,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,75.86,0.49,0.0,17.24,6.4,0.0
2,0.56,3.91,53.07,0.0,7.26,35.2,0.0
3,0.0,0.0,0.0,72.13,0.0,15.85,12.02
4,0.56,8.47,4.52,0.0,86.44,0.0,0.0
5,0.0,3.85,0.48,1.44,0.0,94.23,0.0
6,0.0,0.0,0.0,25.2,0.0,3.94,70.87
