,0,1,2,3,4,5,6
0,64.11,8.06,1.61,11.29,1.61,10.89,2.42
1,19.7,46.31,1.48,3.45,3.45,23.65,1.97
2,22.35,24.02,11.17,3.35,3.35,35.2,0.56
3,18.58,2.73,0.0,61.75,0.55,4.92,11.48
4,23.16,28.81,2.26,4.52,10.73,29.38,1.13
5,11.06,11.54,1.44,1.44,1.92,71.63,0.96
6,17.32,2.36,0.79,30.71,0.0,7.09,41.73
