,0,1,2,3,4,5,6
0,93.95,0.4,0.0,3.23,0.0,0.4,2.02
1,0.49,60.59,14.78,3.94,7.88,9.36,2.96
2,0.56,17.32,55.87,3.35,8.38,11.17,3.35
3,2.19,6.56,3.28,75.96,0.0,3.28,8.74
4,1.13,32.77,14.12,3.39,37.85,9.04,1.69
5,0.48,15.38,14.42,7.21,12.02,47.12,3.37
6,0.0,3.15,2.36,19.69,0.79,2.36,71.65
