,0,1,2,3,4,5,6
0,95.16,0.0,0.0,2.02,0.0,0.0,2.82
1,0.0,71.43,7.88,0.0,10.34,10.34,0.0
2,1.12,32.96,47.49,0.56,6.7,10.61,0.56
3,1.64,3.83,3.28,76.5,0.55,0.55,13.66
4,1.13,25.99,12.43,0.56,47.46,11.86,0.56
5,0.0,21.15,11.54,0.0,14.9,52.4,0.0
6,3.15,3.94,1.57,31.5,0.0,0.0,59.84
