,0,1,2,3,4,5,6
0,99.19,0.0,0.0,0.0,0.0,0.0,0.81
1,0.0,49.75,0.99,0.0,11.33,37.93,0.0
2,0.0,29.61,37.99,0.0,6.7,25.7,0.0
3,1.09,3.28,0.0,88.52,0.0,0.0,7.1
4,1.13,35.03,2.26,0.0,32.2,29.38,0.0
5,0.0,22.6,0.48,0.48,0.96,75.48,0.0
6,2.36,1.57,0.79,48.03,0.0,3.15,44.09
