,0,1,2,3,4,5,6
0,59.68,6.05,3.23,10.89,4.44,10.08,5.65
1,13.3,47.29,8.37,4.43,10.84,13.3,2.46
2,11.17,18.99,31.28,2.23,6.15,29.61,0.56
3,16.39,3.28,0.0,59.02,1.09,3.83,16.39
4,15.82,27.68,3.95,2.82,28.81,19.77,1.13
5,7.21,9.62,7.21,0.96,3.85,70.19,0.96
6,6.3,3.15,0.79,23.62,0.0,6.3,59.84
