idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1,0.574310223771784,7.97136833633426,19.2224825549004,4.39292232921241,45,43.72,349,0.44,2.70485622519889,2.45018371378701,2.64445430421516,0,4
2,0.442521820116278,7.78626247771784,19.0493999754774,4.37346321511667,45,43.74,347,0.44,2.66926473920315,2.42034542416912,2.61231691051079,0,4
3,0.558760134396435,7.81224181731486,18.9676959962105,4.35664002273043,45,43.76,345,0.43,2.63520857148101,2.38997045300387,2.57836304248273,0,4
4,0.581555039761026,7.96928545202815,18.8515068242002,4.34971053054397,45,43.78,344,0.42,2.59931538326482,2.35487011055382,2.54227812186532,0,4
5,0.363748769719035,7.82916127184931,18.3928850260316,4.28899755860919,45,43.8,342,0.41,2.5672321080505,2.32517557482947,2.50958785444566,0,4
6,0.642935070725937,8.16773530797567,18.3958513742005,4.29005910803863,45,43.82,340,0.4,2.53083067341624,2.29192862837882,2.47043167172206,0,4
7,0.598650904902538,8.08861412820195,18.0191469496642,4.2459307922374,45,43.84,338,0.39,2.49515947559568,2.26187762511864,2.43436873009605,0,4
8,0.425161019841143,7.87712900556617,18.0419949272521,4.24778333974698,45,43.86,335,0.38,2.45173568840457,2.2256879098949,2.38824156915627,0,4
9,0.507097246528434,7.97402949197502,18.1783817214552,4.26584682955471,45,43.88,332,0.37,2.40192366412619,2.18043249792474,2.33145188677405,0,4
10,0.408019330200393,8.01518105159447,17.6458901528734,4.20172135859364,45,43.9,330,0.37,2.3740547857931,2.15384591468395,2.30575784168113,0,4
11,0.566271289775793,8.11260938574645,17.8055699646964,4.22064183695734,45,43.92,327,0.35,2.33598674470011,2.12061441977379,2.26591975962299,0,4
12,0.392223519339229,8.0200766498327,17.3317403328818,4.16313485443,45,43.94,324,0.35,2.30285385908459,2.08910426621808,2.22976032622993,0,4
13,0.284657810251446,7.96395908940459,16.9573843761031,4.11835886887874,45,43.96,321,0.34,2.25582163095784,2.04227112630289,2.18296372887922,0,4
14,0.476710184426661,8.17029076393298,16.6974096133555,4.08870822671374,45,43.98,319,0.33,2.21781151171672,2.00649543859406,2.14243872277634,0,4
