,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,55.83,11.49,13.46,7.55,11.49,0.16
2,0.0,13.78,42.09,23.65,6.52,13.97,0.0
3,0.18,5.83,7.29,66.67,1.46,17.49,1.09
4,0.0,28.63,17.33,12.43,30.32,11.11,0.19
5,0.0,6.73,3.85,7.05,0.32,79.97,2.08
6,0.0,0.21,0.21,0.84,0.0,2.74,95.99
