,0,1,2,3,4,5,6
0,73.52,14.25,3.36,1.34,5.91,1.34,0.27
1,40.23,43.51,5.25,0.82,8.37,1.31,0.49
2,27.93,15.83,40.41,5.21,6.7,3.35,0.56
3,19.13,7.83,11.84,53.37,2.55,4.92,0.36
4,38.42,22.98,8.85,1.32,25.8,2.64,0.0
5,13.78,5.77,6.25,13.78,3.69,55.93,0.8
6,2.11,0.21,1.27,4.22,0.42,5.91,85.86
