,0,1,2,3,4,5,6
0,76.08,7.53,4.97,2.55,5.11,3.23,0.54
1,19.21,57.64,7.22,3.94,6.4,3.78,1.81
2,18.25,14.34,48.6,6.7,4.28,6.15,1.68
3,13.11,10.75,8.01,51.73,3.64,9.11,3.64
4,25.42,22.6,11.68,4.9,30.13,4.52,0.75
5,15.22,8.49,12.02,10.26,4.49,48.24,1.28
6,3.38,3.59,2.74,6.96,1.05,3.8,78.48
