,0,1,2,3,4,5,6
0,98.79,0.81,0.0,0.0,0.0,0.4,0.0
1,0.82,19.7,11.17,40.23,21.84,4.6,1.64
2,1.12,6.7,14.15,49.91,22.72,3.72,1.68
3,0.91,7.29,14.57,69.76,4.37,0.91,2.19
4,0.56,14.31,11.68,38.42,29.94,3.58,1.51
5,0.64,12.66,10.58,46.15,9.46,11.7,8.81
6,0.0,6.54,2.95,23.63,2.11,3.38,61.39
