,0,1,2,3,4,5,6
0,26.48,11.29,3.09,26.61,16.4,7.66,8.47
1,16.75,14.12,7.22,29.72,17.9,2.3,11.99
2,13.97,10.8,12.66,31.28,21.79,3.35,6.15
3,6.92,10.75,10.02,49.91,5.1,2.37,14.94
4,18.46,11.68,6.4,26.18,26.37,1.69,9.23
5,12.66,8.33,11.54,34.29,16.35,5.29,11.54
6,2.74,1.69,10.34,33.76,8.02,3.59,39.87
