idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
13,0.451328111208072,0.802890405459655,1.8263683206211,0.162878815926802,0.933518031181005,0,1,1,-0.0877248546177293,0.645427789538906,1.94669428186169,0.473262460021557,0.90338000383259,0,1,1,-0.103846331727308,0.664354712267974,1.99061626564397,0.420415744901979,0.893928980504116,0,1,1,45,44.11,345,0.42,2.41549848127315,2.41707457107655,2.49952833721724,0,1
14,0.480079509113841,0.838968404449888,1.63648228223027,0.13448094449524,0.946987191850813,0,1,1,-0.0915614726756504,0.646387341150311,1.92910670896921,0.475094556456841,0.902661406865223,0,1,1,-0.106721358131885,0.660545610674417,1.98860068878252,0.428404977717434,0.889996193138761,0,1,1,45,44.13,342,0.41,2.37619946523089,2.3737125778693,2.4549933847436,0,1
15,0.427603870462419,0.79428117553614,1.82657147893149,0.17610875387007,0.949574750952347,0,1,1,-0.117124643583161,0.636788547994753,1.88330938112718,0.503261027672853,0.901930397713983,0,1,1,-0.110679799143126,0.653552055421214,1.92871981114155,0.454467399219303,0.902373217963398,0,1,1,45,44.15,337,0.4,2.32663469702883,2.32805996251553,2.40489355001255,0,1
16,0.472255660037991,0.833347222453708,1.67133985657129,0.135209419569448,0.944076647949316,0,1,1,-0.0852410246127036,0.658987268365975,1.87831627588544,0.451827560547145,0.883637103299425,0,1,1,-0.081225881348354,0.706474128917399,1.81177511780226,0.357182178461803,0.917853812779058,0,1,1,45,44.17,337,0.39,2.28789310245274,2.28867441477505,2.36023809199574,0,1
17,0.476614188824188,0.839630562552477,1.60957803607216,0.13601454552434,0.922842509402816,0,1,1,-0.079279405883828,0.652732993041867,1.91332715718121,0.461262881210641,0.880306362329376,0,1,1,-0.0895619924692181,0.671402290824617,1.94413995948148,0.413608750512827,0.868486931406246,0,1,1,45,44.19,334,0.38,2.24254355477452,2.24411754715203,2.31239647750905,0,1
18,0.441165579229203,0.810911626850905,1.76161822627582,0.154380684175794,0.962299513337608,0,1,1,-0.113525524952376,0.646495991724851,1.89614516881491,0.475999017747762,0.794859965503596,0,1,1,-0.1419502589403,0.673554887987822,1.86326963925111,0.423338060149869,0.898683325603313,0,1,1,45,44.21,329,0.36,2.17856241431202,2.17702642636995,2.23965460790647,0,1
19,0.467209862595752,0.868296749096971,1.39502313090455,0.114792241119049,0.913279267531186,0,1,1,-0.0868152545621023,0.669711622175491,1.83986023339667,0.430214697652467,0.860010163387954,0,1,1,-0.0854094918650377,0.688373373717905,1.87097400178638,0.382562970168386,0.890833666882385,0,1,1,45,44.23,324,0.34,2.11083612943326,2.11203833521229,2.16164576214241,0,1
20,0.447913959415473,0.817942384138462,1.70407606256604,0.150700652003409,0.96458199785527,0,1,1,-0.126466753044043,0.665203219583583,1.83423379321007,0.443626617982175,0.826935829054663,0,1,1,-0.103101355891864,0.70263205969562,1.7599483358043,0.373028892610967,0.928209153653311,0,1,1,45,44.25,320,0.33,2.06123932813246,2.06391630193295,2.1105928561721,0,1
21,0.461941683198923,0.869580340527662,1.37048398099265,0.118490109628966,0.915820223724135,0,1,1,-0.0834750328489235,0.704970038773352,1.76420245084649,0.373912595897797,0.895214292713839,0,1,1,-0.124258192133346,0.667788551433074,1.90857440674572,0.420380514776615,0.89469635783606,0,1,1,45,44.27,316,0.32,2.01081085586375,2.01560681612094,2.05914995650377,0,1
22,0.450599587094622,0.819416902931874,1.71074839112364,0.14426208347683,0.979633375363678,0,1,1,-0.100752661738055,0.705447465327257,1.73261926273497,0.371890517771253,0.838457106300313,0,1,1,-0.054210882557697,0.756418208499115,1.61811912697313,0.284641212503953,0.855373351160185,0,1,1,45,44.29,312,0.31,1.96147056154453,1.96572683990364,2.00281782269486,0,1
23,0.43719606865948,0.815793767335617,1.71028209347984,0.147884744669384,0.979684014225051,0,1,1,-0.135816511680052,0.664557803237726,1.7801250061266,0.44955884013248,0.892490852903873,0,1,1,-0.129080750212841,0.690245451282476,1.75072128039421,0.399365687382579,0.870528341906098,0,1,1,45,44.31,307,0.29,1.91040520501138,1.9158881769826,1.95320465985268,0,1
24,0.454694199156749,0.82954507747951,1.64555926803974,0.133584876799577,0.97694395511932,0,1,1,-0.0506844883976848,0.75919767989189,1.58822939521171,0.284911848196344,0.955663057933598,0,1,1,-0.100466681659224,0.685062888773189,1.86603776919509,0.382434817522931,0.707542996095448,0,1,1,45,44.33,301,0.28,1.85623660427104,1.86225931463635,1.8947654792817,0,1
25,0.440060639665998,0.81875941573328,1.68824862279016,0.144193601912319,0.983605540142431,0,1,1,-0.0151561092995894,0.794470485421466,1.48577596442732,0.232401275468674,0.975859936767423,0,1,1,-0.0534627050805095,0.775807227420131,1.54794888446612,0.259458047079189,0.963403193222342,0,1,1,45,44.35,294,0.26,1.77972825033668,1.78528580114164,1.81311335194798,0,1
26,0.438494528750172,0.819725883664503,1.67289821029368,0.144668594287941,0.981054870126066,0,1,1,-0.159806805751533,0.645619471883272,1.74943386626642,0.493456728639458,0.845748520947495,0,1,1,-0.0208793898048239,0.787897888433659,1.48878185598697,0.243400267941218,0.974109422497439,0,1,1,45,44.37,287,0.25,1.72414665785548,1.73244484054361,1.75509638760941,0,1
27,0.464190190356536,0.894486385917205,1.17571331524113,0.0935535395295372,0.96934529141649,0,1,1,-0.0275201637861749,0.800140824785162,1.43108041250571,0.225430814315159,0.966211484221038,0,1,1,-0.124899072711677,0.684912742116654,1.78265970028201,0.398251651858359,0.704306541711674,0,1,1,45,44.39,278,0.23,1.66354140657931,1.67329933519543,1.6913009189294,0,1
28,0.45318591874556,0.8908368521389,1.20512332188196,0.0923614877385532,0.977864673777212,0,1,1,-0.0435172974888876,0.785237534354142,1.44366740013585,0.24967295966191,0.916000947546351,0,1,1,-0.00551935767611575,0.815687298117394,1.35493293711062,0.205361252704792,0.953369767671722,0,1,1,45,44.41,270,0.21,1.59107313022266,1.60367667356043,1.61811928396378,0,1
29,0.469769876874049,0.889363215937389,1.22513747528893,0.0915704682247462,0.980103150774573,0,1,1,-0.096662360184223,0.745812264136871,1.51242446661432,0.314548900194205,0.91453712118486,0,1,1,-0.0109431125089259,0.820883270398949,1.31663717468035,0.199813551114616,0.966297060429793,0,1,1,45,44.43,259,0.19,1.51974737579899,1.53381747650768,1.54398668101489,0,1
30,0.428144107615613,0.886320528956091,1.23160330104653,0.0991988647324302,0.967222914431261,0,1,1,-0.00256815771723741,0.828225940036442,1.29295127839207,0.190720967285822,0.977155238649164,0,1,1,-0.0213215742232767,0.821719694977649,1.3002461271971,0.199582789358256,0.965468854706007,0,1,1,45,44.45,249,0.17,1.44441124526874,1.45944874662495,1.46792643961098,0,1
31,0.438773769748228,0.820856317310218,1.67591934100656,0.141285419662848,0.988151179571294,0,1,1,-0.00904999967967543,0.815807077942208,1.35857592559777,0.208016722780492,0.984813915089151,0,1,1,-0.043805271087319,0.794218092288142,1.43619026694194,0.232775806026555,0.975609010859612,0,1,1,45,44.47,235,0.13,1.35065484966597,1.36738695873234,1.37274875592562,0,1
32,0.434961165426632,0.900446621524276,1.09912381019352,0.0857415355433556,0.970936415526588,0,1,1,-0.0147421393036867,0.820613819136714,1.330339578748,0.203215839026032,0.983474373658755,0,1,1,-0.0172032723718588,0.839137366786943,1.21213077744336,0.180140112672084,0.983409392195145,0,1,1,45,44.49,212,0.12,1.20135414559844,1.21717108952675,1.22032662320949,0,1
33,0.462438492401362,0.806139558880433,1.82713984825725,0.163853369660712,0.923423132167775,0,1,1,-0.0799629365789201,0.630747688309722,2.00731196124732,0.504297707577413,0.875161476344563,0,1,1,-0.118432962444589,0.650711227371517,2.05509157885977,0.444957299286879,0.884119115992289,0,1,1,47.5,46.33,373,0.58,2.98729907354967,2.99860438744414,3.06045102364073,0,1
34,0.447006910512126,0.800589233675986,1.81876132036876,0.17799750863908,0.899445415875654,0,1,1,-0.0765606911240367,0.64654615046422,2.00022512140754,0.46927396829817,0.841493090942556,0,1,1,-0.0926033546865262,0.669084291239011,2.02167604067476,0.410637454073843,0.844747757962479,0,1,1,47.5,46.35,372,0.57,2.95075775888202,2.96085948347133,3.0257014511,0,1
35,0.456168476934227,0.804414627475586,1.82171066196618,0.168284546918699,0.895814572387886,0,1,1,-0.0582671389918154,0.65597858885886,1.98389414413799,0.450083465879752,0.877905727137578,0,1,1,-0.0728583872596302,0.675110042936999,2.01210734678391,0.400733232095515,0.880500572711511,0,1,1,47.5,46.37,371,0.56,2.91523326290469,2.92813738363723,2.99093637665335,0,1
36,0.441562641083275,0.794255941034439,1.86262234177988,0.178874794766356,0.925780404968502,0,1,1,-0.0893548525179848,0.647827833275029,2.00613984781476,0.464138360459657,0.809651808795104,0,1,1,-0.0918285506733423,0.669227577530015,2.03597491290872,0.407771217313161,0.904078595014877,0,1,1,47.5,46.39,369,0.55,2.88625203571036,2.89636706112283,2.96063622876526,0,1
37,0.445973732059345,0.798887947976417,1.82815443504396,0.174678770079727,0.917283498530662,0,1,1,-0.11042494560554,0.632679143099369,1.94165914732315,0.505189138560806,0.846085715374111,0,1,1,-0.111605838806321,0.652886410822245,2.00600198824701,0.445681724863784,0.810721353223919,0,1,1,47.5,46.41,367,0.53,2.83895360225709,2.84913553076617,2.91274135112286,0,1
38,0.417307338500036,0.788345105953582,1.84360842799273,0.183769589232871,0.949171755673798,0,1,1,-0.130670924113239,0.617489780544132,1.90281124423266,0.546391256334546,0.865259657587416,0,1,1,-0.134183461019624,0.640229458237832,1.95856982996655,0.480125758786518,0.919319403201889,0,1,1,47.5,46.43,365,0.52,2.80361845982614,2.81534605448329,2.88306825840673,0,1
39,0.449361788159648,0.807623970279438,1.79133637293386,0.166292732518527,0.914304522998995,0,1,1,-0.0887120919273686,0.643575188889318,1.99446131601503,0.471606380873469,0.881093016772869,0,1,1,-0.0928033022164432,0.665814424203686,2.0352105694844,0.411992235419642,0.932079961248049,0,1,1,47.5,46.45,364,0.52,2.76616067517851,2.77653395556972,2.84414524969707,0,1
40,0.448274803765155,0.803780985757001,1.81472329262928,0.167963946416898,0.937598499005211,0,1,1,-0.0903703354142606,0.65080439423127,1.95142344795431,0.46248534443068,0.879533388695452,0,1,1,-0.0873731100371743,0.676681553660847,1.99082319254716,0.396382668461531,0.906760888025167,0,1,1,47.5,46.47,362,0.51,2.72921064695173,2.74004123307032,2.80845238792777,0,1
41,0.457145780715303,0.809782168596648,1.7761917467982,0.163969967098802,0.934567371827771,0,1,1,-0.0803905867711871,0.650313451083422,1.96021921439412,0.459635798587161,0.880799319897188,0,1,1,-0.0992427494916106,0.672250830229775,2.02066969614477,0.398008984884834,0.915966579493053,0,1,1,47.5,46.49,360,0.5,2.69951064285488,2.70798618957842,2.77376603325247,0,1
42,0.435648880360346,0.794508358227928,1.83995634201365,0.178288077961738,0.932235994532976,0,1,1,-0.0911722471815389,0.648281405992713,1.9694777771569,0.464863858143815,0.865737063558957,0,1,1,-0.098419751285455,0.667681542611436,2.00965066237837,0.412763053344516,0.864625404597714,0,1,1,47.5,46.51,359,0.49,2.66080687564733,2.67166978365419,2.73862564113486,0,1
43,0.432787091221822,0.793839803127729,1.8360555863742,0.179500316703031,0.943931881704677,0,1,1,-0.088246159593505,0.646621403168445,1.96243756974155,0.469294572276253,0.864688221885452,0,1,1,-0.109745058100288,0.668270515904838,2.00059676460245,0.411705027614753,0.93149205174644,0,1,1,47.5,46.53,356,0.47,2.61041089486897,2.61942873898421,2.68751657273172,0,1
44,0.425038375101665,0.794041512490273,1.82977339268878,0.179390019651765,0.938681315926666,0,1,1,-0.123743576656075,0.640024576943754,1.92989409141272,0.489987631015918,0.89303291562232,0,1,1,-0.111843888665449,0.661034651436428,1.972886129503,0.429670680778232,0.924323746672522,0,1,1,47.5,46.55,354,0.46,2.57644552786149,2.5858546380657,2.65368468102491,0,1
45,0.459804717559263,0.816486495313368,1.76474711759946,0.152221906135834,0.943270316311574,0,1,1,-0.0628037046514981,0.659256622232771,1.91702785365064,0.449088546740939,0.927647761613096,0,1,1,-0.0701177967793566,0.685034731260875,1.9569923631573,0.38172092203107,0.940584783113786,0,1,1,47.5,46.57,352,0.45,2.53434268080105,2.54236257699634,2.61262948386405,0,1
46,0.445976441209011,0.806035594531854,1.77877080742537,0.166468655369528,0.93006467041844,0,1,1,-0.0974267344476382,0.636910221135229,1.88930537827088,0.50385840206779,0.86164084316887,0,1,1,-0.10195878581408,0.660327522451136,1.94091430405168,0.43974154876655,0.911148476049776,0,1,1,47.5,46.59,350,0.45,2.49726302572737,2.50304691132893,2.57337475973026,0,1
47,0.434243434985731,0.809310305757434,1.7528765653902,0.16363745479894,0.947202523258333,0,1,1,-0.127185354630015,0.639746148728184,1.89555606729465,0.494286276180595,0.854780838483841,0,1,1,-0.119077772508354,0.659578397488325,1.92970853340127,0.438540833292646,0.914091047498573,0,1,1,47.5,46.61,348,0.43,2.45340038559853,2.46186057820874,2.53172925384786,0,1
48,0.432012901185689,0.797448165869219,1.81283017604742,0.176351073823665,0.917488416245611,0,1,1,-0.107882665175159,0.633793890226898,1.94379679186948,0.500129547720688,0.871041182515654,0,1,1,-0.1250971203981,0.654827387500655,1.99817825267865,0.439739544726402,0.914590614898857,0,1,1,47.5,46.63,345,0.42,2.40911802520674,2.4183634161363,2.48632327744582,0,1
49,0.444762275509418,0.821314760668879,1.70052118337048,0.15028808935928,0.941801996572406,0,1,1,-0.090947655113744,0.682528632076116,1.79928983173455,0.414163164517205,0.910404292024225,0,1,1,-0.110121699414408,0.669379886473171,1.87487749275691,0.428944864765098,0.858327040668668,0,1,1,47.5,46.65,343,0.41,2.3672859596711,2.37651424845071,2.44300093479042,0,1
50,0.457429510908781,0.819228941720053,1.72665087822837,0.1486412483961,0.95106491598791,0,1,1,-0.0976815722058495,0.649561545956479,1.89366839166987,0.470604764224843,0.868119147582815,0,1,1,-0.0888701011704855,0.702513593638037,1.80899065529965,0.366742624313412,0.900407838591502,0,1,1,47.5,46.67,338,0.39,2.30426520468086,2.30778349482997,2.37780266537046,0,1
51,0.447390368767291,0.810609253915243,1.76962779685702,0.156593251069096,0.943571268341905,0,1,1,-0.0802422914838371,0.664522474150076,1.91921970329751,0.434224212881484,0.873008676523462,0,1,1,-0.104976251455897,0.683358845396895,1.91777186365178,0.394976190768116,0.887064848965103,0,1,1,47.5,46.69,335,0.38,2.26018006441819,2.25617954931095,2.3230646550828,0,1
52,0.449459701451893,0.812704191928222,1.76822246657094,0.152435731149368,0.951486538701029,0,1,1,-0.0877868168539504,0.65870077858432,1.89337088533196,0.450438339413183,0.824778747198823,0,1,1,-0.105335247675549,0.676947238732213,1.92915519265212,0.398576009887834,0.91447270087385,0,1,1,47.5,46.71,332,0.37,2.21151223389825,2.20962679142829,2.27068758295176,0,1
53,0.455991857939616,0.830564784053156,1.64721043049623,0.142502204288352,0.948169845341564,0,1,1,-0.132031206717545,0.638691958868238,1.86959516139843,0.496573655683918,0.899786896003214,0,1,1,-0.122300735927649,0.661778330730339,1.9285016153279,0.432499530920452,0.854250660304064,0,1,1,47.5,46.73,329,0.36,2.16707550197683,2.16497996546063,2.22257090603593,0,1
54,0.433173198623041,0.811622433244055,1.7231934600945,0.159652129453942,0.937663642218252,0,1,1,-0.125806555545016,0.644039415212211,1.86117445258606,0.487361772915675,0.871493096448385,0,1,1,-0.0797209751887867,0.719362357206572,1.74008673143202,0.345136828034171,0.857741318306266,0,1,1,47.5,46.75,325,0.34,2.11921931558645,2.11793735472006,2.16928551643988,0,1
55,0.472894336443197,0.848723519826182,1.54821955842921,0.127763264576882,0.948561447059988,0,1,1,-0.135077155118482,0.638904151599177,1.85764018821504,0.496544756548173,0.857403963988554,0,1,1,-0.142328500851467,0.672286985868527,1.81574254580228,0.428853325157204,0.907439801546579,0,1,1,47.5,46.77,322,0.33,2.07144758869064,2.07254687093046,2.11941024965506,0,1
56,0.41548377688245,0.802890405459654,1.75312137005616,0.166801764476534,0.970749573543334,0,1,1,-0.0608059926863359,0.743660295976798,1.61123157603662,0.311572301765558,0.913603754289856,0,1,1,-0.0641712487377793,0.743693479295573,1.61756602268029,0.309635774470604,0.83091129888047,0,1,1,47.5,46.79,317,0.34,2.01590910548213,2.01685763811309,2.0592749601286,0,1
57,0.454584790811894,0.865351332641052,1.3998110327422,0.117161767572953,0.964928659205289,0,1,1,-0.161486787574751,0.640368852459016,1.80271239070972,0.498708165125987,0.862314161955737,0,1,1,-0.147623199618552,0.662120108587697,1.86469712241274,0.435749022556893,0.864625181080716,0,1,1,47.5,46.81,311,0.3,1.95133259579842,1.95234420287552,1.99084417501645,0,1
58,0.460672169592817,0.863781636002419,1.41430368028811,0.120259294620567,0.947051854548557,0,1,1,-0.118225702536975,0.660859910916084,1.81819128129635,0.452699929880805,0.864821826664231,0,1,1,-0.054910746096389,0.756326672616436,1.59388731366403,0.288521527701966,0.965458350311479,0,1,1,47.5,46.83,306,0.28,1.89416665751069,1.89641695519824,1.93042485644483,0,1
59,0.425467895283105,0.809716599190283,1.72573620463196,0.15556945192799,0.970510593964931,0,1,1,-0.117252362853212,0.666648889362951,1.79556312571289,0.443624268817654,0.617514539609391,0,1,1,-0.127201447150825,0.674718305107617,1.85657051000822,0.408254549314247,0.884477700173847,0,1,1,47.5,46.85,300,0.27,1.83188163377248,1.83642750152721,1.86564469032524,0,1
60,0.442912334200618,0.819202097157369,1.69119079751618,0.144407493306564,0.978309813712786,0,1,1,-0.125969537557681,0.663851934464537,1.78005835763371,0.44948924131146,0.909829301112699,0,1,1,-0.0791818294880863,0.748222970445193,1.60599223637545,0.302309448103834,0.950402386239585,0,1,1,47.5,46.87,292,0.25,1.7685498362588,1.77653028166095,1.80168899591741,0,1
61,0.45184566573582,0.859209870602994,1.43455197568818,0.117022380208131,0.969807416063535,0,1,1,-0.0263425381275938,0.787228012721605,1.47199586052498,0.244852059657916,0.968868759062711,0,1,1,-0.137977879705301,0.676644923809781,1.79502223887699,0.410999788240189,0.818570418170806,0,1,1,47.5,46.89,286,0.23,1.70361194518717,1.71078772610392,1.73349204024222,0,1
62,0.423099038211563,0.892410937388449,1.16866545199788,0.0991604591785196,0.941903121150407,0,1,1,-0.104407747284995,0.743140810320739,1.5915432773578,0.313534699054723,0.845956470067357,0,1,1,-0.0777918509371341,0.777314843604253,1.49573218280043,0.259926061986091,0.905340838171222,0,1,1,47.5,46.91,276,0.22,1.63460264057931,1.64406205160078,1.66200724596495,0,1
63,0.453074569517661,0.884220206200152,1.22083010729541,0.102899463185582,0.961553219318547,0,1,1,-0.0254073697445823,0.809480637223158,1.38542824556675,0.21560407003015,0.951305420914017,0,1,1,-0.0559568658315319,0.786311882745172,1.45170352474201,0.248815423247548,0.931600256269352,0,1,1,47.5,46.93,266,0.2,1.56231232184662,1.57301100722688,1.58795421613735,0,1
64,0.447144568670495,0.880917563734386,1.25257752354354,0.0994793358096773,0.980672732282583,0,1,1,-0.0102278581750929,0.820775468662792,1.3293516376047,0.200408059141708,0.955489132801251,0,1,1,-0.015407699121367,0.820991100456471,1.31761296280654,0.200867694738169,0.966318548376474,0,1,1,47.5,46.95,252,0.18,1.45425314498627,1.46928811817512,1.47728002815987,0,1
65,0.444056431101028,0.899701299168676,1.09475603227132,0.086539610262932,0.981321352306235,0,1,1,-0.0380050965441991,0.820573416703593,1.29565626538324,0.203677696490392,0.946031218906629,0,1,1,-0.0189588057251103,0.826815272931721,1.29760860848147,0.194453735539666,0.972132698199163,0,1,1,47.5,46.97,232,0.15,1.36193968014516,1.37736704198241,1.38376647710521,0,1
66,0.447678658333649,0.883829456268118,1.25100947944324,0.0948554446194579,0.993802368979766,0,1,1,-0.0712982800429754,0.776072143666475,1.44354530078698,0.267484943564538,0.908979097704984,0,1,1,-0.0822584219188904,0.770594128072744,1.48949363951239,0.271040549345301,0.854439540122207,0,1,1,47.5,46.99,218,0.13,1.23524601059154,1.25146999697679,1.25537897329993,0,1
67,0.432286969461067,0.792418143205806,1.86222758629799,0.181759372460998,0.921621480394002,0,1,1,-0.055584950508869,0.65147428630992,1.99207744785099,0.459375543654599,0.908192693822294,0,1,1,-0.0961080122478377,0.666142634460891,2.02902738030017,0.417353035245636,0.841178010574495,0,1,1,50,48.85,375,0.58,3.01955014207837,3.03208870032038,3.09612681906418,0,1
68,0.408313101136681,0.776096235933256,1.89979974197874,0.204230121238238,0.913159618664837,0,1,1,-0.125704292531639,0.616568426764002,1.98036718113424,0.540505071856256,0.928751134483383,0,1,1,-0.131057964477041,0.640368852459017,2.03301676656409,0.472619362519924,0.933385282081186,0,1,1,50,48.87,373,0.57,2.97340051130861,2.98515352712083,3.05080553219601,0,1
69,0.419448583707303,0.786423190047028,1.86711638661692,0.192042662135862,0.910943641708494,0,1,1,-0.127525981839678,0.61038881767686,1.94474330460444,0.560065848354065,0.85845876138702,0,1,1,-0.147701890677189,0.632799250765687,2.00507107381595,0.494210636450747,0.926341978626174,0,1,1,50,48.89,371,0.55,2.93800528075235,2.94707980638462,3.01841610765236,0,1
70,0.417472865686928,0.78865597249168,1.85107713296048,0.187933304677895,0.915851381725709,0,1,1,-0.0640601126768253,0.650846751623863,1.96452568748406,0.461088966195837,0.838849092667056,0,1,1,-0.101255388314225,0.665477679878616,1.99001113209195,0.421048995205706,0.844791867342977,0,1,1,50,48.91,370,0.55,2.90487925862949,2.91499664271737,2.98269902819721,0,1
71,0.436851650003759,0.800461065573771,1.79488326236183,0.180018018035874,0.915348163935911,0,1,1,-0.0642852737113522,0.650855223764026,1.98770086858342,0.461151806747598,0.90853019162184,0,1,1,-0.0867851844642715,0.67227794659424,2.0271520111315,0.405665310074278,0.749752532939986,0,1,1,50,48.93,368,0.53,2.866085608744,2.87588446858659,2.94450622827146,0,1
72,0.433183248627267,0.795026315371039,1.82448049663699,0.181861360980294,0.926230736195775,0,1,1,-0.132162163234597,0.614469528456084,1.94152693125012,0.551970491628782,0.71475149446605,0,1,1,-0.123720406162518,0.639239049835076,2.008762891202,0.480238003304709,0.879279562618521,0,1,1,50,48.95,367,0.52,2.82299294552443,2.83299420458256,2.90270308163383,0,1
73,0.401917566503328,0.775422217397373,1.89207824263907,0.20642243408007,0.935637712784645,0,1,1,-0.122257026882387,0.621674043865321,1.92709519449777,0.533043860457591,0.842003306252317,0,1,1,-0.128140798231874,0.642764401136407,1.98551607857216,0.473244631714867,0.935096484685876,0,1,1,50,48.97,366,0.51,2.79753147092436,2.80654937863724,2.87849568143567,0,1
