idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
64,0.435398402988768,0.818357393040689,1.66985846595441,0.157634744848294,0.931803674961409,0,1,1,-0.103653706000262,0.680874242527405,1.82187985143427,0.412077831024412,0.864862291178387,0,1,1,-0.117555828682821,0.689607613268051,1.81994623406645,0.38760263049118,0.867128181506382,0,1,1,47.5,46.87,237,0.17,1.53373560357346,1.38536802813707,1.34866523320551,0,6
65,0.435955498661616,0.820950660865282,1.63619116661019,0.154038787638952,0.921483944027205,0,1,1,-0.109711606299925,0.684340911268357,1.79810485810205,0.407778432411062,0.869872348994898,0,1,1,-0.0757682710465214,0.74794315632012,1.62895504787878,0.298105853138302,0.924888819272823,0,1,1,47.5,46.89,228,0.16,1.46088485391704,1.32262356963912,1.28485561937536,0,6
66,0.40132462278546,0.80907458049483,1.65763005226499,0.168075332538091,0.968351517646361,0,1,1,-0.184578015928048,0.647962159009914,1.77425063826095,0.484828052063848,0.607780307803726,0,1,1,-0.119463830275554,0.722324150185638,1.66066602268502,0.341331312689738,0.898382939528046,0,1,1,47.5,46.91,216,0.14,1.40434182270616,1.27329570962855,1.23555951890605,0,6
67,0.438350638338185,0.769917772781868,1.97276539755106,0.231712312391811,0.65594059219394,0,1,1,-0.0804194148593544,0.609622278036528,2.11423081604603,0.53382639916195,0.836367206342345,0,1,1,-0.104211359395991,0.62086349695156,2.14973215449869,0.501283719709637,0.846294918863369,0,1,1,50,48.8,359,0.52,3.07617719437477,2.70305440651033,2.77588780093796,0,6
68,0.452230163446033,0.771724031486341,2.00760173829766,0.220934050490033,0.691608883858189,0,1,1,-0.0412418423786566,0.639443428439886,2.17188643555736,0.462896452035687,0.653257355278211,0,1,1,-0.0750946143242029,0.646512710439887,2.17415792234779,0.444191730701175,0.92238514154178,0,1,1,50,48.82,358,0.51,3.04560208804211,2.68013059929088,2.74536122987421,0,6
69,0.454142785716136,0.766683022571148,2.01152753393386,0.23144985516141,0.678206438397854,0,1,1,-0.0613919292038005,0.630787475083895,2.17162013125266,0.483056368638263,0.873950127549367,0,1,1,-0.0856979816195578,0.642260757867695,2.18842926452827,0.452376283233004,0.907187057557149,0,1,1,50,48.84,356,0.5,3.00897995752192,2.65200566495317,2.70714283118515,0,6
70,0.445691809480507,0.768793148515461,2.00914737196515,0.226305477684045,0.687788822760916,0,1,1,-0.0687393431194076,0.626166234611965,2.16368675128228,0.495875487129656,0.917821640187789,0,1,1,-0.0761539393565993,0.640713498551988,2.19415121474889,0.454879391746825,0.937776363695304,0,1,1,50,48.86,355,0.49,2.97096688244969,2.61760233772787,2.67613809202973,0,6
71,0.437554007134642,0.761394265178394,2.00925893561503,0.238652697978798,0.690657481758629,0,1,1,-0.0623185987236136,0.625813557624912,2.15135725641743,0.494799225452294,0.956382074080897,0,1,1,-0.0853692559031743,0.634501662394355,2.16041623011324,0.471279162316595,0.846854696443052,0,1,1,50,48.88,350,0.46,2.93677067148025,2.5858327425464,2.63786233226952,0,6
72,0.438382030896149,0.765415467515768,1.99520255340329,0.232335801325689,0.730265659292002,0,1,1,-0.0542623078653873,0.632463064157053,2.17293605359556,0.478646965528982,0.741236702123075,0,1,1,-0.0958124172309093,0.637397379021977,2.17744901438154,0.462384533461833,0.899147431932844,0,1,1,50,48.9,348,0.46,2.83032151381038,2.48706049291934,2.54457160801564,0,6
73,0.438382775221921,0.759485979888812,2.03620293000257,0.233836188655181,0.740245212692048,0,1,1,-0.0740789660413457,0.622091721203374,2.18580864095341,0.501449729741898,0.808954658078431,0,1,1,-0.102811928119914,0.633544937342406,2.19919767973198,0.468724088463428,0.928941746633642,0,1,1,50,48.92,347,0.44,2.79048282858669,2.45292116280128,2.50873442592872,0,6
