,0,1,2,3,4,5,6
0,40.73,10.48,26.61,2.02,13.71,0.0,6.45
1,8.37,12.81,6.9,25.12,5.42,27.09,14.29
2,11.17,14.53,5.59,18.44,3.91,26.82,19.55
3,4.92,2.19,2.19,35.52,2.73,26.78,25.68
4,10.73,12.99,8.47,28.81,3.95,18.08,16.95
5,7.21,3.37,3.37,26.92,3.37,38.94,16.83
6,10.24,0.79,3.94,40.16,3.15,11.81,29.92
