,0,1,2,3,4,5,6
0,79.44,9.68,4.03,0.4,3.63,1.61,1.21
1,11.33,27.59,10.84,5.42,22.17,13.79,8.87
2,13.97,17.88,31.28,4.47,13.97,15.08,3.35
3,3.83,3.83,8.2,43.72,4.37,17.49,18.58
4,11.86,25.42,18.08,7.34,19.21,12.43,5.65
5,1.44,11.06,14.42,16.83,11.06,36.54,8.65
6,4.72,3.94,0.79,20.47,3.15,15.75,51.18
