,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,70.44,1.97,0.0,20.69,6.9,0.0
2,0.56,5.59,48.04,0.0,8.38,37.43,0.0
3,0.0,0.0,0.0,65.57,0.0,19.13,15.3
4,1.69,16.95,6.78,0.0,74.01,0.56,0.0
5,0.0,4.33,1.92,1.92,0.48,91.35,0.0
6,0.0,0.0,0.0,32.28,0.0,4.72,62.99
