,0,1,2,3,4,5,6
0,96.37,0.0,3.23,0.0,0.0,0.0,0.4
1,1.48,75.86,4.93,3.45,9.36,3.94,0.99
2,11.17,6.7,65.36,4.47,5.59,4.47,2.23
3,0.55,9.29,15.3,55.19,1.64,8.2,9.84
4,11.3,25.99,11.3,1.69,48.02,1.13,0.56
5,2.4,17.31,16.83,8.65,1.92,47.6,5.29
6,2.36,11.81,6.3,26.77,3.94,15.75,33.07
