,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,73.89,10.34,0.99,14.78,0.0,0.0
2,0.0,22.35,60.34,11.17,6.15,0.0,0.0
3,0.0,3.28,14.21,80.33,1.64,0.55,0.0
4,0.0,41.81,18.08,2.26,37.85,0.0,0.0
5,0.0,0.0,1.92,0.96,0.96,96.15,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,100.0
