idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
91,0.346419012600138,8.3208311668705,14.6207252978907,3.82376069676365,52.5,51.64,342,0.4,2.3674054168177,2.34024916693089,2.42498947281164,0,2
92,0.39198117844696,8.4748423059692,14.4329705763047,3.79957356999505,52.5,51.66,339,0.39,2.32714031400402,2.30031073992785,2.38187011037645,0,2
93,0.422118371982109,8.49860017708143,14.0157477200136,3.74386776959378,52.5,51.7,332,0.37,2.21404025135125,2.19289515603277,2.26109585177894,0,2
94,0.402706312582699,8.4227940502963,13.9596432095921,3.73622355149881,52.5,51.72,329,0.35,2.17558340146932,2.15453286469903,2.21704112760366,0,2
95,0.348793503439692,8.5401789610818,13.6593402369378,3.69639953827941,52.5,51.74,326,0.34,2.12486912074478,2.10392088913736,2.16530268745055,0,2
96,0.253462250187767,8.500246270134,13.4433515056431,3.66654988638296,52.5,51.76,321,0.32,2.08001922627832,2.05900032839609,2.11439429395065,0,2
97,0.351041182498321,8.49652648973288,13.1968891802803,3.63281140688345,52.5,51.78,317,0.31,2.0236099896992,2.0044914688246,2.05409382647543,0,2
98,0.152707165173808,8.50939279441033,12.835950061277,3.58289251677571,52.5,51.8,313,0.3,1.97145194773825,1.95497838738365,1.99987144772399,0,2
99,0.298050807888491,8.55394560674655,12.6444518944814,3.55587418540491,52.5,51.82,306,0.29,1.89624252245458,1.87913628912022,1.92107050202065,0,2
100,0.207014143744769,8.77066342372046,12.2831745247194,3.50810178316167,52.5,51.84,301,0.27,1.84432676374034,1.82838711876425,1.86616657546659,0,2
101,0.333700473108985,8.54478329368566,12.6596822245808,3.55804482466244,52.5,51.86,294,0.26,1.77637883400518,1.76623519831774,1.79900273035444,0,2
102,0.23586768957885,8.84874525768519,11.2167420161867,3.35062470185197,52.5,51.88,286,0.24,1.70674677565678,1.69959544679735,1.72928413020396,0,2
103,0.167863502863331,8.57381827371647,11.3753872794365,3.37421938446386,52.5,51.9,279,0.22,1.6454190798924,1.64117120709592,1.66282488741045,0,2
104,0.277471561924264,8.88159107680877,10.0567668352723,3.17268076187842,52.5,51.94,259,0.19,1.50349725753165,1.50347998980423,1.51941308182302,0,2
105,-0.131784684400563,8.96891437480572,8.77800664643241,2.9627497928594,52.5,51.96,245,0.17,1.38904041831087,1.39286787298947,1.40307565459441,0,2
106,0.0547228628477904,9.08386117937313,8.1746837612371,2.8592565808779,52.5,51.98,232,0.15,1.30855714530247,1.31274095142952,1.32123941409186,0,2
107,0.137853079864425,9.21446268475013,7.18130870740278,2.68002141843845,52.5,52,221,0.13,1.18173588893776,1.18652062542001,1.19451527442634,0,2
108,0.410143301451791,8.2214392784607,16.3205465620735,4.0398469492254,55,53.88,371,0.53,2.92903315680233,2.9125662069609,3.00181046154582,0,2
109,0.558206921703284,8.33357535835878,16.1158354856473,4.01519488582959,55,53.9,369,0.53,2.89531938404211,2.87852220154216,2.9691898037518,0,2
110,0.429199725421646,8.19399813325116,15.9843667990104,3.99825067420707,55,53.92,368,0.51,2.8627203110261,2.84644412241291,2.93381186497251,0,2
111,0.433962220261369,8.29892993214087,16.021554631739,4.00663570327598,55,53.94,366,0.5,2.82398781250785,2.80535466619,2.89574599456893,0,2
112,0.407785353092995,8.29392077198411,15.7639595801645,3.97435278072282,55,53.96,364,0.49,2.7856556831691,2.76324347192415,2.85446721061041,0,2
113,0.340696958323457,8.26144492337526,15.5902439756821,3.95268942484049,55,53.98,362,0.48,2.7470715887555,2.72479740058171,2.81704640387169,0,2
114,0.234467138592047,8.25742185324418,15.5113455029092,3.93890306617317,55,54,360,0.47,2.6989586634226,2.67716873809855,2.7674090768801,0,2
115,0.406762832042752,8.29035265157528,15.4427598692952,3.93015564088505,55,54.02,358,0.46,2.65356455325359,2.63537213614836,2.72656835393585,0,2
116,0.405594039897006,8.35002424670366,15.2207649926382,3.90138257165804,55,54.04,359,0.45,2.6212860802485,2.60119874204553,2.69414373055449,0,2
117,0.361073411750138,8.41909536029982,15.1738475981312,3.89907290745171,55,54.06,354,0.44,2.57521264450849,2.5544451880983,2.64632397234229,0,2
118,0.330781394647252,8.31814184875278,15.3282233725096,3.91542280606909,55,54.08,354,0.44,2.53689568934874,2.51483476405578,2.60454186308627,0,2
119,0.399389105035656,8.4517554605169,14.7853389462233,3.84565655270035,55,54.1,350,0.41,2.49618709845186,2.47567725451064,2.56312300586467,0,2
120,0.361550938914976,8.49866994018551,14.6436044990208,3.82695353762899,55,54.12,348,0.4,2.46478475189199,2.43709408076891,2.52607455044537,0,2
121,0.450596624809547,8.70529280184616,14.3733041019418,3.79172150052858,55,54.14,344,0.4,2.39731304817758,2.36861464647976,2.45052044039772,0,2
122,0.336279450292303,8.4665773384186,14.2459353722591,3.7748120080674,55,54.16,341,0.38,2.35096188644814,2.32274573565717,2.39951056729778,0,2
123,0.313290318145692,8.41639796187447,14.4186765763148,3.79772021256914,55,54.18,337,0.37,2.30098389117097,2.27405060745938,2.34582746971679,0,2
124,0.250200859838189,8.48291550671185,13.875448547307,3.72501490723112,55,54.2,334,0.36,2.25415523486968,2.22880826929788,2.29735414260301,0,2
125,0.12099892104793,8.50086432624849,13.670534033008,3.69733584965257,55,54.22,331,0.35,2.20687569505734,2.18183883768233,2.24890722410351,0,2
126,0.428417078265581,8.73518597556703,13.5647402193471,3.68369938911749,55,54.24,327,0.33,2.15412208817552,2.12884058500783,2.19287259633198,0,2
