,0,1,2,3,4,5,6
0,98.79,0.81,0.0,0.0,0.0,0.4,0.0
1,0.49,36.45,2.96,38.92,21.18,0.0,0.0
2,1.12,1.68,26.82,46.37,24.02,0.0,0.0
3,1.09,24.59,2.19,71.58,0.55,0.0,0.0
4,0.0,11.3,15.25,36.72,36.72,0.0,0.0
5,0.96,0.48,0.0,15.38,0.48,77.4,5.29
6,0.0,0.0,0.0,0.0,0.0,0.0,100.0
