,0,1,2,3,4,5,6
0,64.52,10.89,7.66,3.23,10.08,3.23,0.4
1,19.21,45.32,11.82,4.93,11.82,6.9,0.0
2,20.67,16.2,32.96,8.38,9.5,11.73,0.56
3,9.29,12.57,8.74,51.91,2.19,13.66,1.64
4,26.55,21.47,13.56,7.34,27.12,2.82,1.13
5,14.9,10.1,14.9,11.54,3.37,40.87,4.33
6,1.9,4.43,0.63,1.27,0.0,2.53,89.24
