,0,1,2,3,4,5,6
0,36.69,22.18,12.1,8.87,8.06,9.68,2.42
1,25.62,19.7,20.69,3.94,16.26,12.81,0.99
2,22.91,27.37,11.17,3.35,10.06,22.91,2.23
3,22.95,13.11,8.74,28.42,6.01,7.65,13.11
4,21.47,27.12,16.38,5.08,6.78,20.34,2.82
5,24.04,16.35,17.79,5.29,8.65,25.48,2.4
6,21.26,11.02,1.57,35.43,3.94,3.94,22.83
