,0,1,2,3,4,5,6
0,97.98,0.0,0.81,0.81,0.0,0.0,0.4
1,0.99,36.95,9.36,4.43,22.17,22.66,3.45
2,1.12,18.99,39.11,3.35,8.38,26.82,2.23
3,4.92,1.64,2.19,60.66,0.0,4.92,25.68
4,1.13,37.29,6.78,1.13,33.9,16.95,2.82
5,0.0,10.1,11.54,2.88,6.73,66.83,1.92
6,0.0,0.79,1.57,33.07,0.0,3.94,60.63
