,0,1,2,3,4,5,6
0,56.05,10.08,2.42,12.5,2.42,13.31,3.23
1,25.12,34.98,2.46,3.45,5.91,25.62,2.46
2,26.26,26.26,2.79,2.23,3.35,38.55,0.56
3,23.5,3.83,1.64,46.99,1.09,6.01,16.94
4,24.86,31.64,1.69,5.08,5.65,28.81,2.26
5,12.5,17.31,3.37,1.44,5.29,59.13,0.96
6,18.11,3.94,0.0,38.58,0.0,8.66,30.71
