,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,55.01,15.76,6.4,18.06,4.6,0.16
2,0.0,29.8,34.26,16.01,13.78,5.4,0.74
3,0.36,15.85,20.04,46.45,6.92,9.47,0.91
4,0.0,44.82,19.02,7.53,23.73,4.71,0.19
5,0.0,17.79,14.1,14.42,6.73,45.99,0.96
6,0.0,1.05,0.84,2.95,0.63,7.17,87.34
