,0,1,2,3,4,5,6
0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,48.44,13.14,13.63,12.32,12.32,0.16
2,0.19,15.64,35.57,25.88,8.38,14.15,0.19
3,0.18,6.56,8.38,64.12,1.28,18.03,1.46
4,0.0,32.58,19.77,12.43,23.73,11.3,0.19
5,0.0,7.85,4.49,7.69,0.64,76.28,3.04
6,0.0,0.21,0.21,1.69,0.0,3.38,94.51
