idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
15,0.443699267429557,0.794117179931071,1.87245249257845,0.185243609021421,0.840870406296123,0,1,1,-0.117660418679473,0.614431773495871,2.0278220125026,0.539741410728995,0.865968094136721,0,1,1,-0.119020039893408,0.628867535342355,2.05679677587362,0.497141864297354,0.87172685245608,0,1,1,45,44.17,330,0.38,2.20922068441005,2.19908896685756,2.25295432626937,0,5
16,0.44351956138427,0.782938210516426,1.92818485287982,0.196501674107332,0.871861699432934,0,1,1,-0.100234735779829,0.634067160393629,2.03099548938126,0.492758277281937,0.884195057447888,0,1,1,-0.100657046274141,0.646638128370601,2.0576517298475,0.456363523550507,0.890811557414276,0,1,1,45,44.2,325,0.35,2.13638169358848,2.12503005701465,2.17169157824518,0,5
17,0.449506535128242,0.796914347645915,1.85698863012248,0.179382630371844,0.877623873364865,0,1,1,-0.104374936080179,0.642013353877761,2.03856519504012,0.471166533023557,0.836238286219725,0,1,1,-0.103985479392533,0.655772106077696,2.07223134477302,0.434328632072376,0.93283881532611,0,1,1,45,44.23,319,0.34,2.06062707537778,2.04553471947939,2.09006328307475,0,5
18,0.446843021425453,0.795355126063788,1.84676440822319,0.183143566276267,0.872672855639137,0,1,1,-0.10695077065866,0.64338471832617,1.97971044905774,0.478912164410367,0.750916375693142,0,1,1,-0.103068268572062,0.659500098925015,2.0063214301693,0.433410040776959,0.93392890004783,0,1,1,45,44.26,313,0.32,1.99989901792555,1.98547216036988,2.0228886452666,0,5
19,0.437174533825639,0.790726361235431,1.86283849548457,0.182208516410819,0.912567261598955,0,1,1,-0.12322290087754,0.623884805909437,1.96120607058224,0.525617519225439,0.916315768080533,0,1,1,-0.131794806636983,0.637283642203472,1.98470381690228,0.488724046105362,0.917106050562449,0,1,1,45,44.29,305,0.29,1.91347656835935,1.90010268952602,1.93173183663838,0,5
20,0.450525310102462,0.810346504165181,1.77158828870725,0.163166299077781,0.889077139935353,0,1,1,-0.105461293293324,0.65321906354515,1.90208277048893,0.461546077373451,0.916585102039104,0,1,1,-0.108592743345665,0.664911300832469,1.92706136435749,0.430302432176283,0.91924355257171,0,1,1,45,44.32,297,0.28,1.82151580998833,1.80959454840476,1.83428170678015,0,5
21,0.452181240622702,0.810714401530628,1.76405218808645,0.162067891440035,0.907165688131077,0,1,1,-0.107752816739832,0.645486115593654,1.96538297158732,0.469062573801405,0.819393512374007,0,1,1,-0.136541349943543,0.649679707904003,1.97349452086185,0.45644714669638,0.875325845927759,0,1,1,45,44.35,285,0.25,1.72359368641018,1.71443720527097,1.73477206624816,0,5
22,0.454654028043453,0.820788942331369,1.69431979862371,0.153377823251106,0.915968015310991,0,1,1,-0.112651417102726,0.661017173226161,1.89174364251873,0.443344630845727,0.89619844923687,0,1,1,-0.124421678256734,0.673300925115471,1.91679317206743,0.411575523627186,0.86499223793129,0,1,1,45,44.38,275,0.23,1.63524076439747,1.62695447955125,1.64411306747121,0,5
23,0.447427077829904,0.82598209270823,1.64127754208842,0.15123814651042,0.93161911936435,0,1,1,-0.0995435835583515,0.672974682692437,1.84669569354722,0.422225838409397,0.790220838992992,0,1,1,-0.12288450912391,0.679227853775828,1.88031596617607,0.402303298527043,0.847469896284878,0,1,1,45,44.41,260,0.19,1.52120266465012,1.51797180304288,1.52813451643326,0,5
24,0.45719295506121,0.830440631799233,1.62318491520406,0.139802801884851,0.953946046945972,0,1,1,-0.0765503693374694,0.745990302126072,1.62796746218383,0.301038579139097,0.904964003047407,0,1,1,-0.118555796104593,0.695855484732931,1.789226955951,0.379133646331735,0.850727570249285,0,1,1,45,44.44,242,0.17,1.38495268473188,1.38487683917057,1.3914877693711,0,5
25,0.467240957976641,0.890249982195,1.21018616069346,0.092965918749561,0.940419075198595,0,1,1,-0.0431085046298465,0.785854616895875,1.48143435630449,0.248751704793391,0.926228823024299,0,1,1,-0.054610571974258,0.785447233654843,1.4752611001745,0.247989195718223,0.953834339795613,0,1,1,45,44.47,218,0.14,1.2443835129856,1.24681757561249,1.25099030116897,0,5
26,0.44305369976324,0.7715692174745,1.98347151261297,0.219290584829972,0.772373754822019,0,1,1,-0.0659735961281848,0.627014283385376,2.1480021060979,0.492921752640596,0.777919386154531,0,1,1,-0.0936724586448242,0.637080641667622,2.1663155078011,0.464398074594023,0.859197851070349,0,1,1,47.5,46.21,377,0.61,3.12921674129553,3.10944442365464,3.16965143111895,0,5
27,0.450119273249028,0.779605519607079,1.97523421958276,0.204123363188916,0.796780516336531,0,1,1,-0.0684154249134549,0.619417499783204,2.14091676500665,0.510253572696843,0.79203254449297,0,1,1,-0.105566959970915,0.626283881958013,2.1960537067211,0.487260424915392,0.862595676608704,0,1,1,47.5,46.24,375,0.6,3.07873099974865,3.06153415123757,3.12001882730088,0,5
28,0.442357532109628,0.768710411413812,2.0133079722762,0.216454296260201,0.800866120621036,0,1,1,-0.0846166869040388,0.613511988024246,2.13511208922691,0.527289057020258,0.927951766615448,0,1,1,-0.110158954759559,0.627391931739758,2.15220240912254,0.485371349378179,0.907579818968024,0,1,1,47.5,46.27,373,0.59,3.0253534411252,3.00834863404567,3.06632335377864,0,5
29,0.434329508058088,0.762137032238397,2.00575809500242,0.229096475102623,0.792665158568634,0,1,1,-0.0874194525420028,0.612985484503727,2.11171217423786,0.530780319239815,0.928105972277073,0,1,1,-0.118765447664609,0.619701551732686,2.13238958469336,0.510818038775075,0.913332942084605,0,1,1,47.5,46.3,371,0.57,2.98197230072664,2.96432947474565,3.02441415710358,0,5
30,0.453456133223822,0.776831769312038,1.96047520892267,0.209273668941646,0.797399846775068,0,1,1,-0.0953429210702514,0.614930512852048,2.11187726009564,0.525944195682607,0.864799345100943,0,1,1,-0.120934553658812,0.624633028095994,2.15356141621162,0.495409780538318,0.871569167647883,0,1,1,47.5,46.33,369,0.56,2.93461888327633,2.91800692357201,2.9788538530786,0,5
31,0.440271665350158,0.780128565187543,1.95436780884286,0.205738761535153,0.78280058027961,0,1,1,-0.0885858386420819,0.609295410786966,2.12646197594697,0.540286737155945,0.828592893469315,0,1,1,-0.110789616292467,0.620031993650872,2.16450116903853,0.504846329714947,0.902740526692694,0,1,1,47.5,46.36,367,0.55,2.88174717480548,2.86388243460844,2.92808605618241,0,5
32,0.458535194323528,0.793197537914842,1.89093106740034,0.194158167060687,0.763898361948521,0,1,1,-0.0677167685439168,0.63781204954524,2.13881881543943,0.473285356662475,0.908938996977738,0,1,1,-0.0967213773867742,0.649890818342518,2.15703396011105,0.438712182882708,0.840198768142608,0,1,1,47.5,46.39,365,0.54,2.83353051603515,2.81327761325844,2.88031278580385,0,5
33,0.441292941715063,0.768674958107215,1.99359783195308,0.219090052838925,0.809718508957076,0,1,1,-0.0962860381021116,0.615846974343815,2.10255699197923,0.527757513412403,0.905668265564052,0,1,1,-0.12333944414614,0.628567118396903,2.12739981341819,0.486472156991642,0.888566642714209,0,1,1,47.5,46.42,362,0.52,2.77619190176387,2.75681786155018,2.82280137034368,0,5
34,0.440178287341409,0.774581338786386,1.97902977204566,0.209651657455226,0.814506785372009,0,1,1,-0.114616687795289,0.605282909231775,2.07314385413942,0.555586219331322,0.912947035762222,0,1,1,-0.12746955824136,0.618551599574436,2.11966704648185,0.514513876858877,0.884766887768221,0,1,1,47.5,46.45,359,0.5,2.7154298983321,2.69472455200127,2.76520354656277,0,5
35,0.432035878608405,0.771652571146367,1.97718374186864,0.213675196726479,0.832417596653426,0,1,1,-0.0824246429607349,0.618750618750619,2.09084679491696,0.522388363972538,0.818112972059909,0,1,1,-0.113168335130369,0.630278583133745,2.12714678426715,0.488133587328049,0.842478065794085,0,1,1,47.5,46.48,356,0.49,2.65513162264284,2.63650015390149,2.70316773786068,0,5
36,0.431937586135779,0.771283570117389,1.96648955187257,0.216423095213406,0.809179254817007,0,1,1,-0.0949704597664912,0.62288996025962,2.03855497067245,0.516874709975618,0.907210828143339,0,1,1,-0.117721459040591,0.630429574712208,2.05481824414407,0.493801929533964,0.906301409917837,0,1,1,47.5,46.51,354,0.48,2.60176275545605,2.58249634400221,2.65208224248934,0,5
37,0.429423277855311,0.771890823761887,1.96803546239926,0.213043937098869,0.835429910397137,0,1,1,-0.112325969396332,0.598071816463721,2.07296159408454,0.575000588917827,0.89591336733676,0,1,1,-0.12250452873014,0.612812687673886,2.10937537113012,0.530996909153136,0.873392950056141,0,1,1,47.5,46.54,350,0.46,2.53854015545828,2.52149483536767,2.59022977222373,0,5
38,0.434415502538575,0.781298831176948,1.91700342358427,0.203113946432223,0.838721081959139,0,1,1,-0.0918579017701437,0.631121882257902,2.01957190126069,0.501575601910036,0.863161912999619,0,1,1,-0.104269257572768,0.645811268115006,2.0559031543874,0.460793498769204,0.913707404065595,0,1,1,47.5,46.57,347,0.43,2.47002082248639,2.45072733358932,2.52169260685854,0,5
39,0.439480863792087,0.787376775534629,1.9039296169934,0.196672061090398,0.831653085045177,0,1,1,-0.0607505841580955,0.650584224633721,2.06219767206222,0.453154791280873,0.868307709081557,0,1,1,-0.101965212346521,0.659074132658441,2.07549979714059,0.428253477841315,0.901698049901939,0,1,1,47.5,46.6,343,0.42,2.40045679332021,2.38413968901452,2.45213912301153,0,5
40,0.444427082222455,0.786064645956483,1.91566425022549,0.194651855609431,0.861730538676139,0,1,1,-0.101232119377549,0.630334203194534,2.08762109891402,0.494822134761028,0.849683686207504,0,1,1,-0.117934432291648,0.640122903597491,2.11482981229389,0.464392050066423,0.921187564601988,0,1,1,47.5,46.63,340,0.4,2.34442023047477,2.33016899531314,2.3962776060099,0,5
41,0.44357640507686,0.788568905150932,1.89232882088067,0.19426447421053,0.868131047564867,0,1,1,-0.0992469849166801,0.638610383804841,2.03892899536333,0.483755974076641,0.908351390909055,0,1,1,-0.101021448179883,0.655600136364829,2.07285690156659,0.436609802072421,0.899432152389921,0,1,1,47.5,46.66,338,0.38,2.27375947568753,2.25237630613212,2.32261213917877,0,5
42,0.454776079812075,0.796089607846259,1.87922880617844,0.185964959753252,0.818485508318453,0,1,1,-0.084473694012159,0.635938135938136,2.02714818213951,0.490830360284705,0.850230175312985,0,1,1,-0.115801728414451,0.649494044139616,2.07322604894753,0.449153450650909,0.902107305425838,0,1,1,47.5,46.69,329,0.37,2.20518307440904,2.18371103034496,2.24376057696498,0,5
43,0.451854092977347,0.794836740533494,1.87416836752542,0.186804470328689,0.852402812639247,0,1,1,-0.0676201443493907,0.660650344198829,2.00726230816557,0.439518291965425,0.893099544940664,0,1,1,-0.0934227952187858,0.668467071312067,2.01903125936592,0.417442718027699,0.889221662133207,0,1,1,47.5,46.72,325,0.37,2.14442174780169,2.12536637089804,2.17872223252048,0,5
44,0.432265777282049,0.780627937112614,1.90336320427275,0.200067126477605,0.864884309388051,0,1,1,-0.0972657610751397,0.631624158360809,1.99380845544456,0.504195199982751,0.868356432637727,0,1,1,-0.117505715761106,0.642714827431069,2.0381866356763,0.46806721794281,0.865136486563288,0,1,1,47.5,46.75,319,0.33,2.06578429767206,2.04699523935204,2.09253122460513,0,5
45,0.420202139367108,0.781372089388967,1.88505652548222,0.199392220351695,0.899388754653451,0,1,1,-0.119387156634763,0.625954580735622,1.95359874243812,0.521091509238844,0.903261855591895,0,1,1,-0.14261441793373,0.638830684315429,1.97666299394054,0.482246533968453,0.932324370479308,0,1,1,47.5,46.81,304,0.3,1.89221730343062,1.87608840186033,1.90736458841401,0,5
46,0.448823237671448,0.808498940866387,1.76694397746314,0.169126169795377,0.883480273872501,0,1,1,-0.0810915903354311,0.66608938919603,1.93778886818874,0.43094266340833,0.834847625170854,0,1,1,-0.0980410704463624,0.677268171105031,1.97033484307243,0.399871530844469,0.918027933130076,0,1,1,47.5,46.84,296,0.27,1.8147694653826,1.80219653965897,1.82808496321342,0,5
47,0.427922979628006,0.809585492227979,1.69380595483558,0.174016249247771,0.91133192754899,0,1,1,-0.116791612542794,0.651321531387184,1.87794781981723,0.468804335609121,0.8438848209847,0,1,1,-0.128300784928983,0.664319404769813,1.91337584872745,0.432710154195002,0.833280851249776,0,1,1,47.5,46.87,285,0.24,1.71246174584154,1.70288423231979,1.72254453990361,0,5
48,0.424134365596269,0.806087573353969,1.73871040879191,0.169120040191446,0.913164688441742,0,1,1,-0.161212132365638,0.636812878903663,1.86611331818015,0.50394795152728,0.867038514250896,0,1,1,-0.148266794922809,0.653125204101626,1.90647456778878,0.454448936151425,0.823562846983178,0,1,1,47.5,46.9,271,0.22,1.6008908148531,1.59517066095844,1.61059396135136,0,5
49,0.445083280042405,0.820344544708778,1.6936952919839,0.149742879210496,0.940315764600774,0,1,1,-0.134690161076167,0.658544616397761,1.85010011846212,0.453296402392923,0.586840092354245,0,1,1,-0.153236385751143,0.669756476545128,1.88164654708988,0.419225142813444,0.758677732895891,0,1,1,47.5,46.93,257,0.2,1.50081172662279,1.4999701876563,1.508256452202,0,5
50,0.457669967318782,0.863557858376511,1.4046969710004,0.116529232545861,0.950514581598452,0,1,1,-0.131318734717087,0.67380904251735,1.75003363934839,0.43548865429871,0.821113889377927,0,1,1,-0.136355744587236,0.690474217692711,1.77043995951148,0.388853965294319,0.696941716745582,0,1,1,47.5,46.96,238,0.16,1.36347218584256,1.36436662991407,1.36891886373706,0,5
51,0.424566204491962,0.902543367208794,1.07979878219917,0.0872180278906242,0.92635130357967,0,1,1,-0.10650747068402,0.766330503019342,1.43299692492859,0.282036789939293,0.77024605723691,0,1,1,-0.0615667616573522,0.801693175987686,1.34519733143514,0.22665484554848,0.899160595806618,0,1,1,47.5,46.99,209,0.13,1.17012519118363,1.17269203923287,1.17533110028249,0,5
52,0.447265293002511,0.783846491503104,1.93566174710684,0.205191205900397,0.759420918807545,0,1,1,-0.0645748925393784,0.6294930063327,2.17839307927307,0.48868362645212,0.897695260399393,0,1,1,-0.095702661934057,0.641116054828245,2.23141059762168,0.449066836566678,0.92443679045662,0,1,1,50,48.76,375,0.59,3.09517625989108,3.07453207164161,3.13294316769558,0,5
53,0.419902905208087,0.761846716440652,2.00306735239525,0.231519044708384,0.789646124875988,0,1,1,-0.0803855868953282,0.619156708562937,2.08053187934747,0.519210430464849,0.918169745046092,0,1,1,-0.105997635389785,0.627053600541775,2.08759754451465,0.497241758040911,0.904394233390326,0,1,1,50,48.81,373,0.57,3.02446050449608,3.00074052085013,3.06898007647995,0,5
54,0.443076375876591,0.780615749703366,1.93765250811988,0.2081545912168,0.770205505042915,0,1,1,-0.0761598841736925,0.617337300754386,2.13391385422502,0.521922325122116,0.943508340409553,0,1,1,-0.114486333507371,0.628669860309557,2.16847645651116,0.483755069050182,0.915291800008122,0,1,1,50,48.84,371,0.56,2.97414226804816,2.94611593385658,3.01393177518991,0,5
55,0.427697464203988,0.774905461533693,1.95258663171965,0.212944136346572,0.821106781814715,0,1,1,-0.0868622283258125,0.632167195579887,2.10320462172668,0.489122870162543,0.891610587057633,0,1,1,-0.103636875839667,0.646095001809066,2.11907926350999,0.449156864043529,0.900064693003699,0,1,1,50,48.87,369,0.55,2.91525488013305,2.89318063976306,2.96089043356241,0,5
56,0.44709806111221,0.780189429993603,1.95087048939329,0.206948839853284,0.778184410551547,0,1,1,-0.0518926428042822,0.643285387129146,2.10761677436008,0.46382669517717,0.914803164950171,0,1,1,-0.0926349824115724,0.648004147226542,2.11424805426755,0.449334155005195,0.844437332491587,0,1,1,50,48.9,366,0.54,2.87266596498759,2.84485764104442,2.91603334601726,0,5
57,0.427424443060196,0.779131735593854,1.92139559179504,0.21296161558069,0.789636286955377,0,1,1,-0.074475067809403,0.633127777848126,2.06822526228343,0.490892785981912,0.774136977000895,0,1,1,-0.102545093535827,0.639697039482101,2.08788851532387,0.471154342445905,0.929017625607179,0,1,1,50,48.93,363,0.51,2.79598618769263,2.76771603476244,2.84043152984561,0,5
58,0.431738073707168,0.781518647034918,1.90017571309448,0.211236510802527,0.78799485985958,0,1,1,-0.0967823762475972,0.630095900596071,2.07500224832029,0.49834603203275,0.847676465047874,0,1,1,-0.103671987411722,0.647693563221368,2.1093807366861,0.451139378558436,0.926047051340067,0,1,1,50,48.96,360,0.5,2.73306676590814,2.71057420163598,2.78027903215434,0,5
59,0.42722905000119,0.770439767019014,1.96181551024408,0.217939474915204,0.820282941140918,0,1,1,-0.092268840400533,0.615869731234449,2.09155215929148,0.529163903639389,0.93001529265188,0,1,1,-0.138500582914248,0.624508199792663,2.11173858090183,0.501249033878172,0.555866734823136,0,1,1,50,48.99,358,0.49,2.67876098605176,2.65518505279606,2.7278591082618,0,5
60,0.43683438237189,0.78792272053957,1.87041209231301,0.204740817028435,0.791170107815597,0,1,1,-0.086948588516702,0.624773519599145,2.10669359932678,0.509302038447688,0.781511612356621,0,1,1,-0.0986527592689351,0.641116054828245,2.1715026734541,0.457248331640687,0.889821368129429,0,1,1,50,49.02,356,0.48,2.62935522692066,2.61050914876617,2.66788182491932,0,5
61,0.409505975656835,0.762032493065504,1.96821209370817,0.230697512397814,0.82839555732061,0,1,1,-0.105944378015625,0.616872702149185,2.08834696833647,0.527043801264332,0.824372909525877,0,1,1,-0.124596332565917,0.627384059425818,2.14385236058246,0.492045933469876,0.919463735803563,0,1,1,50,49.05,352,0.45,2.56556195408105,2.53895762933981,2.61230975718558,0,5
62,0.412974562786929,0.765110941086457,1.94196914347201,0.228909915251692,0.835881638297155,0,1,1,-0.113134872446044,0.602605666903692,2.06830149851131,0.567124206234566,0.935337077496863,0,1,1,-0.121401252965414,0.614605484739346,2.12764170091253,0.526389419964048,0.893430915394179,0,1,1,50,49.08,348,0.43,2.50168389299014,2.46893062292769,2.55037589040291,0,5
63,0.439981136958543,0.788606217371418,1.89956991381283,0.193758067268639,0.8384345936344,0,1,1,-0.0579915686110421,0.642747875718271,2.0840605525452,0.471222196649179,0.889905819894898,0,1,1,-0.0815788069104866,0.658857014850637,2.08467342546128,0.428067231195866,0.931389629422086,0,1,1,50,49.11,345,0.42,2.44451736933955,2.4080119656814,2.49103371887799,0,5
64,0.418686249483965,0.783772768598928,1.8695221318521,0.206158848774511,0.828054765920013,0,1,1,-0.0790311718702622,0.63259909664849,1.99341747686464,0.500416302465118,0.899224431333959,0,1,1,-0.109323265540293,0.641807329439702,2.00709643585426,0.475421562783574,0.906529744495152,0,1,1,50,49.14,340,0.4,2.37513193103523,2.33919732314253,2.41761515737036,0,5
65,0.412946898958025,0.769668888444192,1.92351406394362,0.222122605990584,0.818448321356503,0,1,1,-0.100321920564916,0.606693037590701,2.03058653885807,0.559460176669089,0.821356936493374,0,1,1,-0.120910840894751,0.624578409573537,2.07031121031239,0.507731512526685,0.904406230468962,0,1,1,50,49.17,335,0.39,2.31096144937324,2.30579885855362,2.38901028637954,0,5
66,0.42896690330534,0.789390590464162,1.85500445107075,0.195690852053136,0.85112989845698,0,1,1,-0.079547551861285,0.629643621710112,2.00382006349568,0.507849993950278,0.846118545665512,0,1,1,-0.123475684821532,0.64284704097507,2.04423992564068,0.469943745144017,0.926224214031118,0,1,1,50,49.2,331,0.36,2.2182927063214,2.19462825217107,2.25371047308412,0,5
67,0.415531276581654,0.769822940723634,1.9375294236836,0.222479039128294,0.851906290115635,0,1,1,-0.10756510525436,0.639165505515998,1.9812421832613,0.487584418576513,0.915895690816167,0,1,1,-0.116723181180788,0.652273172004435,2.02240623601525,0.44860269368731,0.924376786560961,0,1,1,50,49.23,326,0.35,2.15710414045886,2.13321260718342,2.18680400977811,0,5
68,0.423528048570644,0.787823401506319,1.84501797158202,0.197449615903744,0.873442811347937,0,1,1,-0.083657033953001,0.648197363133127,2.01879374877314,0.464366941617272,0.894326804630865,0,1,1,-0.100409671300592,0.660083434546127,2.06487064895402,0.429364244348283,0.898429240868345,0,1,1,50,49.26,320,0.33,2.08544796091419,2.05883177845501,2.10958863635482,0,5
69,0.41841125696612,0.786707785260243,1.8377593997331,0.199718161950405,0.869749043788199,0,1,1,-0.0962604213968219,0.636043301827988,1.96007815241439,0.496788344732066,0.852920638439121,0,1,1,-0.141169888227614,0.642971040584332,1.98724756728855,0.471877049027728,0.906571931839094,0,1,1,50,49.29,314,0.31,1.99463659402438,1.97350261775972,2.01261293709785,0,5
70,0.413142501633797,0.785188209613844,1.83290174161597,0.200025957391477,0.870110064628739,0,1,1,-0.0827176628607565,0.648306623100461,2.0046777621802,0.465338676204889,0.894772742954944,0,1,1,-0.124030024523859,0.661664483173872,2.01094994517814,0.429858397089937,0.87216662759085,0,1,1,50,49.32,307,0.3,1.92872710811332,1.90713988462178,1.94060853836552,0,5
71,0.417128455431822,0.787724107508586,1.83048517803698,0.197301356753151,0.885653619116369,0,1,1,-0.0939758069458917,0.6375355426065,1.92996261956906,0.496037342030643,0.895616262621576,0,1,1,-0.144610771157797,0.643865251880086,1.96438099235589,0.472032968697202,0.856747486557256,0,1,1,50,49.35,298,0.27,1.83612079974976,1.81603189839044,1.84166006155171,0,5
72,0.398752675364054,0.783183484226685,1.8276418176254,0.200378743016258,0.900981622834788,0,1,1,-0.151613778892136,0.616051846923437,1.9223298720355,0.55042664690353,0.852640823737037,0,1,1,-0.158102785077633,0.635348234367257,1.96530034414639,0.49437299085592,0.851115584272321,0,1,1,50,49.38,288,0.24,1.73678153542547,1.72233481206532,1.742274619595,0,5
73,0.421610279637734,0.806581706726891,1.7347453495165,0.169688581700794,0.904568976372496,0,1,1,-0.130858976021563,0.650685822857291,1.85299269139106,0.473314372844482,0.815860843330262,0,1,1,-0.146337693786071,0.662672957641945,1.89273270129814,0.437091724683228,0.801028797049427,0,1,1,50,49.41,274,0.22,1.63792564755824,1.6286108457475,1.64221341738076,0,5
