idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1,0.453334964315144,0.785003297013847,1.91960936165342,0.207822658050957,0.707544788891825,0,1,1,-0.100800976505168,0.616880312881695,2.13896729878222,0.518435775229924,0.933612606091275,0,1,1,-0.10341480254886,0.628891264700333,2.15907433614881,0.484465774954349,0.927434753890148,0,1,1,45,43.69,375,0.61,3.06010229129951,3.06875596976925,3.11962499613889,0,2
2,0.449914490085324,0.781323249054599,1.94948468600823,0.206722482488657,0.733891788887644,0,1,1,-0.0958293411239403,0.615900076371609,2.15663548722172,0.51700964202,0.833771848797794,0,1,1,-0.120700716698413,0.623449170189155,2.17171354182379,0.496512528851377,0.913846224166021,0,1,1,45,43.72,373,0.6,3.01260276218669,3.01980150265802,3.0734346124125,0,2
3,0.445316379545907,0.770202409193136,2.03014695159706,0.212972595634511,0.78917579288753,0,1,1,-0.0786588537486148,0.619563331763773,2.15853817756201,0.50869912378105,0.822519662349912,0,1,1,-0.0901759981531596,0.630556781638186,2.18589109979042,0.479054638680345,0.925865401153562,0,1,1,45,43.75,371,0.59,2.97491165384897,2.98117116125416,3.03764478185331,0,2
4,0.443091213363489,0.772522905304142,1.99472918032122,0.212442762467529,0.77896827712191,0,1,1,-0.092270250532311,0.615718050390366,2.09405746483167,0.526386509325807,0.894939066702435,0,1,1,-0.112166431377862,0.628472309510043,2.1236972757325,0.488910729966436,0.92769599017598,0,1,1,45,43.78,369,0.58,2.92797939947505,2.93654633317086,2.99223375721583,0,2
5,0.470149980485706,0.79012657827784,1.9485956237427,0.195521452020631,0.753825516913383,0,1,1,-0.083162147868534,0.626511458894583,2.13249290553123,0.493023986471129,0.921417428306473,0,1,1,-0.0978111218935365,0.636019029689368,2.15980762725517,0.469922668644705,0.948755462650669,0,1,1,45,43.81,369,0.56,2.88087170435847,2.89043148056985,2.9467914147733,0,2
6,0.455728405059303,0.783895647811363,1.96699910050657,0.198966132742679,0.776216323680052,0,1,1,-0.0772853259068733,0.634743309805515,2.10594367679421,0.480066453772138,0.888680898606387,0,1,1,-0.095787857030078,0.643177812938165,2.11653126626058,0.458930081759656,0.796606613467553,0,1,1,45,43.84,365,0.55,2.84021628927595,2.84738616894099,2.90768741184272,0,2
7,0.450269416914231,0.777109463639048,1.97621918703002,0.207476598632966,0.767118036359098,0,1,1,-0.102801077832987,0.610187693734593,2.14077872793246,0.532983577909647,0.930109886769898,0,1,1,-0.108670209672948,0.624828172252631,2.17785013557841,0.488160951176332,0.868556161946082,0,1,1,45,43.87,363,0.53,2.78583018660894,2.79250852267955,2.85373925200272,0,2
8,0.443770389502509,0.774017771448033,1.98093108678632,0.211940249604819,0.78877539869866,0,1,1,-0.0753735955777582,0.623262655348217,2.16405601887098,0.499699732071543,0.929640620324836,0,1,1,-0.111360280729678,0.630143546699938,2.17926563614826,0.479941256549609,0.947513393498841,0,1,1,45,43.9,361,0.52,2.72704248514748,2.73417908790362,2.79488946959702,0,2
9,0.454683095774813,0.786608772261028,1.95179480045126,0.192442511287268,0.80909612268446,0,1,1,-0.080054033888146,0.636820989619818,2.11195785391148,0.474010516717253,0.936004213382352,0,1,1,-0.0896502495052638,0.646495991724851,2.14080810200464,0.449206187844253,0.911982945571288,0,1,1,45,43.93,360,0.51,2.66955527269132,2.6776270562983,2.73766081788863,0,2
10,0.44681591458882,0.780092050862002,1.95647215986333,0.202263308379709,0.811113322306579,0,1,1,-0.085514981589834,0.627533667181244,2.07945457891591,0.499813048431679,0.94174355563202,0,1,1,-0.0885550139642227,0.641329861601016,2.11698481273635,0.461552602148821,0.893267573940158,0,1,1,45,43.96,356,0.49,2.6270939125737,2.63389617120402,2.69659095792118,0,2
11,0.460743980658668,0.790263948158684,1.9109009752156,0.193136080089768,0.760112254060513,0,1,1,-0.0632980777188231,0.64823097766196,2.08231051413029,0.455644804250391,0.787611292181297,0,1,1,-0.0831141675896914,0.658527269614235,2.11111576793785,0.424488472621116,0.869623132975953,0,1,1,45,43.99,353,0.47,2.56453426281941,2.57287788950592,2.63688393150842,0,2
12,0.451183204199476,0.787562808133948,1.90476281397225,0.197191578893861,0.794805255095817,0,1,1,-0.102062495664238,0.61864343866769,2.08706558418838,0.519761522025401,0.929000855413956,0,1,1,-0.115590790420247,0.628432814247828,2.12309781442413,0.489563780870328,0.865528948818759,0,1,1,45,44.02,349,0.46,2.50098929180317,2.50287900171915,2.57511428804181,0,2
13,0.445994965013018,0.786522156329144,1.91178396506527,0.197319818005836,0.788040543282403,0,1,1,-0.0809614676339509,0.644903328990984,2.05896956766141,0.464615019714726,0.930177082898034,0,1,1,-0.096432202641802,0.656538466588757,2.06218874961984,0.433124754229687,0.913989750681005,0,1,1,45,44.05,346,0.45,2.45508373610053,2.45559472269113,2.52840054525723,0,2
14,0.458905672503356,0.800025600819226,1.85548985730952,0.182450576841264,0.807179287903454,0,1,1,-0.0706038528712988,0.657436261554442,2.04414408542704,0.438293698986006,0.92726013355106,0,1,1,-0.0911136984346179,0.668923167484982,2.06245967460608,0.406418873433068,0.916016239586629,0,1,1,45,44.08,342,0.43,2.38760976217588,2.38457450324621,2.45849402021576,0,2
15,0.427596955286735,0.776276975624903,1.93514649653696,0.20885879514556,0.816916994077917,0,1,1,-0.10739090994505,0.621426795923441,2.09091995534004,0.513601973720043,0.900070631715,0,1,1,-0.118503570620873,0.63321597730554,2.11986879819461,0.480027921555464,0.92436794977042,0,1,1,45,44.11,338,0.4,2.32020364102225,2.31571059974247,2.38538997537803,0,2
16,0.453983081411636,0.789303360853711,1.91434520620332,0.192799461231514,0.805518652680592,0,1,1,-0.0901105463990148,0.647291086801735,1.9845644886453,0.466932747373251,0.867026290478359,0,1,1,-0.08648272982191,0.66260270341903,2.00664836012223,0.425754814085649,0.871548397624977,0,1,1,45,44.14,333,0.39,2.2480368700074,2.24611214303983,2.30868856452657,0,2
17,0.44481032183174,0.795304522101513,1.84738452007851,0.187685301185333,0.823311147967823,0,1,1,-0.086010043997815,0.653304413724619,2.02271102359332,0.449969401916501,0.922757433271313,0,1,1,-0.0947564868835061,0.663103590042836,2.04264469542292,0.424214192233935,0.906691334855664,0,1,1,45,44.17,329,0.37,2.19189877951206,2.18983617790275,2.24641244062917,0,2
18,0.460569044533759,0.799872020476724,1.85251999058855,0.177587430465635,0.844067294779863,0,1,1,-0.0811001540294603,0.649182030641392,2.01663676312647,0.462057848681948,0.891396142715034,0,1,1,-0.095536772813278,0.658076573790126,2.04324479734934,0.436738033800076,0.935788348761174,0,1,1,45,44.2,323,0.35,2.10631179328734,2.10051510743231,2.15270369021927,0,2
19,0.451260100414125,0.795620902552352,1.85350599095635,0.181681862491209,0.851507296028757,0,1,1,-0.0915187704649291,0.632303100814406,2.02595114148771,0.495907639090245,0.794108443228872,0,1,1,-0.113547251593164,0.644363111500593,2.05066449215161,0.462424185083044,0.880570821183266,0,1,1,45,44.23,316,0.33,2.02683292760475,2.02418950013487,2.06585462762877,0,2
20,0.458570196167568,0.80665978316985,1.78912987064034,0.177269399184951,0.839554436231381,0,1,1,-0.0969094958271805,0.650567294680961,2.00180537945093,0.457521977571358,0.919147612138226,0,1,1,-0.112382277994076,0.659195781147001,2.02228715677679,0.432087403337993,0.849270228842675,0,1,1,45,44.26,311,0.31,1.96448570739838,1.96272529784183,1.99999508262116,0,2
21,0.438163701632906,0.807076446280992,1.73065491473472,0.17773767852719,0.88330725158865,0,1,1,-0.100457097404238,0.650338826528621,2.02146892526838,0.455399980584325,0.940643266706613,0,1,1,-0.119281022945841,0.656417796799307,2.01178827460689,0.441629579956256,0.904653650305852,0,1,1,45,44.29,303,0.29,1.8803201343814,1.87901851200483,1.91291368253185,0,2
22,0.430098075007635,0.795633563006222,1.81605296667861,0.182915893749763,0.880071338665505,0,1,1,-0.114219311130582,0.636877770418302,1.97555467484868,0.491193987531003,0.90522890902531,0,1,1,-0.145003000447084,0.640976335153706,1.99818261842342,0.476716014508067,0.882141979817094,0,1,1,45,44.32,294,0.27,1.79036173095473,1.78826777241565,1.81684243914981,0,2
23,0.454996000431794,0.810372771474879,1.76440252085823,0.163162757317495,0.901574890136424,0,1,1,-0.115536049206139,0.641181826342314,1.95928665466777,0.479220713944676,0.843261573220262,0,1,1,-0.146678187084033,0.646663217796172,1.97374030593317,0.463597958957991,0.890066852236554,0,1,1,45,44.35,283,0.24,1.68750861369002,1.68912972725731,1.70970761759703,0,2
24,0.447617052425304,0.810188936059889,1.75758149421371,0.161849823706272,0.912851531898162,0,1,1,-0.107367414380395,0.662813510790604,1.88378590890082,0.443659702140203,0.883957318334251,0,1,1,-0.100817457641088,0.677323218639935,1.90012952157875,0.406682648396552,0.8764817852821,0,1,1,45,44.38,270,0.22,1.58915701581682,1.59575795962458,1.61033797953611,0,2
25,0.428893024850735,0.805866709646225,1.74731552169165,0.163482131595608,0.939764212828597,0,1,1,-0.130629736143489,0.649966851690564,1.83961994507966,0.476427628106605,0.774621574744596,0,1,1,-0.133356467312932,0.665894229360608,1.86176417433781,0.433599472198364,0.895626037652943,0,1,1,45,44.41,254,0.19,1.47332533620472,1.4827260508044,1.49171787007813,0,2
26,0.402512996959749,0.81020206439486,1.67170895269989,0.161555710905582,0.967450806391908,0,1,1,-0.182498844495254,0.643467517759703,1.79259871513423,0.492781708403203,0.80346648207771,0,1,1,-0.172364679933699,0.657470841168194,1.81258349926197,0.455220497020662,0.826389141145411,0,1,1,45,44.44,233,0.17,1.33742630000395,1.346336350983,1.35335142342819,0,2
