idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
46,0.426837523963902,0.772451296945728,1.92742610204924,0.224810259098302,0.759691823247489,0,1,1,-0.0770283888340772,0.63706440721157,2.10334171223454,0.47901157043478,0.920707381591233,0,1,1,-0.109335113335774,0.646211905808153,2.12433848092211,0.453903073410098,0.854113999874119,0,1,1,52.5,51.45,311,0.37,2.6315922091768,2.03876939457702,1.92589422830667,0,7
47,0.4213831015257,0.770107507007978,1.94101435760384,0.224329984249916,0.816846822463472,0,1,1,-0.112046286071643,0.630421625983458,2.04615633603624,0.500619128028327,0.795015407179474,0,1,1,-0.115256728116418,0.646053260630807,2.08126275348794,0.455338283090813,0.924935995162809,0,1,1,52.5,51.47,303,0.34,2.52252192455153,1.96128971185108,1.84172224694039,0,7
48,0.422972056187896,0.773514851485148,1.92784967199614,0.219295388703855,0.818458225445119,0,1,1,-0.102783106683379,0.625054692285575,2.08926357257102,0.505334137952722,0.740394422421522,0,1,1,-0.126342598274524,0.635598606767854,2.11967795187172,0.474374134967734,0.924290148969993,0,1,1,52.5,51.49,300,0.33,2.47047380769811,1.92918165200025,1.79608691115457,0,7
49,0.40839282488581,0.7629045301271,1.96072077513916,0.231112147010583,0.837369501468222,0,1,1,-0.117188319664944,0.614461977092857,2.05861214999501,0.534680487730615,0.920219030946877,0,1,1,-0.146549210357074,0.623534693470344,2.0858171471335,0.508127991899071,0.834976078946376,0,1,1,52.5,51.51,296,0.33,2.41998073074248,1.89335725215644,1.76066985102995,0,7
50,0.419587813739949,0.770914921829227,1.93307315891861,0.220138802004002,0.832482424892136,0,1,1,-0.125474930062066,0.609473658548478,2.03408248971404,0.55084216345526,0.889787473229054,0,1,1,-0.145615925762079,0.621179744570889,2.06553712872697,0.513383608546786,0.920437526864232,0,1,1,52.5,51.53,292,0.31,2.36505769983773,1.85611627099662,1.71560669854508,0,7
51,0.405862846146587,0.774581338786386,1.91124147419851,0.215166682668573,0.875860499696159,0,1,1,-0.115337551150882,0.625978090766823,2.01490064555574,0.509644778239986,0.796054739111495,0,1,1,-0.142486047835256,0.633673404727203,2.04717069084288,0.486622320872679,0.896512538159654,0,1,1,52.5,51.55,285,0.29,2.26860007428908,1.79236960229639,1.64430931637667,0,7
52,0.414081638072591,0.780957141072098,1.87221965162136,0.211060955556681,0.869007873558367,0,1,1,-0.0935378857534466,0.63636710745695,2.02301200981528,0.485499633591896,0.826490093404664,0,1,1,-0.130247833821975,0.643426115379171,2.0430579058358,0.464507293379057,0.838480935179235,0,1,1,52.5,51.57,280,0.28,2.21398645169694,1.75605448158822,1.60566681254292,0,7
53,0.390145282569819,0.765708510084381,1.89269070182091,0.2292757601315,0.897271259134526,0,1,1,-0.142774099494898,0.617451653535528,1.97007578173837,0.538214308339516,0.91036146370145,0,1,1,-0.161964141051643,0.628535512256443,1.98910380426629,0.505983783640174,0.895732856495077,0,1,1,52.5,51.59,271,0.26,2.11211451251808,1.68230416076985,1.52955410018579,0,7
54,0.424011891615689,0.790601331372642,1.81881039416032,0.198112965321967,0.884210221812416,0,1,1,-0.135960262001566,0.631074088097943,1.9645825152634,0.50756349407592,0.797149922497754,0,1,1,-0.154995554509733,0.641856763244714,2.01172617536979,0.471593579795422,0.848826567984812,0,1,1,52.5,51.61,264,0.24,2.03356201143891,1.62960579365127,1.47075531703514,0,7
55,0.4261443736461,0.805996614814218,1.71345176509735,0.18118395077286,0.915550011456605,0,1,1,-0.111657171070347,0.669648836150323,1.85232240225158,0.431824919171443,0.773844251562678,0,1,1,-0.135718981090208,0.675766995539938,1.86681074259056,0.417993912123392,0.781363596350991,0,1,1,52.5,51.65,240,0.2,1.81290772215241,1.46419545027,1.30880347670201,0,7
56,0.36876842687645,0.776650771214216,1.79506096354989,0.213857516385084,0.953931511144409,0,1,1,-0.182489813562984,0.628432814247829,1.84538952140476,0.524877981275653,0.585848335939537,0,1,1,-0.184275536310577,0.639680671408833,1.87170449923545,0.49330320190638,0.834697445269999,0,1,1,52.5,51.67,233,0.18,1.75570688242605,1.42320933953317,1.26191512524726,0,7
57,0.422840862679254,0.81042531120332,1.70882563536001,0.165986187886943,0.956471579405746,0,1,1,-0.155665226045129,0.647811046473965,1.83550936654426,0.482023803031989,0.872019230310217,0,1,1,-0.168736227033029,0.658657392770577,1.86045746451214,0.449917095390963,0.760531149707786,0,1,1,52.5,51.69,223,0.17,1.68252516339772,1.37275733698072,1.20818615403152,0,7
58,0.39067358046014,0.799041150619257,1.71568012560659,0.181598997562747,0.962300244646296,0,1,1,-0.13408700155192,0.670115527917013,1.80583505633968,0.432585355638742,0.745081073555003,0,1,1,-0.167841236482709,0.671627757031943,1.80516055440997,0.427317984010131,0.754619441149076,0,1,1,52.5,51.71,214,0.15,1.59854484298192,1.31234860827363,1.15361575888898,0,7
59,0.410295675840797,0.767777897209895,1.9522681683296,0.235950850923691,0.727820290701576,0,1,1,-0.130707892990073,0.629199909395213,2.1338927815789,0.490723690976815,0.823113666161846,0,1,1,-0.155558069130752,0.63364128299687,2.14379369197011,0.479635561901393,0.928437308167016,0,1,1,55,53.82,333,0.45,3.01967566254998,2.3110847655998,2.24118034596421,0,7
60,0.379754228577024,0.744490768314473,2.01943644481796,0.260339923794264,0.792591291868051,0,1,1,-0.163214296662188,0.605348862549487,2.10868607447801,0.551626708739778,0.916275182253455,0,1,1,-0.182478096993318,0.615755963596507,2.11799644289197,0.522630664172199,0.862447341132778,0,1,1,55,53.84,330,0.44,2.9879974083318,2.28714708507438,2.21354162673467,0,7
