idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
20,0.426032907124192,0.774089670547436,1.94232127880656,0.212668602010358,0.844107370752821,0,1,1,-0.115329719974387,0.620024304952754,2.06136233004701,0.519404669217956,0.938097372830218,0,1,1,-0.121136592832812,0.629881582262534,2.06499229113257,0.48996147820776,0.893751213098796,0,1,1,45,44.1,294,0.26,1.94593245551764,1.75037884764074,1.85950822767582,0,4
21,0.437884261724869,0.779423226812159,1.91003903795614,0.207817439429992,0.795244363581937,0,1,1,-0.100944002133426,0.638855171532613,2.0654935783742,0.478184887236932,0.899608676679004,0,1,1,-0.117897241918806,0.644895011092194,2.06728520578624,0.461854265432863,0.851553093142215,0,1,1,45,44.12,289,0.25,1.89909135788183,1.70733012660539,1.81176740628655,0,4
22,0.446184888244264,0.789153869221421,1.89615193564569,0.19018679011854,0.86178210725822,0,1,1,-0.133750418383315,0.617009724073251,2.04789560811793,0.526900947450893,0.917743040047639,0,1,1,-0.138612158336391,0.623324814560867,2.06633345755132,0.507952524284523,0.92838143546159,0,1,1,45,44.14,282,0.24,1.83972776655969,1.65084639078896,1.7493052789628,0,4
23,0.451371530420199,0.785348537681023,1.90729486760612,0.194620024304213,0.858050866336335,0,1,1,-0.117905407606496,0.63412345115347,2.05847894587163,0.487346403733175,0.910940690244645,0,1,1,-0.126188476977466,0.642450563429144,2.06875257875676,0.464882295751812,0.918671169597122,0,1,1,45,44.16,277,0.23,1.78672961491705,1.60569276935903,1.69729625298064,0,4
24,0.451237822739596,0.795253924578118,1.84828216455364,0.186322030680145,0.840044314339131,0,1,1,-0.109823776959315,0.646504350974282,1.99328118292526,0.468690387528534,0.904360587446979,0,1,1,-0.105796669659296,0.657280698295013,2.00725111838253,0.436408313247602,0.909265622212613,0,1,1,45,44.18,269,0.21,1.73282490377337,1.55821459370857,1.64277118928907,0,4
25,0.44397017029116,0.793159789971288,1.86294114849806,0.186303945379924,0.870938468444511,0,1,1,-0.151718010140647,0.626487908783361,1.98376954772332,0.511460317149467,0.876722072669372,0,1,1,-0.16664780167631,0.632351081320349,2.0114176745969,0.4931484558933,0.815445516859635,0,1,1,45,44.2,262,0.2,1.67143303000566,1.50377636647132,1.58266514554086,0,4
26,0.431221552388889,0.80291619160792,1.74019647669158,0.186418086315104,0.851509509984532,0,1,1,-0.123061628205843,0.652971674088778,1.97239574716854,0.453779700161958,0.84256189330018,0,1,1,-0.150999069138829,0.653953804703236,1.97111031400482,0.449396366592877,0.929170498879189,0,1,1,45,44.22,255,0.19,1.61469340713822,1.45689106912768,1.52841825497952,0,4
27,0.450147546725208,0.805581065622634,1.78827917704911,0.171687160097107,0.900712003932622,0,1,1,-0.154567148310143,0.63500127000254,1.94248520671216,0.498260501066666,0.901823017686751,0,1,1,-0.147457844840487,0.647651615243128,1.97930512789692,0.460014754956729,0.805404511725024,0,1,1,45,44.24,247,0.18,1.55266794538034,1.40313830054701,1.4685766042986,0,4
28,0.429047699401228,0.791840871658432,1.81959018421392,0.186110899756136,0.927682143578444,0,1,1,-0.160934717088471,0.630501122291998,1.90288355048394,0.513401026981268,0.871028549526051,0,1,1,-0.156710256802439,0.642723089184256,1.91139427356424,0.481946044926858,0.855486377814275,0,1,1,45,44.26,237,0.16,1.48796476020032,1.34291229245631,1.40536408169278,0,4
29,0.454612504851004,0.81959151558863,1.70856218951608,0.152614424307872,0.940690045957874,0,1,1,-0.160557034786172,0.65385973400986,1.88506507069932,0.45762983800131,0.920041988251023,0,1,1,-0.148297047898329,0.664231152441049,1.90639960997502,0.43005877180694,0.812026938443761,0,1,1,45,44.28,224,0.14,1.38821966539197,1.25540046485438,1.31138902897324,0,4
30,0.493678950486357,0.86157875691417,1.4790719868858,0.115721826925067,0.947451272765413,0,1,1,-0.131158165601504,0.680244343768282,1.78483704331165,0.413613174744257,0.927773135195903,0,1,1,-0.116790588775046,0.686530275985171,1.79957165952606,0.39904905647158,0.815524795864393,0,1,1,45,44.3,212,0.28,1.32404442902416,1.19420635959478,1.25008358022542,0,4
31,0.453825830043803,0.766624246791678,2.00391289108655,0.226775225772611,0.712239491873777,0,1,1,-0.0900197851227413,0.626095667417982,2.18103200272201,0.490640100347746,0.779042917519748,0,1,1,-0.104345415232759,0.627935598924974,2.19438557058385,0.480050988948992,0.90365300335143,0,1,1,47.5,46.24,349,0.44,2.71408794180251,2.44030875919303,2.63981461252257,0,4
32,0.460430721426077,0.765579543714592,2.00932748133854,0.231569491579522,0.663649784568393,0,1,1,-0.0808361630261493,0.616750955963982,2.10124141325217,0.517946351036315,0.870889993053025,0,1,1,-0.0855028152428827,0.629984754368944,2.12887862843374,0.478304686451892,0.852814256041214,0,1,1,47.5,46.26,347,0.43,2.67992793750035,2.40730074627234,2.60224687925878,0,4
33,0.449844525459132,0.770617881417321,1.99184148085476,0.226221331590235,0.677142474244011,0,1,1,-0.0668175325130494,0.640918821222104,2.16490806375523,0.455878640571341,0.945485228577431,0,1,1,-0.095345025383902,0.643508925468796,2.17151189564372,0.44660678009872,0.957853774304977,0,1,1,47.5,46.28,345,0.42,2.64358270507453,2.37519143303785,2.57019107190413,0,4
34,0.463207324181659,0.783122151393175,1.93270069574186,0.213372656813806,0.614120195471626,0,1,1,-0.0769898802504591,0.629374150344897,2.17279386828447,0.484345563433572,0.917056591246309,0,1,1,-0.0860653334849542,0.639165505515998,2.2023657062938,0.454232752206622,0.919429333617432,0,1,1,47.5,46.3,344,0.41,2.61024684707736,2.34277738013391,2.53904950836316,0,4
35,0.457768001876228,0.771795505062979,1.98507595062897,0.222027241525135,0.690827428988664,0,1,1,-0.0824792831961084,0.631919518730094,2.14278302456917,0.478370325860953,0.929903621839318,0,1,1,-0.0905347048067556,0.642500096375014,2.17187638896293,0.449831361054344,0.915477472426316,0,1,1,47.5,46.32,341,0.4,2.56760215938567,2.30591302727506,2.49800463617094,0,4
36,0.445001687561844,0.760676088907821,2.0194697495256,0.237925686119867,0.674492937615504,0,1,1,-0.0676686136550226,0.624757906311304,2.19409069018976,0.489064188841131,0.94446933256532,0,1,1,-0.0970737371295508,0.636820989619818,2.17139220388734,0.459686794357685,0.908965931600309,0,1,1,47.5,46.34,338,0.38,2.52843154920717,2.26614990606137,2.45337971970146,0,4
37,0.459220939721113,0.777411530567822,1.96052162390744,0.213426443202377,0.693059208212718,0,1,1,-0.0711024361149256,0.643616610457483,2.13018376262924,0.452366553972917,0.947487594138871,0,1,1,-0.0802899161518011,0.646654854437992,2.13710151291354,0.442320042055593,0.761848709313026,0,1,1,47.5,46.38,334,0.37,2.44544612414902,2.19620025138155,2.37414566560707,0,4
38,0.457705653726148,0.771343062540496,1.99226343732559,0.219019725366541,0.715631495220825,0,1,1,-0.104477614519534,0.60318724138347,2.14952254316076,0.546306892495254,0.886861422108637,0,1,1,-0.114543783788646,0.616272047132486,2.18597497525174,0.504616590140809,0.924141939121094,0,1,1,47.5,46.4,333,0.36,2.41349523779405,2.16622064034934,2.34210914773356,0,4
39,0.459183882291402,0.780335544284042,1.9579310501847,0.209120595498467,0.702000261469768,0,1,1,-0.0907144911911831,0.61434872891248,2.12829498248497,0.519122340966568,0.819057795209703,0,1,1,-0.0998172562677478,0.623628018359609,2.15738996523913,0.491644329877957,0.8695023505032,0,1,1,47.5,46.42,330,0.35,2.37515783019647,2.13658432199328,2.30649931677833,0,4
40,0.462440309751685,0.780810793928415,1.92892216314475,0.21384984977858,0.684769254693207,0,1,1,-0.0828929003034785,0.615460364352536,2.09140208442926,0.521700247418017,0.922597771328395,0,1,1,-0.0899635735012148,0.627305347150779,2.12737834359239,0.484159545106685,0.940752534617527,0,1,1,47.5,46.44,327,0.35,2.34348288966222,2.10472971846544,2.27010385330757,0,4
41,0.459608568741326,0.775061617398583,1.95680141922865,0.216389501610886,0.730584689309787,0,1,1,-0.104489979989645,0.61169562025936,2.10388737348606,0.534849057591504,0.88619298214393,0,1,1,-0.126492162508136,0.616340417139194,2.12892049191927,0.516563335816062,0.886882648410124,0,1,1,47.5,46.46,324,0.34,2.28612439062791,2.05270183908916,2.21267127058151,0,4
42,0.466202097263184,0.783785054786575,1.94312611471384,0.204689840430122,0.723273022774539,0,1,1,-0.0808069143862813,0.643426115379171,2.09864699342152,0.463351423082739,0.906055710174789,0,1,1,-0.0987819861766534,0.649409686594885,2.11048996097826,0.44549954315052,0.793051853994031,0,1,1,47.5,46.48,321,0.34,2.24969474015686,2.01807396084725,2.17249038893945,0,4
43,0.439059806760974,0.764514304062629,1.97223238997432,0.230384048307898,0.753821567426345,0,1,1,-0.102852658003402,0.610791463578505,2.130957771632,0.534579125384764,0.884224286274563,0,1,1,-0.126262470562406,0.6201165819174,2.15690145634169,0.504485713511384,0.827309886017182,0,1,1,47.5,46.5,317,0.32,2.21175876580169,1.98479373801895,2.13078478247236,0,4
44,0.46063580832386,0.781726364503369,1.95670751882841,0.203347905081051,0.770204965211427,0,1,1,-0.105577218211277,0.620239660604858,2.13056580366076,0.510619188401204,0.896481337600335,0,1,1,-0.110104935729985,0.631935492024974,2.16721010841696,0.474975143353621,0.892021102096949,0,1,1,47.5,46.52,315,0.31,2.1719758882982,1.94781160413578,2.08844795977402,0,4
45,0.455352179874618,0.775759080260035,1.9551393612815,0.212502602141737,0.778053572538967,0,1,1,-0.100938729097538,0.618329767631674,2.09838675352401,0.515524532419161,0.890779777921159,0,1,1,-0.123704665725434,0.624898454001225,2.12838637471455,0.493525069200067,0.916615841890279,0,1,1,47.5,46.54,310,0.3,2.12715041862427,1.9069297522945,2.04155731688403,0,4
46,0.441551564393499,0.772857253265322,1.94898186285113,0.217690200001404,0.771605966064096,0,1,1,-0.115097726963504,0.617032566978885,2.11096165943372,0.521383749492646,0.817254579520882,0,1,1,-0.132990151200951,0.626542861797176,2.13441253569136,0.49209649194009,0.922916349380711,0,1,1,47.5,46.56,306,0.29,2.08617794989164,1.86448831226641,1.99631235013597,0,4
47,0.441414745553351,0.770119368502118,1.94405324462671,0.221817159005571,0.78335941716586,0,1,1,-0.0921416594509266,0.632911392405063,2.10079696104025,0.486674332990811,0.863536635317031,0,1,1,-0.116760139284691,0.638357633480581,2.10789879209874,0.470326126010371,0.891764930033677,0,1,1,47.5,46.58,302,0.28,2.03807893714744,1.82231989351263,1.94678236034757,0,4
48,0.44071746426246,0.768627692118491,1.95407554510083,0.222135600240416,0.783744905785339,0,1,1,-0.106887783866427,0.623620240218517,2.06203813519213,0.510834922718767,0.747109973066303,0,1,1,-0.112604224269501,0.635695578101559,2.08710522759957,0.475840646090669,0.904608820090092,0,1,1,47.5,46.6,297,0.28,1.97699990366118,1.76607905582866,1.88459589261194,0,4
49,0.447074286527468,0.773646505438735,1.95604484611117,0.216195095983523,0.770166994180752,0,1,1,-0.0904147968090593,0.629548487824533,2.03565131506046,0.497970452875627,0.865184926102226,0,1,1,-0.121115326114566,0.634606353678813,2.0436823077882,0.482245671756635,0.885523670313893,0,1,1,47.5,46.62,297,0.26,1.98859301673041,1.77800466099444,1.89644019216676,0,4
50,0.44812253239672,0.780432984219645,1.89395353007543,0.208866429159869,0.788928698117813,0,1,1,-0.104370349256448,0.635784494487748,2.04226881633483,0.483379286421423,0.86721468859197,0,1,1,-0.11634432021333,0.643948175050872,2.04481584717386,0.459220460103948,0.893285427514861,0,1,1,47.5,46.64,293,0.26,1.94224711250217,1.73522164050974,1.84895042337348,0,4
51,0.454483829757714,0.79287050838857,1.83169808989922,0.197919578417187,0.783860739314574,0,1,1,-0.130395104234944,0.62303743208892,2.02115341233152,0.519245556164314,0.93834906346822,0,1,1,-0.131243206918375,0.633135794965304,2.05561234172416,0.487575260558463,0.911338994668413,0,1,1,47.5,46.66,287,0.25,1.89780020479136,1.69291095949479,1.80037661588605,0,4
52,0.455646097056494,0.777931635367884,1.91020163066401,0.217535528639939,0.791442270252283,0,1,1,-0.124887083170624,0.631129848655062,2.02948938487179,0.497159013493295,0.938492106761216,0,1,1,-0.146544012521731,0.636918334331172,2.04268948504406,0.479408964365519,0.890539338042944,0,1,1,47.5,46.68,282,0.24,1.84595896796529,1.65218986346018,1.74949823705365,0,4
53,0.457722996199669,0.789502771154727,1.86973007107357,0.19543483692867,0.834863028643499,0,1,1,-0.105044482057843,0.650694290808292,1.98925588553529,0.456894687841626,0.917155333709426,0,1,1,-0.0949713082202765,0.665539686131484,2.00929442279714,0.417516363347182,0.892700156178919,0,1,1,47.5,46.7,276,0.23,1.7987260582444,1.6104903607069,1.70193810734698,0,4
54,0.447076871620762,0.776759359950288,1.91763253159779,0.210755184117743,0.845108226751265,0,1,1,-0.144529590607664,0.618788906352487,1.97892764201025,0.532404225657975,0.849486295833629,0,1,1,-0.147504794387088,0.63140082587228,2.00963268845953,0.491523444077026,0.88405591625597,0,1,1,47.5,46.72,271,0.21,1.75289724018592,1.56878134924203,1.6543593618352,0,4
55,0.47488514363302,0.809310305757433,1.77883598441884,0.171968741977035,0.845841827385089,0,1,1,-0.110897374483628,0.659935326338019,1.90851031465449,0.447173728589997,0.87166699042011,0,1,1,-0.114913663703513,0.672956567383141,1.93571220166756,0.409746975812456,0.909561686401417,0,1,1,47.5,46.74,262,0.18,1.68304271625098,1.50753031676052,1.58445018178305,0,4
56,0.433520878250738,0.784954001695501,1.83351129608009,0.199366379299377,0.872962050855172,0,1,1,-0.140073194988202,0.635622846827607,1.9488396300125,0.496657828681997,0.896037601254311,0,1,1,-0.146606442743998,0.646721767361246,1.96802962030443,0.465188539248179,0.893585581211706,0,1,1,47.5,46.76,255,0.17,1.6263021765219,1.45580472187718,1.53069351025765,0,4
57,0.426569734310826,0.790114092474954,1.79457375481983,0.193535167273007,0.893266826102528,0,1,1,-0.150951341738125,0.637218667958096,1.91859359393605,0.498254559177072,0.802089204662827,0,1,1,-0.165057007165913,0.649182030641392,1.94143974249572,0.464206222994591,0.89664278328376,0,1,1,47.5,46.78,246,0.16,1.55984542299113,1.39834661272946,1.46762891048676,0,4
58,0.435222726151145,0.806633756009421,1.71648527993593,0.175103487122504,0.905551061023743,0,1,1,-0.103362167435542,0.666728894696839,1.92265360153854,0.434591748921634,0.804767070914724,0,1,1,-0.117322179102184,0.67568480655144,1.91168892527543,0.411534146978435,0.785062821207123,0,1,1,47.5,46.8,237,0.15,1.49369772760966,1.34166269640237,1.40414222995612,0,4
59,0.435880636189369,0.811899194595999,1.68533118536717,0.167733590854564,0.943819430688767,0,1,1,-0.163071961884669,0.638691958868238,1.84217145701782,0.501599872867607,0.769624521187693,0,1,1,-0.177972494965454,0.64843273807208,1.869630569114,0.469932014193385,0.652264033016609,0,1,1,47.5,46.82,224,0.14,1.41563305344005,1.27438330016428,1.33125129320144,0,4
60,0.48685210539577,0.837128315028128,1.60676984033329,0.142756489476808,0.9314814039311,0,1,1,-0.143157975269681,0.67157363133294,1.83484926452743,0.427795977214944,0.721908297179109,0,1,1,-0.144807909274349,0.683097437018417,1.83105152576778,0.401392845576288,0.642515744783142,0,1,1,47.5,46.84,214,0.13,1.33876614848416,1.20523601199281,1.25849729698918,0,4
61,0.433203327897087,0.75841461009905,2.04054718511199,0.239192819423596,0.726056136833887,0,1,1,-0.100430750969026,0.598608833071941,2.12663082039597,0.560419053669068,0.900928948615301,0,1,1,-0.11028441475487,0.607599859036833,2.17790229691853,0.527454753330785,0.849228136972182,0,1,1,50,48.71,356,0.47,2.80861783339133,2.54067310533296,2.75097054315875,0,4
62,0.439969155232935,0.770534751117275,1.98684738406554,0.224621924420961,0.712863524774684,0,1,1,-0.0775330005580882,0.633769789461676,2.13901330215091,0.480904736442024,0.925436449334672,0,1,1,-0.0933631080671197,0.643823798302881,2.17147281969949,0.448534059041868,0.937536770827186,0,1,1,50,48.73,354,0.47,2.76538064010795,2.50078456967468,2.70587974263554,0,4
63,0.465348143923022,0.774965514034625,1.99403937360669,0.220409045579022,0.690294989192006,0,1,1,-0.0619207514939449,0.633480723181593,2.13223902696727,0.478435868481405,0.931984356209406,0,1,1,-0.0858646624721132,0.643467517759704,2.15600411364458,0.446391412186869,0.880175358043976,0,1,1,50,48.75,352,0.45,2.73381778013979,2.47093291528697,2.67293897819592,0,4
64,0.446783767412562,0.762392693228428,2.02871784914833,0.233586638954414,0.734725320548862,0,1,1,-0.0743848091275516,0.627061464564757,2.17463048234925,0.486779971987146,0.886815495334235,0,1,1,-0.103149739215244,0.632295104771299,2.18915337253127,0.469293904557767,0.914039075187067,0,1,1,50,48.77,351,0.45,2.6936288387861,2.43610486486589,2.63579093870985,0,4
65,0.444285383373477,0.762415943642214,2.01482878865235,0.235002128982464,0.724577450354892,0,1,1,-0.0696479419338485,0.627612436768047,2.17792800702107,0.489043065920348,0.924540813441722,0,1,1,-0.0980984423865987,0.632375074304071,2.17847816001615,0.475293394962787,0.876868165156086,0,1,1,50,48.79,349,0.44,2.66759344700624,2.40932129734364,2.60654694600216,0,4
66,0.450185096284032,0.780299010580855,1.96629346302719,0.211191047581048,0.712352326630421,0,1,1,-0.0899960633945414,0.622471210706505,2.13014763326778,0.505008895548778,0.815241406527146,0,1,1,-0.105783124185198,0.631624158360809,2.1702635085991,0.475277026810752,0.934883616505651,0,1,1,50,48.81,347,0.42,2.62750564613587,2.37498850345518,2.5727262233651,0,4
67,0.436442861100396,0.763370433136384,2.01106572765071,0.231280316028588,0.73971987554813,0,1,1,-0.111129565836546,0.600016800470414,2.14658474186637,0.557690254791142,0.91657776479533,0,1,1,-0.132488269698156,0.614469528456084,2.19118568585683,0.511242148531564,0.927490268067048,0,1,1,50,48.83,337,0.37,2.50044422182432,2.22128475288729,2.41484280264046,0,4
68,0.427132478785425,0.758219094989688,2.01618600532425,0.238366703185486,0.750326155437102,0,1,1,-0.0959820270235127,0.601395236949724,2.14458773558013,0.554876167554935,0.761088837792694,0,1,1,-0.11641289949407,0.610210034293804,2.19049468684317,0.519249508368208,0.932115406351116,0,1,1,50,48.85,335,0.37,2.46448274690032,2.19160621549866,2.37924171633598,0,4
69,0.427795237416197,0.760838139294246,1.99904116277499,0.236347092405103,0.752846342606942,0,1,1,-0.100563426776973,0.609273137147383,2.12307321569642,0.537805665455108,0.898191776819345,0,1,1,-0.123703880026072,0.618421540859111,2.15212295223706,0.507598955533517,0.882712440568192,0,1,1,50,48.87,331,0.36,2.40797247066233,2.13956902096188,2.32178863374428,0,4
70,0.439283920729161,0.779666302822392,1.91313367836381,0.218561813002903,0.747354430376673,0,1,1,-0.0848277259818881,0.624282075613045,2.11302562032555,0.502386405678481,0.913113372470421,0,1,1,-0.108154481039804,0.631273278202133,2.13690553654688,0.481676717455358,0.892304564844415,0,1,1,50,48.89,329,0.35,2.36908577947689,2.10425718691887,2.2856488917758,0,4
71,0.421792860030041,0.760467839815054,1.99766531450208,0.234881938410917,0.778500143146463,0,1,1,-0.101961433397128,0.620024304952754,2.11507762972715,0.512473819021687,0.820469518745665,0,1,1,-0.114717960885268,0.630970558913721,2.13851340294558,0.480160788465657,0.85703637010312,0,1,1,50,48.91,326,0.34,2.33537679669213,2.07559061019515,2.24609277847957,0,4
72,0.438809341650409,0.786868734557701,1.87897255409315,0.209092787057418,0.747698883669612,0,1,1,-0.0841176418046767,0.640541129145902,2.0838637975178,0.469173031924562,0.936107974940705,0,1,1,-0.108134641571248,0.648020944036911,2.11836777902509,0.443502355417418,0.944689898384914,0,1,1,50,48.93,323,0.33,2.28757879454099,2.03945171091136,2.2006108453576,0,4
73,0.404963285305462,0.75681893863712,1.98251938410306,0.24100485538028,0.82522026264533,0,1,1,-0.100468975770164,0.6130756780617,2.08647304797683,0.532728409666967,0.886626510570254,0,1,1,-0.132499367789688,0.616249260500887,2.09151786986648,0.522215581578162,0.794279999124497,0,1,1,50,48.95,320,0.32,2.25311612236247,2.00567699498115,2.16262060324711,0,4
