idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
90,0.480469984580019,8.5079454464496,15.7076958184281,3.96337802751339,57.5,56.5,310,0.37,2.63113390354288,2.03841943247077,1.88939432996212,0,7
91,0.489369058939495,8.63482393859334,15.4140347381168,3.92836119538421,57.5,56.52,307,0.36,2.573894908805,1.99951867639915,1.84362663113791,0,7
92,0.385295293526252,8.59147343039844,15.2436968811743,3.90636734154016,57.5,56.54,303,0.35,2.52138106676624,1.96432269484071,1.80268352241863,0,7
93,0.456946193967386,8.68725721769847,14.5952079423617,3.82032989689064,57.5,56.56,294,0.31,2.38509408191453,1.8670916833799,1.70337001561217,0,7
94,0.34624856054289,8.78823497994005,14.0338996683279,3.74679943056874,57.5,56.58,289,0.3,2.32291732553076,1.82702798950092,1.66105971556938,0,7
95,0.350406747554426,8.81977157912469,13.8587042519597,3.72318245920918,57.5,56.6,285,0.29,2.26154975283995,1.78576989542637,1.61436182039055,0,7
96,0.196704288435341,8.80044509278459,13.2184490682789,3.63657735523638,57.5,56.62,279,0.28,2.18495492869158,1.73766582687362,1.55996250352989,0,7
97,0.155372548895667,8.79595801612015,13.1497861217141,3.62777832932171,57.5,56.64,274,0.27,2.12721688759882,1.69808749960907,1.51289643986925,0,7
98,0.24455618301309,9.04621283529302,12.393971750733,3.52141831020397,57.5,56.66,274,0.26,2.05677024673386,1.6511112942038,1.46094032060892,0,7
99,0.136442642664299,8.95085918542275,12.1366956149777,3.4841269736988,57.5,56.68,274,0.24,1.99668611925732,1.61005751544065,1.41942728803271,0,7
100,0.201295904020699,9.08159894854129,12.1612066221002,3.48968133461134,57.5,56.7,268,0.26,2.06693576313331,1.6698633016635,1.47052818192413,0,7
101,0.211064166697885,8.88058597883994,12.3611751476724,3.51583266672025,57.5,56.72,263,0.24,1.9966328243105,1.62056365106834,1.41935288394981,0,7
102,0.328583842702866,9.09191680895625,11.5866770975101,3.40584924775418,57.5,56.74,245,0.22,1.90507944113065,1.55748886039241,1.35529509983285,0,7
103,0.115684909146669,9.34141942733494,11.2203017038237,3.35009696922901,57.5,56.76,245,0.2,1.82633603214019,1.50293635217064,1.30068712853644,0,7
104,0.275394785244306,9.73945566734985,10.4380888287863,3.23206149325086,57.5,56.78,236,0.19,1.75469941579489,1.44998441862527,1.24863074126955,0,7
105,0.284082201375715,9.63083580118354,9.90602707265283,3.14820273573545,57.5,56.8,226,0.17,1.66795758673894,1.38764605997773,1.19415910665374,0,7
106,-0.00162053547428373,9.71139030468268,9.17293109471912,3.02910343077555,57.5,56.82,215,0.16,1.574931900943,1.317691571148,1.13135873755655,0,7
107,0.584963057070281,9.53764461780046,14.6649922252865,3.82990969162879,60,58.87,327,0.42,2.93762193003632,2.26243694902021,2.11190435100504,0,7
108,0.388069434226138,9.85485791973574,14.065367075354,3.75070156334877,60,58.89,325,0.41,2.88777389177918,2.22925428106501,2.07305426732791,0,7
109,0.335716843398853,9.37950124841052,14.6346324088625,3.82569948833434,60,58.91,322,0.4,2.83437466883113,2.18772813272047,2.04207553808537,0,7
110,0.566878424931826,9.59232377577839,14.6846811157203,3.83253108771767,60,58.93,322,0.4,2.8562807655987,2.20317219851699,2.05048812173927,0,7
111,0.452890518379531,9.57939856846556,14.0413355384065,3.74856179592791,60,58.95,320,0.4,2.82048303239833,2.17773719873284,2.01598087982,0,7
112,0.492068672116094,9.45434262748968,15.0192910354789,3.87561646753126,60,58.97,317,0.4,2.76419610402482,2.13973643645484,1.9732407237779,0,7
113,0.34711920124331,9.59348814926651,13.6957312493114,3.70091031677361,60,58.99,315,0.37,2.7220897657649,2.11057322709086,1.93270064032895,0,7
114,0.47718377707267,9.57216801534005,13.8835551548661,3.72623415012542,60,59.01,311,0.37,2.65405493215727,2.0656074220729,1.87952335953426,0,7
115,0.524569884232304,9.67573949645768,14.173257122077,3.76619328744238,60,59.03,305,0.36,2.59302321802675,2.02516810428798,1.8343563287173,0,7
116,0.492845998088748,9.73745029920367,13.6632492510147,3.69669358223092,60,59.05,301,0.33,2.50972191040489,1.97310993475603,1.77501523735781,0,7
117,0.341797451572402,9.94361696927263,13.1819310327516,3.6315102723346,60,59.07,292,0.3,2.36288312439389,1.86242170023118,1.67937393984396,0,7
118,0.355544540762975,9.9705066068094,12.5004600175101,3.53798030426085,60,59.09,287,0.29,2.30288017297694,1.82246198240256,1.63097908308599,0,7
119,0.37877111554754,10.0212470579701,12.3755870951932,3.51853542929346,60,59.11,282,0.28,2.24583454166793,1.78417138966783,1.5902673580441,0,7
120,0.419524368905753,10.253500708183,12.0169147655428,3.46676445188383,60,59.13,277,0.27,2.18503063457897,1.7437810681087,1.5445570667839,0,7
121,0.456094594813183,10.213181193868,11.2697754962985,3.35721327408171,60,59.15,270,0.25,2.10972061883046,1.69486588252768,1.48816811203305,0,7
122,0.380457074951413,10.660016214647,10.7527139624573,3.28042226324148,60,59.17,264,0.24,2.04263548064716,1.65049955671103,1.44216499002162,0,7
123,0.244418744293195,10.4879002298534,11.0778350780048,3.32857565141193,60,59.19,257,0.23,1.98015303648306,1.60464176735082,1.39330035889058,0,7
124,0.0608318848495082,10.500397785543,8.83546740907078,2.97330528788016,60,59.21,239,0.2,1.80774326426358,1.47718925434258,1.27594973536772,0,7
125,0.492232061527861,11.5129715605615,9.24524055278332,3.04057218625909,60,59.23,230,0.18,1.72942292258287,1.4189082075567,1.2196737055934,0,7
126,0.25148125236292,10.9607726815948,7.88178899588315,2.80753757635706,60,59.25,221,0.17,1.64990062070389,1.36390409411983,1.1694566402393,0,7
127,0.424797585745484,11.3815831040456,7.91304894210014,2.81299458127733,60,59.27,211,0.15,1.56092218531138,1.29348023745871,1.11092022838566,0,7
