idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
11,0.481468423609896,0.74419158468156,2.40332770442578,0.26008858133985,0.813226390599161,0,1,1,45,43.92,327,0.35,2.33598674470011,2.12061441977379,2.26591975962299,0,4
12,0.467397015267108,0.73677850964443,2.44240953669845,0.262306942076591,0.820213757318959,0,1,1,45,43.94,324,0.35,2.30285385908459,2.08910426621808,2.22976032622993,0,4
13,0.478926674816664,0.739360600952297,2.43150696168488,0.258513398164276,0.83698090831476,0,1,1,45,43.96,321,0.34,2.25582163095784,2.04227112630289,2.18296372887922,0,4
14,0.470604084933084,0.738781601383,2.41340339005547,0.262632434786111,0.843942391358955,0,1,1,45,43.98,319,0.33,2.21781151171672,2.00649543859406,2.14243872277634,0,4
15,0.476684510278649,0.742313345309322,2.41466292425977,0.254818736248162,0.839355091473701,0,1,1,45,44,314,0.32,2.16984910527562,1.95597056987351,2.08862953557288,0,4
16,0.471845625576383,0.744468598314523,2.40491663492914,0.253742119307881,0.839245974408894,0,1,1,45,44.02,311,0.3,2.12780278950647,1.92085580880424,2.04808505594266,0,4
17,0.471494742022924,0.737484881559928,2.40625635779396,0.262061094197335,0.837920807368067,0,1,1,45,44.04,307,0.29,2.08617924324779,1.8796443418533,2.0024199893666,0,4
18,0.479964862090113,0.746157289956723,2.36238013687203,0.246773089516653,0.858338214331821,0,1,1,45,44.06,303,0.28,2.0327646151989,1.8309026046934,1.95001171931247,0,4
19,0.465995651393566,0.752558699578567,2.3027037350211,0.244502884864484,0.865796185040977,0,1,1,45,44.08,298,0.27,1.9889499133641,1.78984103062461,1.90474514300315,0,4
20,0.466876235863725,0.751235782862809,2.34466621987249,0.242910121894024,0.864014770645271,0,1,1,45,44.1,294,0.26,1.94593245551764,1.75037884764074,1.85950822767582,0,4
21,0.472836488293565,0.751551954786635,2.31694378803562,0.246923253872009,0.863579304443775,0,1,1,45,44.12,289,0.25,1.89909135788183,1.70733012660539,1.81176740628655,0,4
22,0.469371671333396,0.759324504920423,2.25132009368292,0.239853184240599,0.86016668312509,0,1,1,45,44.14,282,0.24,1.83972776655969,1.65084639078896,1.7493052789628,0,4
23,0.45781062764102,0.731646643936844,2.41876265630036,0.265369156996182,0.838369073227402,0,1,1,45,44.16,277,0.23,1.78672961491705,1.60569276935903,1.69729625298064,0,4
24,0.476282910525371,0.759370633618856,2.26476309646053,0.233433222883694,0.900862378235806,0,1,1,45,44.18,269,0.21,1.73282490377337,1.55821459370857,1.64277118928907,0,4
25,0.482051080959838,0.76932545544067,2.19961616406715,0.224618304610197,0.887870347010231,0,1,1,45,44.2,262,0.2,1.67143303000566,1.50377636647132,1.58266514554086,0,4
26,0.468643787830252,0.755880752252524,2.2846613008911,0.236665215125898,0.894034637244102,0,1,1,45,44.22,255,0.19,1.61469340713822,1.45689106912768,1.52841825497952,0,4
27,0.472733909147409,0.775049603174603,2.14486359251416,0.214153248049943,0.927250342836522,0,1,1,45,44.24,247,0.18,1.55266794538034,1.40313830054701,1.4685766042986,0,4
28,0.458724027457824,0.764970472139776,2.14171150036792,0.221632223706359,0.935139518025406,0,1,1,45,44.26,237,0.16,1.48796476020032,1.34291229245631,1.40536408169278,0,4
29,0.46873525731574,0.798008171603676,1.97677472580337,0.190581568900238,0.93995514210011,0,1,1,45,44.28,224,0.14,1.38821966539197,1.25540046485438,1.31138902897324,0,4
30,0.461532678324216,0.781005935645111,2.07003380136673,0.208056443638238,0.945356507687599,0,1,1,45,44.3,212,0.28,1.32404442902416,1.19420635959478,1.25008358022542,0,4
31,0.483568750236183,0.719093367082782,2.51375839502236,0.28872960127733,0.769774436386186,0,1,1,47.5,46.24,349,0.44,2.71408794180251,2.44030875919303,2.63981461252257,0,4
32,0.480292928220511,0.730930035377014,2.44687583052353,0.279074041856118,0.770989494746834,0,1,1,47.5,46.26,347,0.43,2.67992793750035,2.40730074627234,2.60224687925878,0,4
33,0.472074405814766,0.719279569583105,2.51310872297693,0.286288320434549,0.814067944772644,0,1,1,47.5,46.28,345,0.42,2.64358270507453,2.37519143303785,2.57019107190413,0,4
34,0.481153280948279,0.724102474982259,2.50163297090366,0.283429793949429,0.789593524878979,0,1,1,47.5,46.3,344,0.41,2.61024684707736,2.34277738013391,2.53904950836316,0,4
