,0,1,2,3,4,5,6
0,73.39,2.02,6.18,14.25,2.69,1.48,0.0
1,69.29,2.46,7.39,15.6,3.94,1.31,0.0
2,49.35,0.93,11.55,34.26,0.74,3.17,0.0
3,27.32,0.36,6.38,49.91,0.0,15.66,0.36
4,62.52,2.64,8.47,16.76,7.91,1.51,0.19
5,22.28,0.16,1.28,32.37,0.0,40.54,3.37
6,3.38,0.0,1.27,12.45,0.0,4.01,78.9
