,0,1,2,3,4,5,6
0,41.53,32.66,9.14,4.7,10.35,1.34,0.27
1,51.07,18.56,11.33,2.46,13.96,2.3,0.33
2,39.66,19.37,14.34,10.8,10.43,4.84,0.56
3,25.32,12.75,18.4,22.22,6.19,13.3,1.82
4,49.15,26.74,10.36,2.82,7.91,2.82,0.19
5,18.59,9.62,9.29,22.6,3.37,34.62,1.92
6,4.64,1.48,2.32,7.59,0.42,8.02,75.53
