,0,1,2,3,4,5,6
0,66.8,9.27,5.11,4.84,4.97,8.33,0.67
1,26.44,28.41,10.51,15.76,7.88,9.2,1.81
2,27.37,16.2,25.14,15.27,3.72,11.36,0.93
3,14.03,4.92,11.29,44.08,0.55,21.68,3.46
4,33.15,19.4,13.56,10.73,14.12,8.47,0.56
5,15.38,5.45,9.94,20.51,0.64,46.15,1.92
6,2.53,3.38,1.48,21.31,0.0,6.96,64.35
