,0,1,2,3,4,5,6
0,25.67,11.42,3.23,26.21,16.8,8.33,8.33
1,16.58,14.45,6.57,30.05,18.23,2.3,11.82
2,14.71,10.61,12.1,31.66,21.97,2.98,5.96
3,6.01,11.11,10.38,49.54,5.28,2.37,15.3
4,18.46,12.05,6.21,25.99,26.55,1.88,8.85
5,12.5,8.81,11.38,34.46,16.19,5.29,11.38
6,3.38,1.69,10.97,33.76,7.17,4.22,38.82
