,0,1,2,3,4,5,6
0,57.26,18.15,11.56,5.91,6.18,0.94,0.0
1,50.41,18.56,14.94,8.37,7.55,0.16,0.0
2,27.0,9.68,30.17,27.19,4.1,1.49,0.37
3,10.02,4.37,7.83,68.31,0.0,8.74,0.73
4,49.91,16.38,12.99,6.21,14.12,0.19,0.19
5,0.96,0.8,8.65,14.26,0.32,70.19,4.81
6,0.0,0.0,0.0,2.11,0.0,9.28,88.61
