idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,scm_COR_S,scm_IDM_S,scm_ENT_S,scm_CSD_S,scm_CSR_S,scm_DKL_S,scm_MDR_S,scm_CAD_S,scm_COR_T,scm_IDM_T,scm_ENT_T,scm_CSD_T,scm_CSR_T,scm_DKL_T,scm_MDR_T,scm_CAD_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
225,0.966537436860738,0.874553977471489,2.51582050154165,0.0858425727812557,0.443444670419671,0,1,1,0.957616080971249,0.877963125548727,2.44133557728767,0.0634845923584695,0.719366621430556,0,1,1,0.95715420301795,0.877824400007022,2.34138149545777,0.0944493729509699,0.85976469938196,0,1,1,60,59.3,327,0.31,2.14647487989459,2.11732726748572,2.18234567623362,0,1
226,0.96345498120428,0.860555574679013,2.57844808859724,0.0963471575615731,0.418845063779387,0,1,1,0.96536730250487,0.890345097759892,2.43282259143664,0.0543758005550896,0.613825184168466,0,1,1,0.960041837186432,0.896362560728563,2.26231333147333,0.0677118849285162,0.943948342156825,0,1,1,60,59.31,324,0.3,2.11068222928933,2.08021521614776,2.14678308994665,0,1
227,0.961262569576732,0.863468379787932,2.52927492234921,0.0946071854756531,0.509672395601798,0,1,1,0.966526884909327,0.895014767743668,2.4183669282537,0.0478323715520353,0.613796734500013,0,1,1,0.956307248849973,0.878209857027435,2.36873233191922,0.0817592944243549,0.869847943680726,0,1,1,60,59.32,323,0.3,2.09335121379838,2.06390355457172,2.12739841748665,0,1
228,0.967546077554685,0.88445482204769,2.48069840156568,0.0709755676903662,0.474901885289153,0,1,1,0.968175986664779,0.896925339934704,2.42881001528705,0.0495121506319269,0.55263941666125,0,1,1,0.956738028672436,0.872737428217346,2.38065352689606,0.0955750712672861,0.824241014113775,0,1,1,60,59.34,320,0.28,2.05939678722235,2.03131051775452,2.09191843356864,0,1
229,0.959160848214633,0.85148413685053,2.58493093445798,0.1035270842135,0.47041143226209,0,1,1,0.958156516480592,0.866596183510407,2.48746937287663,0.0883946685193732,0.651800179588404,0,1,1,0.958847692928794,0.88847821451418,2.30527348852595,0.0783359734224409,0.894887388686788,0,1,1,60,59.35,316,0.27,2.00522601457472,1.98066106459878,2.04017867132553,0,1
230,0.964657975576624,0.859623484913607,2.63526414459409,0.0846315201171909,0.34547402375143,0,1,1,0.959293818922407,0.87966220971147,2.41194892582924,0.0725034587667676,0.763301837446742,0,1,1,0.959085400881415,0.890535389876393,2.29854432735765,0.0752535277828782,0.897087267117401,0,1,1,60,59.36,313,0.26,1.96805744194442,1.94449775975874,1.99892770433024,0,1
231,0.961027598478803,0.856692481666781,2.56850652774064,0.0997961593254712,0.464231596161343,0,1,1,0.957685745520923,0.877470078270331,2.40552085431815,0.0774391547173046,0.799995868724389,0,1,1,0.957520433878823,0.875304168198449,2.40484987065979,0.0814709611534998,0.800042712268695,0,1,1,60,59.37,311,0.25,1.94712132395493,1.92577411988042,1.97828635943602,0,1
232,0.969284981793458,0.895880740355843,2.43377597944537,0.0549086545415686,0.523109058059067,0,1,1,0.958232613474397,0.889505612780416,2.29314758839469,0.0765958113802223,0.932663876382315,0,1,1,0.958410419178416,0.88359517203598,2.31813612061214,0.0854885589227562,0.886777665381809,0,1,1,60,59.38,306,0.24,1.9059497225635,1.88398073057861,1.93131179989728,0,1
233,0.963382159676018,0.867257558149619,2.52116141860622,0.0922659869853821,0.488310184683078,0,1,1,0.961161781701607,0.878132738544759,2.46190671818928,0.0714363733107285,0.647511762250658,0,1,1,0.962414949791727,0.903277089279907,2.23863030596116,0.057754020049638,0.931609385890585,0,1,1,60,59.39,304,0.24,1.88313844170297,1.86376168333463,1.91450246164354,0,1
234,0.966654670795316,0.875488084607168,2.51430033324983,0.0861626630278564,0.452252232573671,0,1,1,0.962349475870761,0.88813101708764,2.42017723565204,0.0561372435592012,0.696513721321046,0,1,1,0.952439808763663,0.876793041770421,2.34609804823234,0.0799500895488326,0.934126028223513,0,1,1,60,59.4,301,0.24,1.83692303669375,1.8202140801727,1.86537586609058,0,1
235,0.96243583444144,0.873316682095261,2.48359973723402,0.0824279499957535,0.571131560776421,0,1,1,0.956598738349298,0.881911985183879,2.36337695033212,0.0727946094593539,0.872670124584545,0,1,1,0.957601347611357,0.88339222614841,2.31845525569969,0.0853795715768762,0.898709149988833,0,1,1,60,59.41,301,0.24,1.84650347545874,1.82867918306878,1.87154073274857,0,1
236,0.964026943279565,0.88519075860848,2.4419805198091,0.0642582854260488,0.624486806614654,0,1,1,0.957321518945607,0.874294007588873,2.42920772269533,0.0826245166777221,0.757775888294502,0,1,1,0.965418066804097,0.920030913038678,2.1508770012137,0.0344284700648699,0.977925143456864,0,1,1,60,59.42,292,0.21,1.7458394346212,1.7326828759061,1.76801649803214,0,1
237,0.961276247677942,0.883376618787654,2.40370409787014,0.0714767113798264,0.734442172454133,0,1,1,0.950833174633231,0.870731240095432,2.42158523651436,0.0730187763431769,0.824897450753428,0,1,1,0.960405533212875,0.897021887334051,2.26762442956011,0.066928346963013,0.923468797814297,0,1,1,60,59.43,286,0.21,1.71073547840842,1.7012840266732,1.73025124834116,0,1
238,0.957455550917722,0.884376602932593,2.40380364549553,0.0559897563851077,0.763451361828586,0,1,1,0.95838401437111,0.885284796118911,2.37895636436,0.0637955514242559,0.823702966873751,0,1,1,0.958666000725211,0.914444566370386,2.14818936874886,0.0338263551528319,0.995178304311632,0,1,1,60,59.44,283,0.2,1.68452443658604,1.68041369751489,1.70939565868131,0,1
239,0.964122221496899,0.861652995105811,2.61230508895355,0.082499803140991,0.382496227443436,0,1,1,0.969980820102284,0.906421086980167,2.37980643431123,0.0393065818587872,0.607076515263659,0,1,1,0.945265973716144,0.870397771781704,2.34430692820953,0.0869945350902551,0.950212765394298,0,1,1,60,59.45,277,0.19,1.63455576699005,1.63348896014831,1.65843387335325,0,1
240,0.955305068796532,0.882877474264121,2.37526174510112,0.0628827185391833,0.813352158737281,0,1,1,0.964661047817375,0.895575855274942,2.38290996070018,0.0494230193935756,0.715397555389273,0,1,1,0.934844522957192,0.868658790826963,2.20613927528882,0.109561483134113,0.981235496915067,0,1,1,60,59.46,273,0.18,1.60925919674071,1.60385369128584,1.6295960080122,0,1
241,0.951484940252531,0.878904533389583,2.34455967151396,0.0744262079937507,0.888220688012573,0,1,1,0.957668216352628,0.883829456268118,2.40095387820526,0.0593533043623253,0.78532074016806,0,1,1,0.965493083377178,0.920064772559988,2.1523697346169,0.0362880112585262,0.984746268875449,0,1,1,60,59.47,264,0.17,1.54451569816959,1.54150090867587,1.56118863538859,0,1
242,0.969424431573221,0.906092566416585,2.36181046360249,0.0398855068378325,0.653024204067486,0,1,1,0.964882206147561,0.889758875344782,2.43039584568611,0.0583835303761411,0.633810053357184,0,1,1,0.964622895968916,0.921760932084655,2.14009104146092,0.0318877082273587,0.993810198060408,0,1,1,60,59.48,264,0.17,1.54014176975625,1.53833602476145,1.55753684196474,0,1
243,0.958008408020177,0.892952816373183,2.26164268632352,0.0705798131819103,0.950311302739689,0,1,1,0.959187595511262,0.869459370163633,2.47029564176459,0.0893743579498677,0.65541210561363,0,1,1,0.936779764190536,0.870367469145473,2.22337801119496,0.10302483246651,0.988457244817214,0,1,1,60,59.49,256,0.16,1.48420527817255,1.48851112484377,1.50365406534308,0,1
244,0.962401901233935,0.876224523771971,2.45340807079893,0.0806838516671784,0.61526797049778,0,1,1,0.962074001871463,0.886744936686412,2.41428128854428,0.0627823747892702,0.711883156788604,0,1,1,0.9663664679293,0.925977369113099,2.1210854605522,0.0291054502232605,0.993456523401879,0,1,1,60,59.5,245,0.14,1.39591856293411,1.40034971659934,1.41348310429987,0,1
245,0.957136337992535,0.887390185464549,2.34779033968442,0.061286479681289,0.826630401863202,0,1,1,0.958606840298379,0.883688870822361,2.37399648990713,0.0734396606294758,0.825476990796582,0,1,1,0.960439451326897,0.912625257816635,2.17541188732766,0.04166999130926,0.993066984056583,0,1,1,60,59.51,238,0.14,1.37665808211456,1.38221018485395,1.3925044242223,0,1
246,0.947137351124543,0.887043837706459,2.20097348848322,0.0772067465411025,0.993544521346709,0,1,1,0.961611311324216,0.900106212533079,2.23540774483025,0.066979858776548,0.957458505700007,0,1,1,0.962836818296047,0.923463356973995,2.12043884565812,0.0288011135313375,0.994989109285456,0,1,1,60,59.53,231,0.13,1.30497770839758,1.31157532496287,1.32084357656623,0,1
247,0.961124809760521,0.866265874322147,2.48727899956363,0.094856781646156,0.57749186928136,0,1,1,0.962695193208579,0.906322505800464,2.22437013268855,0.0576115865367892,0.947134914503423,0,1,1,0.968762191952421,0.93491146388437,2.06822444893217,0.0195408743251721,0.995887342389392,0,1,1,60,59.54,223,0.12,1.26393871698499,1.27010559223832,1.27980562818461,0,1
248,0.965566921742107,0.901160694975128,2.3454635085232,0.0446186489965176,0.755010538763408,0,1,1,0.966663198119021,0.924231501506498,2.13241631045144,0.0341538625494644,0.989463099701663,0,1,1,0.960539834653038,0.923224639019166,2.11145555910855,0.0255377309327677,0.996868391464256,0,1,1,60,59.55,210,0.1,1.18428424879015,1.18892938036452,1.19734469212692,0,1
249,0.975899704545749,0.896523282709652,2.50448970398879,0.0529600704444756,0.308354486088333,0,1,1,0.978174389600651,0.922934933087218,2.31216662017126,0.0353810110849679,0.478702003331696,0,1,1,0.969711486067298,0.898311174991017,2.38722975878052,0.0579037542468359,0.576008689961113,0,1,1,45,43.69,375,0.61,3.06010229129951,3.06875596976925,3.11962499613889,0,2
250,0.973839998324679,0.891790179606542,2.54318069768373,0.0484315886550776,0.303898350115706,0,1,1,0.978185756483114,0.925137845538985,2.29621388665053,0.0304756693303467,0.51465709802368,0,1,1,0.968301283417656,0.881057268722467,2.53885176898208,0.063193312713476,0.399690793528975,0,1,1,45,43.72,373,0.6,3.01260276218669,3.01980150265802,3.0734346124125,0,2
251,0.971148066845211,0.887862913966083,2.49218993240978,0.0617005539940568,0.394721334623066,0,1,1,0.975527285389586,0.912775201723319,2.34646111392953,0.0450240383015478,0.493845714803489,0,1,1,0.969172402439912,0.904191833339361,2.3384688901121,0.0510212304537808,0.681476162885926,0,1,1,45,43.75,371,0.59,2.97491165384897,2.98117116125416,3.03764478185331,0,2
252,0.975004737320863,0.894950688217079,2.52382797553413,0.0476999752841486,0.302319253072199,0,1,1,0.979828427801421,0.929229854296758,2.28686311707035,0.0308740943369184,0.465171828089873,0,1,1,0.970575228509493,0.908182726364544,2.32570460026365,0.0458392222060864,0.673592677453527,0,1,1,45,43.78,369,0.58,2.92797939947505,2.93654633317086,2.99223375721583,0,2
253,0.97477867874962,0.909735994614363,2.35264824391756,0.0464390873783255,0.493249997040484,0,1,1,0.977760101820782,0.924590406449943,2.29634161402662,0.0298489593014119,0.527483519219708,0,1,1,0.96908435207808,0.905124816712225,2.32639359107871,0.0503440519656273,0.704799428212176,0,1,1,45,43.81,369,0.56,2.88087170435847,2.89043148056985,2.9467914147733,0,2
254,0.971216831455154,0.886147738550971,2.5333724425932,0.0569002004331388,0.352888069754092,0,1,1,0.979598155589276,0.928349950797453,2.28750952688324,0.0301502258309824,0.475567815664113,0,1,1,0.970248227090962,0.920369620439569,2.1585872504906,0.0489273676297271,0.917946114080072,0,1,1,45,43.84,365,0.55,2.84021628927595,2.84738616894099,2.90768741184272,0,2
255,0.973134835073111,0.895559814440006,2.44014776009558,0.0603025694472456,0.412484298703352,0,1,1,0.977075829228676,0.922271000110673,2.30491562134411,0.0320775882439926,0.535968535070474,0,1,1,0.96940531141613,0.906733402245072,2.31783467263373,0.0477816780323436,0.71511461680778,0,1,1,45,43.87,363,0.53,2.78583018660894,2.79250852267955,2.85373925200272,0,2
256,0.971371791555199,0.889426497794223,2.48533636684152,0.0608823632917396,0.400419039172034,0,1,1,0.971609391219957,0.926629477936952,2.12130811835573,0.0397062705907475,0.941310644654926,0,1,1,0.968620729065008,0.903881266156877,2.3286803889127,0.0512196835279587,0.71205765668287,0,1,1,45,43.9,361,0.52,2.72704248514748,2.73417908790362,2.79488946959702,0,2
257,0.972513145159576,0.889268310034504,2.54394691436659,0.0513745177763334,0.323170498001201,0,1,1,0.977754702702206,0.929091719934591,2.27259365060833,0.022702468778386,0.575483491872593,0,1,1,0.970933816168031,0.907095299432158,2.33839359882806,0.0471170133896805,0.639647862362873,0,1,1,45,43.93,360,0.51,2.66955527269132,2.6776270562983,2.73766081788863,0,2
258,0.974648972450942,0.894070524282955,2.54664471388543,0.0463976110289345,0.293779471522244,0,1,1,0.979775243058874,0.932383545295193,2.26012587726646,0.0230908726929588,0.529158808780551,0,1,1,0.970109036152879,0.901306894997746,2.3723736633581,0.0536852336148325,0.594489892463759,0,1,1,45,43.96,356,0.49,2.6270939125737,2.63389617120402,2.69659095792118,0,2
259,0.973773160493592,0.893399564021012,2.49379766451357,0.0560208271180054,0.349488093721868,0,1,1,0.97643802749281,0.925994518112453,2.27996055546188,0.0245461713096804,0.612957055947488,0,1,1,0.964813891993161,0.883345405720545,2.42355449350789,0.0753203497663676,0.619477252559832,0,1,1,45,43.99,353,0.47,2.56453426281941,2.57287788950592,2.63688393150842,0,2
260,0.973039122603674,0.898424164016315,2.41064382922017,0.0600994211018542,0.445618784305549,0,1,1,0.976043987167835,0.923156456556257,2.29477113650989,0.0280572511435674,0.593670333550094,0,1,1,0.968950985932527,0.915650294839395,2.18245037109685,0.053347491471687,0.908469528992013,0,1,1,45,44.02,349,0.46,2.50098929180317,2.50287900171915,2.57511428804181,0,2
261,0.970536989306854,0.886116329351717,2.5376795377876,0.0558586143200873,0.36235124533573,0,1,1,0.968177227619035,0.89819821438195,2.36539250922365,0.057143243851144,0.655513104319244,0,1,1,0.967798376967067,0.909206626297893,2.2702322194687,0.0466415213382808,0.826204654009987,0,1,1,45,44.05,346,0.45,2.45508373610053,2.45559472269113,2.52840054525723,0,2
262,0.970539102166899,0.887736803792411,2.48708673222108,0.0631719050507728,0.410549609324442,0,1,1,0.975918233448315,0.945090256119459,2.01201244599925,0.0172055368817134,0.994097458761578,0,1,1,0.966672082019238,0.904240889773036,2.28373687006238,0.0544833195217483,0.822938815073889,0,1,1,45,44.08,342,0.43,2.38760976217588,2.38457450324621,2.45849402021576,0,2
263,0.970369847731196,0.893894699204434,2.42493799205728,0.0621052094845624,0.497404023650804,0,1,1,0.969407207419545,0.909454690967296,2.30097557507992,0.0429271376158749,0.75212166802653,0,1,1,0.96900564527803,0.916271142956624,2.17403458493428,0.0525108393341272,0.913844726880822,0,1,1,45,44.11,338,0.4,2.32020364102225,2.31571059974247,2.38538997537803,0,2
264,0.972249861662019,0.899814638184534,2.40076746509913,0.0577636748576686,0.484594768115068,0,1,1,0.973879547369563,0.919997056009421,2.30300835909298,0.027990575769084,0.644288904805324,0,1,1,0.968063059546178,0.912775201723319,2.20164619777963,0.0543578224543276,0.904281709490615,0,1,1,45,44.14,333,0.39,2.2480368700074,2.24611214303983,2.30868856452657,0,2
265,0.973640413129918,0.912492015694862,2.3375687017835,0.0412641444383963,0.569175980969068,0,1,1,0.973033993385034,0.912941863862109,2.33553281807046,0.0393418988862117,0.59643110844547,0,1,1,0.973311169420454,0.933462773504592,2.08589733930877,0.0317777841223057,0.958914038736848,0,1,1,45,44.17,329,0.37,2.19189877951206,2.18983617790275,2.24641244062917,0,2
266,0.973404862108663,0.892777430586555,2.53959593106559,0.0484287714145332,0.31788372887983,0,1,1,0.973079067928498,0.918611060077163,2.31879570101112,0.0282230747028499,0.635468554321607,0,1,1,0.969747996054228,0.919117647058823,2.1582522793587,0.0488425728507598,0.927595398491164,0,1,1,45,44.2,323,0.35,2.10631179328734,2.10051510743231,2.15270369021927,0,2
267,0.972131067397859,0.901079493232893,2.39350656820297,0.0565213433984429,0.506641256466452,0,1,1,0.96208529139178,0.909686340149916,2.19128637270669,0.0505468823009661,0.975042943943979,0,1,1,0.969294254113943,0.907358678885764,2.31609819844474,0.0452831696048312,0.724976192293369,0,1,1,45,44.23,316,0.33,2.02683292760475,2.02418950013487,2.06585462762877,0,2
268,0.970412517268835,0.889062750048899,2.48728431059039,0.0608333782896934,0.425623515002193,0,1,1,0.967774349189103,0.909636691105572,2.3171506592099,0.0375127791837906,0.720636768487969,0,1,1,0.967493704214535,0.90914049857265,2.25039336356647,0.0487871389829944,0.857495792420559,0,1,1,45,44.26,311,0.31,1.96448570739838,1.96272529784183,1.99999508262116,0,2
269,0.978206475746689,0.929074456026905,2.2676244456587,0.0241123548223885,0.578659938576766,0,1,1,0.959425475322848,0.895014767743668,2.34245315380857,0.0483769321090865,0.802778012655612,0,1,1,0.971730464094986,0.930682748864567,2.08855673068205,0.0353640140996359,0.986389699937293,0,1,1,45,44.29,303,0.29,1.8803201343814,1.87901851200483,1.91291368253185,0,2
270,0.967261707107555,0.890852724227631,2.40026496182689,0.0678457582988372,0.60766748734214,0,1,1,0.973155104651802,0.92020023557126,2.28426210586938,0.0297299301947139,0.695220335518787,0,1,1,0.96045822581263,0.896684062337476,2.34700608326167,0.0470040267068864,0.796370932640004,0,1,1,45,44.32,294,0.27,1.79036173095473,1.78826777241565,1.81684243914981,0,2
271,0.966474052180097,0.90068992848522,2.27464879239994,0.0681574981661013,0.80942010292365,0,1,1,0.966489916020422,0.912425409222796,2.19565391654193,0.0529287002895413,0.940585089240859,0,1,1,0.972015358514498,0.932296619492458,2.08300310513701,0.0336512903361714,0.98747943352908,0,1,1,45,44.35,283,0.24,1.68750861369002,1.68912972725731,1.70970761759703,0,2
272,0.971364085701702,0.897940125352442,2.41131851561689,0.0595251673273572,0.509028867155504,0,1,1,0.960331875221493,0.899345276638607,2.3122213940333,0.0485049009191729,0.816617262159661,0,1,1,0.971400985811367,0.93290544070453,2.07912033097969,0.032223508918944,0.990084440602282,0,1,1,45,44.38,270,0.22,1.58915701581682,1.59575795962458,1.61033797953611,0,2
273,0.967736448874477,0.885504294695829,2.46322063258193,0.067893843656707,0.511856610185633,0,1,1,0.964821988108717,0.907902382335851,2.29863153057062,0.040253685322289,0.816311022367876,0,1,1,0.973627140132954,0.940574502906375,2.03920541642403,0.0220125216108717,0.992858695504066,0,1,1,45,44.41,254,0.19,1.47332533620472,1.4827260508044,1.49171787007813,0,2
274,0.981668223518263,0.942187382226577,2.20664493365711,0.0151837308840904,0.590261448005659,0,1,1,0.954399406032662,0.893224002715401,2.28327931517574,0.0579019012989346,0.87507543482961,0,1,1,0.972937603178004,0.934579439252336,2.06932976562955,0.0309359159018229,0.987418513246124,0,1,1,45,44.44,233,0.17,1.33742630000395,1.346336350983,1.35335142342819,0,2
275,0.971406226848412,0.892777430586554,2.50336512002401,0.0514525026191395,0.402491981035064,0,1,1,0.973632430730246,0.939955634094071,2.05010994619674,0.0255276198136722,0.989415579990405,0,1,1,0.978171186349714,0.951022349025202,1.97741949269132,0.0133786139637949,0.994229182377671,0,1,1,45,44.47,210,0.12,1.18398103499212,1.1958681833032,1.19918379074125,0,2
276,0.973069499720058,0.886226271291587,2.56057923418237,0.0554914200295723,0.297038432000773,0,1,1,0.974082442909404,0.908710902713411,2.36659300943634,0.0467827970615677,0.504052215401137,0,1,1,0.969218296798743,0.903260771384699,2.36016207685231,0.0491958653468311,0.649557431798875,0,1,1,47.5,46.22,374,0.59,3.04392522054663,3.04604649969361,3.104251663764,0,2
277,0.977142175855081,0.922832727339842,2.2933784805261,0.0293009829729048,0.543289903198289,0,1,1,0.977897153200076,0.924077770385155,2.31621328894582,0.0336749202356752,0.475310644456723,0,1,1,0.971034478279998,0.909918107370337,2.33601030786579,0.0407144724402445,0.65388129740585,0,1,1,47.5,46.25,373,0.58,3.00656088421987,3.00995527033553,3.06597977873744,0,2
278,0.97332393879824,0.887468938587149,2.54279173056417,0.0575314433131367,0.308497866553846,0,1,1,0.974625570314781,0.915868334768194,2.33554839056767,0.0358350458157507,0.556581961919825,0,1,1,0.969434135095908,0.903391331056787,2.34527918123085,0.0510319767982579,0.661787441182607,0,1,1,47.5,46.28,372,0.57,2.95603779015915,2.95466795765418,3.01565570687535,0,2
279,0.969311251424771,0.878796400449944,2.56172301195555,0.0633268401195525,0.351019855670798,0,1,1,0.97722118848932,0.923378086391253,2.30745284831112,0.0303616490602902,0.526404438991852,0,1,1,0.967473040882826,0.893527288323385,2.39131326207703,0.0627731305250467,0.617652119465478,0,1,1,47.5,46.31,368,0.56,2.90620342228133,2.9056654283882,2.96756823476066,0,2
280,0.973786796930886,0.905944809842184,2.366252249521,0.0503162191988946,0.492736184970981,0,1,1,0.977308628703914,0.925651658767772,2.29012678483244,0.0259406506917556,0.558106220043736,0,1,1,0.969655845995992,0.907754034966685,2.32842265745949,0.0435013188228055,0.697532905574545,0,1,1,47.5,46.34,366,0.54,2.84751838509749,2.84604064648914,2.9105070216359,0,2
281,0.968396062636669,0.878858187442875,2.5307844193132,0.0679623490194502,0.398096161265597,0,1,1,0.977471893971031,0.925377554042049,2.29701309148376,0.0273787756506176,0.538797320436552,0,1,1,0.966141080934488,0.895495656846064,2.35329003268035,0.0619764003929978,0.714312270973388,0,1,1,47.5,46.37,364,0.52,2.79816533797005,2.79819502962451,2.86316725794566,0,2
282,0.970376921952567,0.882316610492509,2.55004237908256,0.0605791780040716,0.346189345496789,0,1,1,0.967383360823921,0.904257243100517,2.30978729376959,0.049164841439547,0.775485307417893,0,1,1,0.966532028273571,0.897182845863987,2.34906081761313,0.0591789888097132,0.716022936977342,0,1,1,47.5,46.41,361,0.51,2.74385774128057,2.74216226890262,2.80853931236335,0,2
283,0.971250058357269,0.88515941721104,2.50893576739419,0.0648775578363797,0.369551104704532,0,1,1,0.972371846706572,0.913091911831845,2.32660798963394,0.035675881045776,0.639647812734854,0,1,1,0.964677253262962,0.894118488582107,2.33641990670667,0.0665600911494057,0.76719974442649,0,1,1,47.5,46.43,359,0.49,2.68148157551259,2.6803216820649,2.74760687153402,0,2
284,0.97368692592653,0.889141800334317,2.55447902880207,0.0520083736888126,0.296086987236182,0,1,1,0.974582413906459,0.919827808234298,2.31336800203918,0.0285797302115831,0.601211529094279,0,1,1,0.963926607316485,0.916523078051105,2.14841510538815,0.0441089676735739,0.992789583372803,0,1,1,47.5,46.46,356,0.48,2.62401170557911,2.62367821559686,2.68987280624155,0,2
285,0.971346451114037,0.885143747344569,2.51751917498483,0.0635015748042157,0.359256250823799,0,1,1,0.976070076827455,0.922900861989405,2.30547736860114,0.0276279183858162,0.567673490198205,0,1,1,0.969048680114069,0.90917356123284,2.31341606568259,0.0403374502279324,0.739979349796242,0,1,1,47.5,46.49,354,0.47,2.5747624389351,2.57321098695639,2.6424301664431,0,2
286,0.971392181013339,0.887752565604915,2.48629145758549,0.065017752384431,0.391830596841922,0,1,1,0.972779114023944,0.935226231225333,2.07140740402631,0.0256732205663845,0.978833932066399,0,1,1,0.961505084934173,0.876869925115308,2.41090905471604,0.0885137090530727,0.69222927485137,0,1,1,47.5,46.52,350,0.45,2.5132081793067,2.51178717759097,2.58183431317897,0,2
287,0.971749939236458,0.892538379150303,2.44294490229572,0.0654382634798252,0.435239530838947,0,1,1,0.974339708660502,0.919421867529697,2.30471183918913,0.0290288323314813,0.629822111514958,0,1,1,0.966154330021307,0.907737554918122,2.24385862062854,0.0536196536196941,0.892900547519341,0,1,1,47.5,46.55,347,0.44,2.44679970963309,2.44360906340604,2.51563604228157,0,2
288,0.966900708725824,0.88032818634787,2.48409409233008,0.0735673661558813,0.485165023847019,0,1,1,0.973622190655048,0.918611060077163,2.3109997210963,0.0282607922818184,0.634130582965074,0,1,1,0.966092869625358,0.906684075000907,2.22923664569129,0.0606748795016955,0.896329098198219,0,1,1,47.5,46.58,343,0.42,2.39908596154588,2.39605230754201,2.46557675027176,0,2
289,0.966597223903034,0.880374687466986,2.48563247137027,0.072711400224937,0.493363073228357,0,1,1,0.97447005203298,0.919523319111373,2.31232738753701,0.0284502111752908,0.606605681924486,0,1,1,0.968086084730566,0.914478015948496,2.19200852907918,0.0513920510661391,0.91901187575132,0,1,1,47.5,46.61,340,0.41,2.33295299322845,2.32909533337322,2.40060267253873,0,2
290,0.96450227129345,0.910431726724813,2.1970177882819,0.0519737295227055,0.949999404492324,0,1,1,0.972013081535219,0.915197774239013,2.32351552798432,0.0314953951329386,0.635021949649164,0,1,1,0.966536061585862,0.903440300664932,2.30260608425249,0.0510631470420193,0.799164880021831,0,1,1,47.5,46.64,335,0.38,2.26490377409448,2.25566531440169,2.32738704915395,0,2
291,0.96822569185387,0.878842739880126,2.54728286311126,0.065648352232703,0.386489822439089,0,1,1,0.972797315987771,0.916019346328594,2.32135773529373,0.0315046442939325,0.636843239506763,0,1,1,0.964067170859362,0.90401200527943,2.24901493713802,0.0565676817242307,0.911033563654036,0,1,1,47.5,46.67,330,0.37,2.19274680637907,2.18167371708815,2.2462137082317,0,2
292,0.970500345464692,0.897601608502082,2.39954818042555,0.0588349773524107,0.530364004380081,0,1,1,0.973297148692402,0.917313372594346,2.31585370882193,0.0310991047659336,0.63332293449481,0,1,1,0.967356027608297,0.909636691105572,2.20880564868968,0.0582793154902321,0.901636351820515,0,1,1,47.5,46.7,325,0.36,2.13578275714664,2.12287019672521,2.18069354524793,0,2
293,0.970624676315756,0.896684062337476,2.40981074104399,0.059448774464399,0.514503328422544,0,1,1,0.965320282055345,0.901859634566476,2.36445528252209,0.0404482996808728,0.710992810807589,0,1,1,0.966191209703868,0.906832072836752,2.2336994412927,0.0566661868376887,0.900271285732248,0,1,1,47.5,46.73,319,0.34,2.05102522001974,2.04584929202525,2.0917581401276,0,2
294,0.964816092661262,0.916455881813849,2.15028957820783,0.0465971870568665,0.988975286581322,0,1,1,0.963826423060733,0.900284489898808,2.34714426838969,0.0443752097806017,0.745037529744711,0,1,1,0.970683493126645,0.925343302365178,2.12411549524065,0.0402353524713816,0.958779087026056,0,1,1,47.5,46.76,312,0.34,1.97105363231648,1.96511815594549,2.00588113917428,0,2
295,0.968748486372733,0.893383601050619,2.40702844793233,0.0635194785747968,0.564212588209483,0,1,1,0.970828722612698,0.913375470388367,2.31085727017542,0.0354692744827573,0.702334613687784,0,1,1,0.96166798965866,0.896057347670251,2.35809643554836,0.0477065902331097,0.778474263415973,0,1,1,47.5,46.79,305,0.29,1.89957003210622,1.89096421071505,1.92932080204934,0,2
296,0.969725684514827,0.885959316748175,2.4922467688116,0.0660743621664059,0.431412783860612,0,1,1,0.966033532356211,0.905682250439256,2.35196692917572,0.036859845007338,0.721647005972836,0,1,1,0.971875590813006,0.93231400335633,2.0819684775821,0.0322611431224522,0.988203194701771,0,1,1,47.5,46.82,296,0.27,1.80616150737364,1.80421389663887,1.83337925885048,0,2
297,0.974400643328965,0.912292225445654,2.34799381905708,0.0427933693953143,0.532383025183242,0,1,1,0.957043615422061,0.89346342160752,2.2974174702704,0.0600325079080949,0.876178516179146,0,1,1,0.971665369943042,0.93042297028229,2.09543346475211,0.0338933234481103,0.980256280362986,0,1,1,47.5,46.85,286,0.24,1.70694221928604,1.70818026962397,1.72927066340636,0,2
298,0.967348956061371,0.879801516777815,2.52582014598206,0.066371372330671,0.438606192833037,0,1,1,0.968996639601574,0.912342164805489,2.32763583251615,0.0320331748644904,0.700325577553242,0,1,1,0.973254448200805,0.9349464275697,2.07656950536244,0.0278868682133797,0.968441458496524,0,1,1,47.5,46.88,272,0.22,1.60328373610548,1.60588372849717,1.62490446539272,0,2
