idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
49,0.481091661494469,0.767931193365075,2.24272429015927,0.225491434570146,0.904341639999888,0,1,1,47.5,46.62,318,0.32,2.12154873290373,2.0097251160816,2.11020979356157,0,3
50,0.477684746557545,0.763358778625954,2.26224787217432,0.226203823648462,0.911581213268122,0,1,1,47.5,46.65,313,0.3,2.05752638910453,1.9508195887666,2.04250157157088,0,3
51,0.479128431450847,0.776289027930879,2.17551897024795,0.218831334372488,0.903249048053467,0,1,1,47.5,46.68,302,0.27,1.94898608544236,1.83137394186102,1.91100867380072,0,3
52,0.476773808425809,0.777895326404879,2.15402191269663,0.211932649289507,0.9114255247653,0,1,1,47.5,46.71,293,0.25,1.86572108124428,1.7509292785457,1.82140266235506,0,3
53,0.460772302509282,0.748648689116145,2.29202443650371,0.244511144812438,0.879798603765734,0,1,1,47.5,46.74,284,0.23,1.77997611173253,1.67240359892784,1.73544060808038,0,3
54,0.479991266319299,0.768155351738336,2.18992834363747,0.219539004361761,0.927401729889672,0,1,1,47.5,46.76,278,0.21,1.71631294549705,1.61393840296727,1.67118669825697,0,3
55,0.475116228479115,0.777810618670567,2.13842989327,0.210882049164172,0.930873012337803,0,1,1,47.5,46.79,256,0.2,1.64433759948596,1.54601963697783,1.59861266467508,0,3
56,0.469276474050333,0.770522876824213,2.14798242769252,0.216229225844692,0.922138633548953,0,1,1,47.5,46.82,253,0.18,1.53524309069037,1.44782761826643,1.49029656042839,0,3
57,0.455132688734341,0.768143550666749,2.11849165653948,0.216787950275832,0.949020210539687,0,1,1,47.5,46.85,235,0.16,1.41367780471263,1.33454179796798,1.3728181678084,0,3
58,0.459499376383655,0.787178437608237,2.02786983839749,0.19608184147466,0.935147564339742,0,1,1,47.5,46.88,211,0.13,1.25931946459275,1.19400037960623,1.22305345175378,0,3
59,0.46483669658715,0.740060981024836,2.39456735198244,0.260325978993077,0.843902937787716,0,1,1,50,48.81,362,0.52,2.85550890549537,2.71873777452002,2.84954826011955,0,3
60,0.47324795929017,0.739262216308125,2.4227577780938,0.26225482612297,0.855851824373657,0,1,1,50,48.83,361,0.49,2.81670656398863,2.67852355661397,2.81302589950074,0,3
61,0.464849153312742,0.742445615858638,2.36543150252384,0.264311200717961,0.866842211730175,0,1,1,50,48.85,359,0.48,2.78155578485085,2.64242275340525,2.77677741961327,0,3
62,0.459150656574274,0.740170535291331,2.38124026014049,0.260259626064039,0.855325502739434,0,1,1,50,48.87,358,0.48,2.75126446303673,2.61531924555176,2.74617890582401,0,3
63,0.478960917470095,0.742313345309322,2.41105854938614,0.258212056646115,0.85479572487952,0,1,1,50,48.89,356,0.47,2.71775773205469,2.57903438487906,2.71397759827231,0,3
64,0.466148519996239,0.736322803917238,2.40062828224834,0.266522125843864,0.839615671954635,0,1,1,50,48.91,354,0.46,2.67501449305018,2.53886833468497,2.67287673231142,0,3
65,0.466657857595805,0.74064198847561,2.38705215552762,0.259603345655614,0.863236366680022,0,1,1,50,48.93,352,0.45,2.63161435368699,2.4957932156588,2.62733987607183,0,3
66,0.480187436750744,0.743417042092273,2.38648303533537,0.2592351723246,0.860258270935584,0,1,1,50,48.95,350,0.44,2.5908214615773,2.45819217164186,2.58844303366333,0,3
67,0.468598531545009,0.738661545279953,2.40394576959488,0.262590178624066,0.836529499139962,0,1,1,50,48.97,347,0.42,2.54603869063526,2.41681393215947,2.54459967597896,0,3
68,0.467191150768686,0.748715952142076,2.33086081242638,0.253879535304526,0.857008260219245,0,1,1,50,48.99,345,0.41,2.50561266121574,2.37497885303897,2.50369159269188,0,3
69,0.472109314829209,0.745778891474256,2.36542794312371,0.253834443527771,0.85868725596834,0,1,1,50,49.01,342,0.4,2.4491011062703,2.32115476017961,2.44574743597823,0,3
70,0.467040200612837,0.744080836942126,2.33769274838731,0.258942254024724,0.876271004224434,0,1,1,50,49.03,338,0.38,2.39012185121547,2.26529526775766,2.38561816163358,0,3
71,0.465723386055028,0.742931011426279,2.3589499490998,0.254133991934101,0.869898994194357,0,1,1,50,49.07,336,0.37,2.33141039288713,2.20805457147418,2.32519564029567,0,3
72,0.469796166145243,0.754637245875907,2.26869237157162,0.250538329743253,0.883264840888448,0,1,1,50,49.09,332,0.36,2.29954547747265,2.17762914915635,2.29667451278546,0,3
73,0.466235973720363,0.735802687151414,2.39772723138905,0.262197313957366,0.849169675639116,0,1,1,50,49.11,339,0.35,2.26419765951396,2.14732838459674,2.25916546939318,0,3
74,0.462519499222424,0.748502994011976,2.32273194193034,0.250091725969149,0.882619894295099,0,1,1,50,49.15,319,0.31,2.13331928566003,2.00380409202985,2.11058338100473,0,3
75,0.461656480517888,0.768108149627468,2.16618101627967,0.235211624222925,0.892489483439036,0,1,1,50,49.17,312,0.29,2.04568362288681,1.92403033812876,2.01663759329455,0,3
76,0.467193435754808,0.755036090725136,2.25777701017659,0.238896196864865,0.913742593343574,0,1,1,50,49.19,308,0.28,1.99131764052168,1.87047138197717,1.95820153279298,0,3
77,0.466575047979494,0.759520590603211,2.26922816531708,0.235448892318365,0.895928456364368,0,1,1,50,49.21,302,0.27,1.94177980257494,1.82181095069149,1.90600680144638,0,3
78,0.466876424981016,0.763486997816427,2.20213971648402,0.237472189726798,0.916761259317686,0,1,1,50,49.24,293,0.25,1.8482335383227,1.7326255570411,1.80605267407555,0,3
79,0.46527300154983,0.772905040886677,2.13726984344324,0.221768336841344,0.935922450342378,0,1,1,50,49.27,280,0.22,1.73891263665782,1.6321244878946,1.69428706328261,0,3
80,0.461881228305904,0.765544378607628,2.17204988225129,0.232533269631941,0.918651549435862,0,1,1,50,49.3,271,0.21,1.66670941086913,1.56623691746863,1.62130131117301,0,3
81,0.458143298861139,0.75691059372067,2.18835362992626,0.232597748645663,0.92262439326525,0,1,1,50,49.33,259,0.18,1.55805674696786,1.46835718648075,1.51605758816626,0,3
82,0.450161127394608,0.765474058084172,2.12248443432687,0.225981924576061,0.949160700337066,0,1,1,50,49.36,241,0.16,1.44404391384908,1.36354490007228,1.40374521723353,0,3
83,0.454499953384605,0.780932746071909,2.04544175256257,0.201898025602929,0.96135120599782,0,1,1,50,49.39,224,0.14,1.33221007994295,1.26025129249867,1.29498942932783,0,3
84,0.461812630600915,0.729330766089036,2.46242300030839,0.275778184518716,0.849379412951339,0,1,1,52.5,51.3,365,0.5,2.89284747569835,2.74391288308382,2.88405737647885,0,3
85,0.457550412780437,0.726828701011746,2.43991303604551,0.277294517641932,0.845789063296942,0,1,1,52.5,51.32,364,0.49,2.87036751383703,2.72677982783157,2.86367703024007,0,3
86,0.462778983713787,0.734289868268397,2.41849560214164,0.268092825351293,0.848836918626551,0,1,1,52.5,51.34,362,0.48,2.83314141686826,2.68937774868323,2.82646714519611,0,3
87,0.460719832970134,0.743394935993696,2.37567147814953,0.25966498692038,0.861785082919068,0,1,1,52.5,51.36,360,0.49,2.79295274859482,2.65146287397084,2.78823176133128,0,3
88,0.452512084006557,0.74017053529133,2.37075011409832,0.266252254981395,0.869454579516706,0,1,1,52.5,51.38,359,0.48,2.75470850006708,2.61437087267207,2.75194714349157,0,3
89,0.455594630946986,0.729671356021248,2.41177603789632,0.275541285237939,0.860105783717703,0,1,1,52.5,51.4,356,0.47,2.70312724330244,2.5644590917694,2.70245284272353,0,3
90,0.4576060524144,0.733309867417576,2.401750206572,0.268782866152566,0.860159021611687,0,1,1,52.5,51.42,354,0.45,2.6633370641756,2.52400443682357,2.66052010483996,0,3
91,0.464213549418386,0.743660295976798,2.35210639027996,0.261232407767279,0.860753412352035,0,1,1,52.5,51.44,352,0.43,2.60528106624185,2.45692186145711,2.59907548016321,0,3
92,0.461763583671131,0.743682417860277,2.36413434614915,0.258985228936969,0.867359547872895,0,1,1,52.5,51.46,349,0.42,2.58258387303857,2.44294425734456,2.58134849000098,0,3
93,0.464904461160972,0.74837975782431,2.35394397381557,0.255094189275654,0.862373256311138,0,1,1,52.5,51.48,347,0.41,2.54097019612405,2.41080885078044,2.5483640185898,0,3
94,0.46076120014918,0.735380633015648,2.39727648410125,0.271343199413349,0.868768109125042,0,1,1,52.5,51.5,345,0.4,2.49506691713062,2.36101814834402,2.50045970358387,0,3
95,0.46206191516566,0.742159089222366,2.33867638481087,0.263564774847273,0.844710401808513,0,1,1,52.5,51.52,343,0.39,2.45300311559256,2.32225208183323,2.45500447297916,0,3
96,0.444840072256746,0.724396215754169,2.40880232013591,0.281014557792432,0.866468564153826,0,1,1,52.5,51.54,339,0.39,2.39541488141186,2.26912164772431,2.39568466465017,0,3
97,0.454342994199458,0.739874813181609,2.3610973712915,0.263654242311816,0.885310978799191,0,1,1,52.5,51.56,336,0.39,2.35294990560532,2.22842598329837,2.34833387612616,0,3
98,0.459429189317862,0.751439005695907,2.28376717915725,0.256504952209057,0.889923701544552,0,1,1,52.5,51.58,333,0.36,2.28519460937495,2.16118716468519,2.27426613063283,0,3
99,0.455726670290473,0.749827539665877,2.28187906124626,0.255196465870059,0.884336045460118,0,1,1,52.5,51.6,331,0.34,2.25505928816595,2.13840480141905,2.24921671005697,0,3
100,0.457874609079524,0.747652371553323,2.30960121039298,0.252450219786478,0.87086163807847,0,1,1,52.5,51.62,326,0.33,2.20928340662946,2.09526797524648,2.20075626231759,0,3
101,0.458899255431176,0.753590860450045,2.26459520965581,0.250586039647354,0.880077396103388,0,1,1,52.5,51.64,323,0.32,2.15899494214859,2.04438785721475,2.14987444417316,0,3
102,0.445617021620663,0.725026463465917,2.39140533790117,0.281871507843448,0.864256037420306,0,1,1,52.5,51.66,319,0.31,2.11301082219952,1.9976773170078,2.09816679435418,0,3
103,0.447935867597821,0.736941398419998,2.31268056787782,0.265974750918217,0.892999601977649,0,1,1,52.5,51.68,306,0.28,2.05526967917608,1.92775598185703,2.0294207883273,0,3
104,0.442718859993742,0.735445532903834,2.29330132777703,0.270591461980969,0.896250892631935,0,1,1,52.5,51.7,300,0.26,1.93375390010218,1.79330675374086,1.88071276265403,0,3
105,0.449303657092876,0.751495475997234,2.26525225752297,0.245259512865464,0.899995072858745,0,1,1,52.5,51.73,292,0.25,1.86125811349613,1.72602420330018,1.80775740267242,0,3
106,0.444486511852017,0.733374402299862,2.32344172023574,0.267403697128751,0.898588394020016,0,1,1,52.5,51.76,282,0.23,1.76193097273127,1.63385073749998,1.70527918249102,0,3
107,0.447407109400459,0.76151022708235,2.16299149254578,0.23517349912802,0.911015695779382,0,1,1,52.5,51.79,270,0.23,1.66130912798584,1.54504737719183,1.60633010905569,0,3
108,0.430702630419798,0.742258246489119,2.21489028491984,0.256545081643312,0.935864849342398,0,1,1,52.5,51.83,256,0.18,1.55482883626949,1.4493677785885,1.50169273556388,0,3
109,0.445767892647912,0.75633811339021,2.20189798109742,0.233720202167486,0.899893965844482,0,1,1,52.5,51.85,243,0.16,1.45803043325849,1.36116368085475,1.40572209990072,0,3
110,0.42860174693109,0.765520936997627,2.06937366393971,0.225999062748224,0.942283690759024,0,1,1,52.5,51.88,220,0.13,1.31354171810064,1.2290997901577,1.26905051209895,0,3
111,0.44232260796667,0.724438198177314,2.41611675270821,0.287377048518974,0.852587970768634,0,1,1,55,54.32,368,0.5,2.95341821489673,2.81386823560744,2.96831365286216,0,3
112,0.433992146770301,0.717329239774472,2.46304721079919,0.296506300496836,0.856814740158868,0,1,1,55,54.34,367,0.5,2.91744272153001,2.77855574004839,2.9344831281425,0,3
113,0.43500103901417,0.727325623681722,2.41306013654287,0.286711170996872,0.861048599815073,0,1,1,55,54.36,366,0.49,2.88559385044133,2.74872537565787,2.89967603507421,0,3
114,0.440517523177887,0.728724877209858,2.39962633274193,0.283605555957473,0.837110665584817,0,1,1,55,54.38,364,0.49,2.84585044763879,2.71012658982141,2.86290321552975,0,3
115,0.443463148657848,0.736030147794854,2.3780395413028,0.275879449224697,0.852024346469604,0,1,1,55,54.4,362,0.47,2.81046335374073,2.67293155826342,2.82376516204059,0,3
116,0.435912812848844,0.726374664051718,2.39859486824929,0.286195056253044,0.851705305997949,0,1,1,55,54.43,359,0.46,2.74258332680862,2.60737733660034,2.75850068780922,0,3
117,0.425648454497742,0.725605154699019,2.39239236867255,0.288173074696377,0.857701910820299,0,1,1,55,54.45,357,0.46,2.70414240859386,2.5685055856315,2.72178676059707,0,3
118,0.43214745442169,0.714704326819995,2.43683156148601,0.301402452459641,0.850986549024018,0,1,1,55,54.47,355,0.46,2.67975670416694,2.54651634824254,2.69721621283023,0,3
119,0.434366424903553,0.723693732812274,2.40403111989048,0.2926406746003,0.843616961121445,0,1,1,55,54.49,352,0.45,2.61490979538313,2.4831509634937,2.62881376580478,0,3
120,0.429004730367344,0.718504361321473,2.40601380161614,0.296746311033175,0.855322186730458,0,1,1,55,54.51,350,0.41,2.56792171619652,2.43591551176116,2.58124304446871,0,3
121,0.433433662972244,0.732933640188217,2.34774926536755,0.280775000100503,0.886577790128785,0,1,1,55,54.53,347,0.4,2.52654654522196,2.39270462635219,2.53661464618449,0,3
122,0.42628109702287,0.721917412647993,2.39656369238231,0.291489700634248,0.873456511448374,0,1,1,55,54.55,341,0.37,2.43395842557396,2.28234578423042,2.42065816659538,0,3
123,0.441310323938097,0.739831022594439,2.33942350519366,0.263943700368968,0.886768436054917,0,1,1,55,54.57,338,0.36,2.38235847523232,2.23539115936567,2.37425037469668,0,3
124,0.436132011702757,0.743383883437407,2.29906248529211,0.265732525557223,0.896462129886802,0,1,1,55,54.59,335,0.34,2.33345060241941,2.18740073937396,2.32142306058173,0,3
125,0.437124839487978,0.742048945548448,2.30229634344387,0.267030218117834,0.885427365914029,0,1,1,55,54.62,329,0.33,2.25718894833362,2.1202184304297,2.24369260958165,0,3
126,0.444646511993375,0.75091987684914,2.26966289627788,0.255190854813523,0.881248422451097,0,1,1,55,54.65,321,0.31,2.20745093354682,2.08410065589198,2.19940605997762,0,3
127,0.435421297947621,0.735672772750681,2.29717072335121,0.27433819126602,0.882755085366841,0,1,1,55,54.68,318,0.29,2.09435043924256,1.961426708291,2.06755905175883,0,3
128,0.436913748317591,0.747831289261143,2.23369156329032,0.261335052815218,0.893475194490933,0,1,1,55,54.71,309,0.27,2.00500344158078,1.87387699813649,1.97130165839089,0,3
129,0.437160930721714,0.751416419951609,2.18743996883989,0.259133120022237,0.905359711888543,0,1,1,55,54.74,301,0.26,1.91673718170784,1.79107291482218,1.87722674842386,0,3
130,0.422050942628098,0.759405233820871,2.11772533442356,0.243616409578326,0.921460424450663,0,1,1,55,54.77,280,0.23,1.74201104017028,1.61281553379135,1.68340520708446,0,3
131,0.417515884462654,0.731753720967672,2.26217778611852,0.274089060988701,0.921771017975712,0,1,1,55,54.8,269,0.22,1.65726679618978,1.53854521729847,1.6001989154801,0,3
132,0.420606572664296,0.756922052167068,2.12802359577106,0.235586321790114,0.935369901558723,0,1,1,55,54.86,238,0.16,1.42120755682252,1.32553594322756,1.37000581858005,0,3
133,0.412520893967213,0.80191175763019,1.81336519348614,0.195293144051954,0.97705764485152,0,1,1,55,54.89,218,0.12,1.27359736215997,1.18955897594776,1.22564174080385,0,3
134,0.430895093799573,0.724994925035524,2.39694230107182,0.290809264245668,0.848026679989747,0,1,1,57.5,56.26,373,0.51,3.05752691611506,2.91019212001208,3.07794426570687,0,3
135,0.421675042957736,0.718824578049973,2.38935793813271,0.302053607474518,0.860417277301882,0,1,1,57.5,56.28,371,0.51,3.02412631855873,2.8790411800371,3.04535297134199,0,3
136,0.419779884354348,0.716578766337996,2.40918145837719,0.301401392192907,0.858786500693346,0,1,1,57.5,56.3,370,0.5,2.99140279253103,2.84509281182036,3.01227209029035,0,3
137,0.43233499553178,0.733525027873951,2.34754932448379,0.284177280395931,0.856172866399341,0,1,1,57.5,56.32,368,0.49,2.95453733548857,2.81154590893707,2.97798633558602,0,3
138,0.422020109018778,0.722084223903876,2.37140029293422,0.299361848308463,0.877214805073825,0,1,1,57.5,56.34,366,0.48,2.91375039287244,2.770962857615,2.93543361255305,0,3
139,0.426652539548532,0.72473221144787,2.35964195087583,0.295368444414833,0.861953587910995,0,1,1,57.5,56.36,365,0.48,2.85993533316296,2.73760808310754,2.88535133564961,0,3
140,0.409978369092231,0.708968450903935,2.38828509545027,0.310207985409736,0.860366486340812,0,1,1,57.5,56.38,363,0.47,2.82408164073228,2.70236223776826,2.85047002357086,0,3
141,0.419041866208029,0.727855011281753,2.31730347249217,0.293038521952284,0.907117020314286,0,1,1,57.5,56.4,361,0.47,2.78766442318648,2.66420656093988,2.80959688416629,0,3
142,0.42301900292653,0.722564235960577,2.35149964728927,0.295418890006194,0.891819910990531,0,1,1,57.5,56.42,359,0.47,2.7471692607145,2.62312161966585,2.77077307067612,0,3
143,0.420927916665756,0.735164382755984,2.30323081073713,0.284885210999667,0.90387422527308,0,1,1,57.5,56.45,356,0.42,2.67932472840154,2.55672270755002,2.70528925820755,0,3
144,0.428640492639374,0.726596332141715,2.32253285367772,0.291894842526836,0.864262383565024,0,1,1,57.5,56.51,346,0.38,2.50479029791024,2.37018548211703,2.50618112818497,0,3
145,0.420715654851441,0.734613519827219,2.29607592743826,0.280209795115002,0.890489487441326,0,1,1,57.5,56.54,342,0.38,2.43953012881849,2.30779856481424,2.43487764730943,0,3
146,0.423864839582711,0.738508803024932,2.24277559416566,0.283495276851137,0.889830492081987,0,1,1,57.5,56.57,338,0.35,2.36727989854373,2.23675437371274,2.35777809977767,0,3
147,0.427577745033081,0.732654406916257,2.28249229333375,0.282678093356819,0.869877140461266,0,1,1,57.5,56.6,333,0.34,2.31312789542479,2.18627616559652,2.29983831087548,0,3
148,0.412500903071669,0.744768004766515,2.2007347565794,0.275252889785897,0.93987194626952,0,1,1,57.5,56.63,329,0.32,2.21847221771402,2.08273119724253,2.19201712517645,0,3
149,0.422376434592959,0.742975169769826,2.21060634796613,0.276123052367679,0.893363332895161,0,1,1,57.5,56.66,323,0.32,2.16264860147816,2.03772793132527,2.13718623763101,0,3
150,0.409552026195991,0.738639721089642,2.21094235277588,0.279157558672727,0.910654446911176,0,1,1,57.5,56.69,318,0.3,2.10332080073483,1.97953184670267,2.07552222621695,0,3
151,0.43010397054975,0.755081699839923,2.16064871463484,0.260447267884189,0.913135248341967,0,1,1,57.5,56.72,312,0.28,2.04103981916907,1.9198242054555,2.00859720521468,0,3
152,0.413217443465948,0.745345318486054,2.19583078276685,0.266893483208745,0.886699295125624,0,1,1,57.5,56.75,304,0.27,1.94730036667696,1.83204329466391,1.91196369239987,0,3
153,0.411040905664309,0.737528394843201,2.21512326011235,0.27000774208786,0.959146488751796,0,1,1,57.5,56.78,290,0.26,1.84526845526044,1.73658805781317,1.80853601150077,0,3
154,0.41231926959803,0.74640234071774,2.1517131168051,0.258497250749145,0.900059394586378,0,1,1,57.5,56.81,285,0.24,1.67865134265675,1.56868191472117,1.62723232144723,0,3
