idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
19,1.18430342086075,0.0158601125377913,0.048632434998357,0.0133832323316028,0.212017529796207,0.429922304332246,0.324240315576172,45,44.23,324,0.34,2.11083612943326,2.11203833521229,2.16164576214241,0,1
20,1.11334070327106,0.0128126537919156,0.0336042632599024,0.0133855123181593,0.148963205705781,0.449103579191567,0.328567583308429,45,44.25,320,0.33,2.06123932813246,2.06391630193295,2.1105928561721,0,1
21,1.13323995276921,0.0130206527866068,0.0318280668898795,0.0125017855248825,0.179614518750448,0.409791698286133,0.359721938912079,45,44.27,316,0.32,2.01081085586375,2.01560681612094,2.05914995650377,0,1
22,1.25336998282657,0.042165240515771,0.0906337118272432,0.0843782724378748,0.170734757906211,0.349611599420706,0.331072690577799,45,44.29,312,0.31,1.96147056154453,1.96572683990364,2.00281782269486,0,1
23,1.21993642693876,0.0486928592882897,0.102445355024371,0.072224748852743,0.17211880156347,0.375901749709903,0.320069063345738,45,44.31,307,0.29,1.91040520501138,1.9158881769826,1.95320465985268,0,1
24,1.15334040318566,0.0142466368142182,0.0401812538739094,0.0220985585264431,0.193025510710912,0.403453339294899,0.321053457789697,45,44.33,301,0.28,1.85623660427104,1.86225931463635,1.8947654792817,0,1
25,0.923373939591931,0.0151886474056354,0.0309657812786165,0.0126873630585631,0.155508584496573,0.415399858454336,0.323719148136151,45,44.35,294,0.26,1.77972825033668,1.78528580114164,1.81311335194798,0,1
26,1.04685671416695,0.0130543022958547,0.0346539108342761,0.0146608415504794,0.199827824851637,0.394929476222216,0.329061068124527,45,44.37,287,0.25,1.72414665785548,1.73244484054361,1.75509638760941,0,1
27,1.22673393271728,0.0413632475119759,0.0346343814034579,0.0355351017684568,0.1861520949138,0.386991414256517,0.280368150814479,45,44.39,278,0.23,1.66354140657931,1.67329933519543,1.6913009189294,0,1
28,1.12326911755043,0.019491497042288,0.0330605234891072,0.0142857537988843,0.155146353083695,0.360833761832115,0.299407247800292,45,44.41,270,0.21,1.59107313022266,1.60367667356043,1.61811928396378,0,1
