idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
87,0.332271556175318,7.5827985715666,16.5100812668566,4.06473312393733,50,49.26,327,0.34,2.12888167352504,2.12652488715704,2.18074919404825,0,1
88,0.100313613420006,7.31163363037142,16.276038114332,4.0345102405526,50,49.28,322,0.33,2.07532596504871,2.07327868801612,2.12275985154953,0,1
89,0.453585603183695,7.78690096533868,15.9912284695955,4.00221541306554,50,49.3,318,0.31,2.02277573063373,2.02280078459512,2.06606827133951,0,1
90,0.422293107509072,7.76617022796991,15.7844381424265,3.97448215885212,50,49.32,312,0.3,1.96290468650602,1.96515216062115,2.00402886453173,0,1
91,0.273601489278579,7.66909669695045,15.2758061884898,3.91488226091312,50,49.34,306,0.28,1.88771671448216,1.89010212336965,1.92268534215151,0,1
92,0.363590411548309,7.85455305478411,14.8599003986029,3.85688294964835,50,49.36,299,0.26,1.82898885810306,1.83174893525243,1.8607927985886,0,1
93,0.21051243950401,7.56419379043386,14.6149982797794,3.8229541008653,50,49.38,292,0.25,1.75293251540658,1.76020511317396,1.78589281583945,0,1
94,0.254907096343826,7.88807576913126,13.8912229736239,3.73149243573855,50,49.4,284,0.23,1.68861144395582,1.69817456953683,1.71835741252324,0,1
95,0.0114992366156127,7.63355502796407,13.2608569796441,3.64309238294592,50,49.42,276,0.21,1.62106925360352,1.63165950187924,1.64823005246034,0,1
96,0.0702302731269878,7.56079688232495,12.8902409684763,3.59194035694811,50,49.44,268,0.2,1.54728000356534,1.56063246989425,1.57475295315501,0,1
97,-0.0845475296974371,7.73155212342406,12.0433127613904,3.47157057350907,50,49.46,256,0.18,1.47337976238607,1.48954239469765,1.50027275647663,0,1
98,0.226154728922718,8.18037383637482,10.8999050057242,3.30430189483298,50,49.48,235,0.15,1.35834256002285,1.37421920061262,1.37932048701815,0,1
99,0.372396097146958,7.93449529692753,9.86490867594522,3.14097367334641,50,49.5,213,0.12,1.22028579463407,1.23678098730584,1.24173151297353,0,1
100,0.391801196642859,7.38168289193512,19.3252433077629,4.39643163799617,52.5,51.35,375,0.56,3.01371376160547,3.021507751647,3.09474735319248,0,1
101,0.485240273475939,7.36403575201677,19.2476655085118,4.38721202503905,52.5,51.37,373,0.55,2.97714120378185,2.98363602724045,3.05988440406703,0,1
102,0.531954694160526,7.44208835742808,19.3060407229776,4.39536403343224,52.5,51.39,372,0.54,2.94238742640768,2.94701868848988,3.02380791487422,0,1
103,0.521666000234585,7.49842747418413,19.1723748932955,4.38003363315423,52.5,51.41,370,0.53,2.90257695653547,2.90962901214789,2.98691132869087,0,1
