,0,1,2,3,4,5,6
0,85.75,5.65,2.42,0.4,3.36,1.08,1.34
1,13.14,39.24,10.84,4.93,16.91,8.87,6.08
2,8.19,7.64,49.35,6.15,8.38,16.01,4.28
3,1.82,5.46,7.47,51.55,1.82,15.3,16.58
4,11.49,16.76,15.82,7.91,34.27,9.79,3.95
5,2.4,6.89,11.38,13.14,4.65,49.84,11.7
6,3.15,3.41,2.1,14.44,1.84,8.92,66.14
