idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
18,0.98355469175065,0.0239734800560785,0.0379242872488027,0.0144019431810579,0.194691961250416,0.386472775232748,0.31605893042175,45,44.13,313,0.34,2.24889310905223,2.0100240213187,2.01526035808969,0,6
19,0.837333316316072,0.0126735797178281,0.0429510568447185,0.017073776480837,0.136273022029189,0.340727010392546,0.233704216081765,45,44.15,309,0.31,2.19836469585848,1.96756623361078,1.97243920031332,0,6
20,1.04137799319918,0.014098050645688,0.0376793557582267,0.0240699926911246,0.173244038817859,0.363836167182309,0.325176133590281,45,44.17,306,0.31,2.15465053846435,1.92696077927454,1.92998840189461,0,6
21,1.09490342539995,0.0463096854503244,0.0933076854465953,0.0722455612723475,0.155977823070256,0.392317491503347,0.293276716577094,45,44.19,302,0.29,2.10584477645241,1.88644192951528,1.88554142781664,0,6
22,1.11438211679087,0.0452498398457991,0.113257791769713,0.0576531089234438,0.123581606330935,0.358192928303472,0.336371061789641,45,44.21,296,0.28,2.05255265570221,1.83899633433732,1.83466076151057,0,6
23,0.98528105414725,0.0173793518178932,0.0404213339159166,0.013548327120061,0.184237861748377,0.37954075416675,0.261415751695443,45,44.23,291,0.27,1.99689928125917,1.78778755986983,1.78046436052998,0,6
24,0.896227263150398,0.016631836830539,0.0344569815905743,0.00656942225004305,0.152428994197745,0.365836870112746,0.281688139025796,45,44.25,286,0.26,1.94566235096184,1.74361903573837,1.73182850482409,0,6
25,0.991513758453287,0.0126492256433364,0.0335400506283322,0.0130443780888349,0.17318139177166,0.364193813381061,0.319801061049137,45,44.27,280,0.25,1.89294024481,1.69584588384094,1.67921152244711,0,6
26,0.96768366246981,0.0475010154040094,0.0774487548922316,0.0787377797269696,0.15579669633654,0.31395819895679,0.253421926848943,45,44.29,275,0.24,1.83548515212653,1.64697706738967,1.62603687008326,0,6
27,1.00012132869718,0.0532541711269137,0.094728948021507,0.0748060557488843,0.146429182133615,0.276836086178194,0.272589236597105,45,44.31,268,0.22,1.7794279736477,1.59806250372574,1.57437916536396,0,6
28,0.939707689603625,0.019159737972507,0.0289138137729018,0.0199749877659132,0.172469351098657,0.287754025162107,0.268652267773291,45,44.33,260,0.21,1.71832170064317,1.5463047273039,1.52051690943366,0,6
29,0.675598944941897,0.020562976143832,0.0414842786742601,0.00987645377535798,0.120181523171794,0.336648734012254,0.285767204758269,45,44.35,248,0.2,1.62267711946942,1.46415417796839,1.43327170301009,0,6
30,0.828459769170527,0.0118857772123376,0.0366307496711049,0.0119986424061207,0.138867831973909,0.323833938494162,0.250656026732925,45,44.37,238,0.17,1.54922401642018,1.40076692771172,1.36766227754537,0,6
