,0,1,2,3,4,5,6
0,71.77,8.06,6.05,2.82,6.85,4.44,0.0
1,12.32,60.59,5.42,8.87,9.85,2.96,0.0
2,18.44,11.73,39.11,7.82,5.03,17.88,0.0
3,1.09,5.46,6.56,65.57,2.19,19.13,0.0
4,22.03,23.73,10.73,8.47,33.33,1.69,0.0
5,4.33,5.29,2.4,6.25,0.0,80.77,0.96
6,0.0,1.27,0.63,0.0,0.0,0.63,97.47
