,0,1,2,3,4,5,6
0,81.05,7.66,2.02,0.0,9.27,0.0,0.0
1,10.34,70.94,4.93,0.99,12.81,0.0,0.0
2,7.82,6.7,69.83,8.38,4.47,2.79,0.0
3,0.55,0.0,9.29,87.98,0.0,2.19,0.0
4,16.38,24.86,6.21,1.69,50.85,0.0,0.0
5,0.0,0.48,0.0,3.37,0.0,95.19,0.96
6,0.0,0.0,0.0,0.0,0.0,1.9,98.1
