,0,1,2,3,4,5,6
0,81.85,6.45,2.42,1.21,5.24,2.82,0.0
1,7.39,71.43,4.93,6.9,7.88,1.48,0.0
2,15.64,8.94,49.72,7.82,2.79,15.08,0.0
3,0.0,2.19,6.01,72.68,2.19,16.94,0.0
4,19.77,18.08,9.04,7.91,44.07,1.13,0.0
5,2.88,2.4,0.96,3.85,0.0,89.42,0.48
6,0.0,1.27,0.0,0.0,0.0,1.27,97.47
