,0,1,2,3,4,5,6
0,37.9,13.31,3.63,16.13,21.37,1.61,6.05
1,8.37,25.62,6.4,19.7,27.09,3.94,8.87
2,12.29,5.59,15.64,24.58,32.96,1.68,7.26
3,4.92,4.37,7.1,61.75,7.1,1.64,13.11
4,10.73,15.82,2.82,18.64,44.63,2.82,4.52
5,12.02,5.77,11.06,26.92,23.08,5.77,15.38
6,0.0,1.27,12.03,14.56,3.16,2.53,66.46
