idx,fx1_X,fx0d5_X,fx1d5_X,fx2d5_X,fx3_X,fx5_X,fx7_X,fx1_Y,fx0d5_Y,fx1d5_Y,fx2d5_Y,fx3_Y,fx5_Y,fx7_Y,fx1_Z,fx0d5_Z,fx1d5_Z,fx2d5_Z,fx3_Z,fx5_Z,fx7_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1,0.32128797267912,0.0118938751451703,0.0100777009828056,0.00768685222871877,0.0365386626087608,0.151102069142073,0.101532985235705,0.312757228363932,0.0111025318256993,0.00890717030904618,0.0132232450941364,0.0278873056119421,0.154581107789494,0.130538910538894,0.329421217959338,0.0144471312621448,0.00949270955637375,0.00861806288237212,0.0200807986333223,0.149535098715583,0.103539217620953,47.5,46.36,318,0.39,2.74536767924653,2.11694255560945,2.07176538875591,0,7
2,0.359719076305844,0.0134196958595308,0.0104350093980494,0.00854597574161328,0.0274495555614378,0.152472176424576,0.123643933899016,0.351525904477063,0.00902958525314292,0.0100777666797686,0.00804984030655377,0.0202586522331876,0.140804012897235,0.115101930869952,0.362353314383748,0.01014459582102,0.0132561470468981,0.0110299051240229,0.0217534413353253,0.151499245169845,0.120421074444764,47.5,46.38,316,0.38,2.6903566319049,2.07538017514773,2.02835822694505,0,7
3,0.37509749240796,0.0200430720988627,0.0124191873037851,0.00718114571620851,0.0250233348135459,0.1382588140065,0.137789705608165,0.370491263069532,0.0148659893643545,0.0153173798245589,0.00855951866063194,0.0207995184478772,0.13815217750682,0.129514409132951,0.37360072002886,0.0119787534274019,0.0103062999156918,0.00826545450798111,0.0230827824476561,0.135225877152782,0.125715327015929,47.5,46.4,313,0.36,2.65219820574761,2.04776902919605,1.99543310709588,0,7
4,0.355183709864136,0.0192887230905126,0.0174195518401986,0.0133316942073459,0.0226687448679358,0.14354176389076,0.106508799900891,0.339213590600159,0.0116546480036154,0.00927500946459078,0.0127981899203274,0.0234066401011134,0.144459360023549,0.0906656839554792,0.354429531727056,0.0133569250422862,0.0114571324832792,0.0131971854559892,0.021583968448644,0.137913002465017,0.1081417987924,47.5,46.42,310,0.36,2.60987170243395,2.01797208161006,1.95620134758078,0,7
5,0.292414397388869,0.0125049621517769,0.00991050643007234,0.0101014341066927,0.0220340613230869,0.138721750690322,0.112419316099215,0.307078601488948,0.0204212896183116,0.00971165493389473,0.0140575742739532,0.0246952461228287,0.141034616803477,0.118963302119363,0.297265251236342,0.0134478220367268,0.0116751250441713,0.0118106224410221,0.0288937952968194,0.140031303248802,0.119437140595877,47.5,46.44,306,0.35,2.54863291744959,1.97464209727062,1.90419070167438,0,7
6,0.322341631631821,0.0331283183144148,0.0305298898207755,0.0126451076069412,0.0255412745019757,0.126216419258476,0.0989196221976598,0.341959249634698,0.0367150267203515,0.0313421101677978,0.0147499626013701,0.023605337443364,0.127960567395219,0.100563258911286,0.352606728670034,0.0354349370940302,0.0319951023536944,0.0137978658417596,0.0261146992998827,0.128949756405027,0.107481157770107,47.5,46.46,304,0.33,2.51281305779335,1.95045572894529,1.87994964687365,0,7
7,0.34340456412502,0.0177187626201467,0.0128025578346556,0.0132389304060719,0.0214336845665964,0.143608255798118,0.125886161262154,0.342441526350753,0.0129935329001889,0.017477131181264,0.0100199846076326,0.0242208003769693,0.132885604266334,0.12264309238665,0.349823235491386,0.0189040056310237,0.0146675490873609,0.0102302489579625,0.018589422174243,0.144453530965164,0.125945698714857,47.5,46.48,299,0.32,2.44230540945606,1.90265384951948,1.81887100949148,0,7
8,0.375198067272521,0.0152570143552914,0.00984705018036629,0.0114033689791862,0.0287541739603191,0.142340024511395,0.110634880216,0.361627090113462,0.0178560911248504,0.0107408695672054,0.0148289426477542,0.0259164745820151,0.141130761114281,0.125769997728265,0.347771094354248,0.0188419263570897,0.0110646873323949,0.0137846708707387,0.0285158187316087,0.138779381384548,0.12151101080665,47.5,46.5,290,0.29,2.34236072033216,1.83141234879263,1.74200336202557,0,7
9,0.337392155792056,0.00838112933142128,0.0102090101342854,0.00990746115536901,0.0201191235346373,0.129003586925323,0.1005697893629,0.322553028461102,0.0117015047441921,0.00980937617221205,0.0120190200627574,0.0223285028147829,0.132282712247224,0.0878694359529723,0.336522025252678,0.0132502937399407,0.0104203348273238,0.0108603501158167,0.0196395364486049,0.121852158558335,0.0911923337563599,47.5,46.52,284,0.28,2.24954795790358,1.76361915408979,1.66839284697705,0,7
10,0.283883331802339,0.0127958780676653,0.00999444752482988,0.0105269608500246,0.023256013501439,0.132023550585488,0.123441466370325,0.27180731131592,0.0103397544081207,0.0092408886352875,0.00949348197641532,0.0156500421945368,0.131097755008854,0.115728876484163,0.282028040106981,0.0111049620554601,0.0126426146019347,0.0101767749244713,0.0305411906453223,0.135105710125204,0.11871758287856,47.5,46.54,279,0.27,2.19665906570542,1.72871104495981,1.62569799733795,0,7
11,0.267735535286187,0.0251815188862341,0.0311592141248195,0.0103724063778191,0.0175783438127238,0.121988304122833,0.103222330939191,0.265117801575666,0.0311302779240453,0.0313389323561251,0.016577792719327,0.0198775887240517,0.12609052535699,0.106815574268253,0.27184882033784,0.0227092506506668,0.032478519641715,0.00937942600697158,0.0165898678399001,0.130002046808037,0.103953852813629,47.5,46.56,267,0.25,2.07508454788533,1.64231349688007,1.53495316089594,0,7
12,0.317275850135581,0.0115663385207295,0.0123146386752111,0.00930347420275995,0.0143213043809124,0.129459166556085,0.0973591038085102,0.301811555031377,0.0161019526651227,0.0111558295694836,0.0116239562725648,0.0212032412712756,0.121316642742316,0.083751200770203,0.312659184858108,0.00852624958711635,0.0128196135291715,0.00950889563506051,0.0141829113329751,0.132052431922954,0.0920454055617896,47.5,46.58,262,0.23,2.01837713071555,1.60010087658211,1.49403479261089,0,7
13,0.310070243600273,0.0166079344316818,0.0100700101734032,0.0103472537763452,0.0239450242223268,0.108329178848972,0.101051352143177,0.323256625898729,0.0123593486581391,0.00873443084197134,0.0124100113928266,0.0197351359508532,0.108082477803746,0.0994690956079741,0.314742082393972,0.0174001153531796,0.0105566528832704,0.00931238627069587,0.0212195441279065,0.121235834412947,0.103964521495428,47.5,46.6,255,0.22,1.94410466144737,1.55006236944891,1.43606449810995,0,7
14,0.274652654044151,0.00947990926159238,0.00889214083180525,0.0157162262069737,0.0176300412429307,0.102370627513807,0.0954872228877022,0.261300792099712,0.0154564183332655,0.0100643106017678,0.00996613215099322,0.0154864678582641,0.111239077806234,0.0850890720823868,0.268669291331861,0.00989329194266557,0.0069480997707953,0.00852458747353784,0.018408856218192,0.0946554781598018,0.0886486123469867,47.5,46.62,231,0.18,1.7407758512243,1.39464752305224,1.28560351758664,0,7
15,0.21829463663746,0.00992465640415724,0.00935391530467289,0.00844928785010511,0.0195036471212851,0.105392017569844,0.0953665354700193,0.224152173980554,0.0147328054874099,0.0118368294001159,0.0154664465774286,0.0101788792183226,0.0982540630545794,0.092614268724021,0.21778561812482,0.00992893028487063,0.00979051308619296,0.00805463973119456,0.0166221461784694,0.108307991427993,0.0977957294181896,47.5,46.64,225,0.17,1.68500492570064,1.35490152738565,1.24387646733509,0,7
16,0.220511191725894,0.0186528189959084,0.0401114538119733,0.0134172910660857,0.0116717384051641,0.100588179473266,0.0804393377615981,0.248272044610437,0.0198546397424485,0.0411760355191208,0.0103430559128637,0.0249699545457173,0.0867315636193788,0.0806232675047401,0.217585877282344,0.0178671859806799,0.0381679210274837,0.00870013425612751,0.0206047368712629,0.0914606678751941,0.0838061637013636,47.5,46.66,210,0.15,1.60734129890533,1.29895754434689,1.19126557137335,0,7
17,0.386569645744349,0.0124497911602994,0.019631258808698,0.0180461619265656,0.0292148195970817,0.126749128632086,0.134880856164394,0.384616232823866,0.0142137206737995,0.0147086637856215,0.0247859579820575,0.0276932930984711,0.11143035139956,0.134844849968457,0.385404408173322,0.0100243706789774,0.0176664888215028,0.01789690645829,0.0353282533918853,0.114742914523819,0.141163498831368,50,48.81,324,0.41,2.86078561334096,2.19114979235371,2.14429121374353,0,7
18,0.34112090138335,0.0326926808443026,0.0361472304934079,0.028680600516267,0.0329657200490556,0.115981221092943,0.135674871799302,0.357713522458004,0.0309675843341897,0.0423351113337949,0.0251794462678534,0.0257443641558928,0.111134423033095,0.145133322695301,0.349962749967636,0.0351132979691523,0.0362316330705085,0.025679499899327,0.0272662371138063,0.115192065902597,0.135100864831532,50,48.83,322,0.4,2.82472776071762,2.16600217945024,2.1118547012779,0,7
19,0.279289866778964,0.0101714448200987,0.0141145852207151,0.0209229545249917,0.0265116346718903,0.11994642629718,0.105086594674597,0.293665954855513,0.0120581570419306,0.0136997688339757,0.0166919533578359,0.0286744498218661,0.112959470657213,0.11700452718768,0.29282797215772,0.00894057437185258,0.00878410260316062,0.0143135986315222,0.0180521982326551,0.118075543577838,0.107600230899806,50,48.85,320,0.4,2.78517150884315,2.13809311216008,2.07977088555389,0,7
20,0.344030430480829,0.0148989842215182,0.0123253366882653,0.0220025118468356,0.0275810461919043,0.12450125746623,0.13085527718789,0.34897543958193,0.00928121740441288,0.0135062053469795,0.0136308896337953,0.0242374615248002,0.122926833733723,0.126355779277969,0.34870487623115,0.00885749111639425,0.0109023291906458,0.0139513023570283,0.0289954226580504,0.125760305924775,0.120328348994284,50,48.87,315,0.39,2.72135301278039,2.0916379720224,2.02787518135155,0,7
21,0.368667698762504,0.0128471284706137,0.0111963146614561,0.0147193764057413,0.0288407647204116,0.12373637134029,0.0991448308632757,0.37348043335802,0.00841070110116972,0.0118671876677721,0.0160014889044731,0.0267241164504273,0.134028503177495,0.103461838990842,0.386060978717657,0.0115150240152102,0.010634462559006,0.010866648966177,0.0278430511773046,0.127938357087717,0.0986698369110922,50,48.89,313,0.37,2.67053660759788,2.05553149057591,1.98283180919889,0,7
22,0.368925921685794,0.011071347343944,0.0213027246473695,0.0263017793901685,0.0274492869249025,0.126426277244962,0.136295121785018,0.370847868359391,0.00880132761183829,0.0169828413289048,0.022920215541484,0.0191753866832055,0.119454265928547,0.136880550288066,0.363439245019037,0.00803026254577871,0.0178808439417808,0.0195881452751733,0.0203733191093879,0.117327853410517,0.141564632168778,50,48.91,310,0.35,2.61858924310456,2.02262964981273,1.94070559927974,0,7
23,0.332415108153247,0.00713304865764034,0.0140362726420663,0.0170157004590921,0.0279550856787285,0.116749854344934,0.13641389164337,0.32929033091259,0.0114087450810771,0.00763927147291115,0.0226014980481296,0.0256701218715263,0.112987440267716,0.126096513169085,0.327144412654662,0.00959747820182241,0.00766677416087302,0.0138192105775202,0.0207268314756842,0.108419503641806,0.125283622485419,50,48.93,307,0.34,2.56964163720652,1.98715077397166,1.90016870873456,0,7
