idx,fx1_X,fx0d5_X,fx1d5_X,fx2d5_X,fx3_X,fx5_X,fx7_X,fx1_Y,fx0d5_Y,fx1d5_Y,fx2d5_Y,fx3_Y,fx5_Y,fx7_Y,fx1_Z,fx0d5_Z,fx1d5_Z,fx2d5_Z,fx3_Z,fx5_Z,fx7_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
47,0.33593201127004,0.0111886329565153,0.0149589257506955,0.0103883998012175,0.0239933233504917,0.107243082087726,0.110331658636098,0.34214665232733,0.0103120477069149,0.0124792845687,0.00872913496202256,0.0195341394430053,0.110371248417507,0.112202386893782,0.341752171838958,0.0124417622708227,0.0100890589125314,0.00824755169270694,0.0224421538190061,0.104295081652924,0.106580179808735,47.5,46.61,348,0.43,2.45340038559853,2.46186057820874,2.53172925384786,0,1
48,0.349263278384,0.0123794880947767,0.0139708312557436,0.00928717381668026,0.0321085971567887,0.111903233080283,0.113047767388906,0.323915371976823,0.0114095413839169,0.00965268834762001,0.0109890879904712,0.0278647617820198,0.0914909957537393,0.115907670605147,0.331124637820631,0.0122339339431832,0.0101178397213368,0.00955053776593965,0.0267185185611428,0.102409250879742,0.111693001496635,47.5,46.63,345,0.42,2.40911802520674,2.4183634161363,2.48632327744582,0,1
49,0.268842490075502,0.0122298581084294,0.0123367123357853,0.00740166261982458,0.0235087504182093,0.10410844930096,0.0927922738137723,0.241544054635669,0.0119246008070058,0.0146791289798798,0.00980974775567953,0.0341030777331489,0.0946861586324333,0.0910872599711123,0.266236115169063,0.0101712070182414,0.0165620333572045,0.00899642978896781,0.02954455199499,0.0879047056977409,0.08490568489442,47.5,46.65,343,0.41,2.3672859596711,2.37651424845071,2.44300093479042,0,1
50,0.313003714749428,0.042651962653664,0.0360373000623213,0.0133453112052157,0.0349600294577982,0.118716374173134,0.105429779437112,0.307606289553561,0.0393359565816478,0.0376861264181932,0.0192259926645269,0.0292186139985601,0.113127586224869,0.0984853533186917,0.308581738583168,0.0392467615864031,0.0413924548265649,0.017818851031722,0.0337375824922899,0.113633345913548,0.103944925711266,47.5,46.67,338,0.39,2.30426520468086,2.30778349482997,2.37780266537046,0,1
51,0.33113160062377,0.04069069308815,0.033936946701518,0.015993720311043,0.0214181244706204,0.115106473013256,0.0918147634693741,0.349219041427334,0.0437705426143461,0.0369538511779893,0.0146114915076767,0.0129760635929239,0.127389574252423,0.0952049473073325,0.332543032568441,0.0447864474983775,0.0360895372070354,0.0130458633738786,0.0188601613730875,0.122353952952453,0.0854963450286129,47.5,46.69,335,0.38,2.26018006441819,2.25617954931095,2.3230646550828,0,1
52,0.328736027162033,0.00763671226227408,0.00971011512265096,0.00952387208671514,0.0181515729806339,0.109803732903021,0.112465721584645,0.330551611322511,0.0116650911486389,0.0114413486242993,0.00999229288871138,0.0287858665713239,0.107475643667636,0.106952407206523,0.32675572262776,0.0105601115502334,0.0101575066132762,0.00817569268125853,0.0205949867858451,0.108513652629226,0.109771212847441,47.5,46.71,332,0.37,2.21151223389825,2.20962679142829,2.27068758295176,0,1
53,0.308921850255181,0.00960078919722908,0.00953865797021953,0.00554315769456511,0.027032932335787,0.102112157735244,0.102584101477486,0.306061927717552,0.0064971185249983,0.0122085049514395,0.00856666942383147,0.0304934308555227,0.102882410161203,0.0971936392993913,0.300581182690086,0.00742059832521442,0.0127578347810792,0.00827851809335225,0.034204227146378,0.108586942752408,0.102485797007548,47.5,46.73,329,0.36,2.16707550197683,2.16497996546063,2.22257090603593,0,1
54,0.253219505458827,0.00777046736972708,0.0115123254008204,0.00763051235681477,0.0220505838637391,0.0943865729696887,0.0908497673267387,0.288584944460459,0.00807154525220303,0.010192889078643,0.00705226587584141,0.0224367604278981,0.111859637807319,0.087202551315644,0.236904819025657,0.0109423034059567,0.0101292194440289,0.0100539544167131,0.0192213447076378,0.097371151839693,0.0934692465200959,47.5,46.75,325,0.34,2.11921931558645,2.11793735472006,2.16928551643988,0,1
55,0.294038161683586,0.0450413357865228,0.0291221542945034,0.0125146846171176,0.0255512548999513,0.101817046994138,0.108011654997343,0.297409922905511,0.0439035491113277,0.0263940416898627,0.0137104197238785,0.0312583365346472,0.0996164379989117,0.109824511821393,0.295438051205219,0.0455030909304794,0.0298456256409842,0.0158981579154451,0.0276919378449521,0.100955908976771,0.108660929444709,47.5,46.77,322,0.33,2.07144758869064,2.07254687093046,2.11941024965506,0,1
56,0.315568670008273,0.0406734910062066,0.0393261761748033,0.0174869148619783,0.0216481024450997,0.107152874362326,0.101375425087371,0.310606576164291,0.0454795004012831,0.043798941212713,0.0100815540209773,0.0269188974623664,0.0966184581867596,0.0968059540491549,0.312346743985669,0.0474204281722994,0.03374874301887,0.0118046780429199,0.0330137552131296,0.098032176215482,0.0906334510058873,47.5,46.79,317,0.34,2.01590910548213,2.01685763811309,2.0592749601286,0,1
