idx,fx1_X,fx0d5_X,fx1d5_X,fx2d5_X,fx3_X,fx5_X,fx7_X,fx1_Y,fx0d5_Y,fx1d5_Y,fx2d5_Y,fx3_Y,fx5_Y,fx7_Y,fx1_Z,fx0d5_Z,fx1d5_Z,fx2d5_Z,fx3_Z,fx5_Z,fx7_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1,0.328429867534616,0.0126874691850464,0.0193232044463853,0.00692472203508945,0.0181565137683139,0.111746540787151,0.104655866487622,0.334074994332957,0.010594440221695,0.0129231346184722,0.00760002604544078,0.0202717664054175,0.121428889557077,0.124284211857374,0.333562206011901,0.011079835658951,0.0126795484764547,0.00713476075087862,0.0185239683543836,0.118621025325648,0.117305542106148,45,43.75,374,0.6,3.07604412624126,3.06185372143614,3.11025790917569,0,5
2,0.427035774095314,0.00724211884631967,0.014457706969409,0.0160454251601139,0.0164294831404655,0.174081574227135,0.129203175020451,0.401224806493969,0.0117817582898243,0.0138940989483712,0.0144840675745819,0.017612462661476,0.176912767210776,0.128838915257129,0.409209794359221,0.00972898670348443,0.0181878302407743,0.0133660692826525,0.0173188432246366,0.156194735753659,0.133867248892465,45,43.78,372,0.6,3.03299704640253,3.01591966843663,3.06734367378317,0,5
3,0.423925424985046,0.0100285590970499,0.0100938891323004,0.00738142853284795,0.0244209938336331,0.146956903389445,0.126853405317058,0.415563825631244,0.00855687547703906,0.00988568318027931,0.00617763929579186,0.0216077312604975,0.156264880084973,0.117555540773538,0.462791220936768,0.00830274851324498,0.0137134425783996,0.00726421116935618,0.0223541367499269,0.162570103802477,0.133035876035015,45,43.81,370,0.58,2.97905556290464,2.95997271232726,3.01766751779053,0,5
4,0.390557738814131,0.00954601185054608,0.0106195562942886,0.0123114865709275,0.0280104158370303,0.160639096353074,0.120282754842092,0.364936079407011,0.00771018764103895,0.014001200170829,0.011329368945169,0.023370891760681,0.166134034746228,0.132006771401187,0.399094873791844,0.00905525247963749,0.0107305013612708,0.00990987966320654,0.0245877949869052,0.184367771753086,0.137376828155356,45,43.84,368,0.57,2.94596374956647,2.91748275601117,2.97911899115269,0,5
5,0.385736339398346,0.00900025303896507,0.0088693350347177,0.00971163413490254,0.0243008119353116,0.124063849110419,0.131262105435151,0.412361169600137,0.00937897236962489,0.0114700483118023,0.00928699255363221,0.0274587750776412,0.133290909101814,0.128812444382784,0.417016286814182,0.00959950753169726,0.0112018930828001,0.00742204593706954,0.0215963293300311,0.131634545965887,0.131796147593967,45,43.87,363,0.53,2.79672769101047,2.78212361619009,2.84375886764388,0,5
6,0.413569358410912,0.00960120959367046,0.0139423027481831,0.0107498165124869,0.0223925738557771,0.169244219443591,0.122759116543629,0.434149683763151,0.0133536698388055,0.0138795699731298,0.00850745323652112,0.0245966043516307,0.180215338053114,0.137395794368763,0.411671874361612,0.00844294879927267,0.0204849002338939,0.0108389380170604,0.0223155430515427,0.157331852131769,0.12788328319062,45,43.9,360,0.52,2.74543667369112,2.73304738711458,2.79739672444549,0,5
7,0.3764464432399,0.00830780496844597,0.0193345269038185,0.0160131596108595,0.0225651565695835,0.166202546068133,0.116444192233166,0.376152633874513,0.00926742936758852,0.0214211267627151,0.0157341231493266,0.017634641779036,0.153734516362569,0.10338713525893,0.37160456252782,0.0109403957517762,0.0194740884071006,0.012273278220518,0.0264831479002875,0.152721075535605,0.119095574076087,45,43.93,358,0.5,2.69294982567367,2.67787157270718,2.74482460999449,0,5
8,0.367022243485629,0.00834474581794241,0.0109414950562884,0.0109438350863154,0.0183869241427449,0.16368173118048,0.126371909791763,0.335558424060455,0.0109850167697568,0.0173401094204586,0.011148839638563,0.0271654018863113,0.159139245307502,0.124949281096113,0.350475224078114,0.0139600412793526,0.0129030395347715,0.0120968905602079,0.027579540642974,0.174197000203559,0.125553733502416,45,43.96,356,0.49,2.64527527846187,2.62911470317611,2.69656697958182,0,5
9,0.386923305465568,0.017328348117441,0.0220194666262563,0.00948881379966257,0.027572529222027,0.151027270256901,0.101959911500836,0.385299251053156,0.016946056470395,0.0247173886616108,0.0144308335677298,0.01830012052936,0.15036212355545,0.110246633755774,0.38529265447031,0.0107747839535883,0.0251693079148865,0.0100226336919683,0.0248726094624287,0.144439700455434,0.107625231662697,45,43.99,353,0.48,2.58545750015364,2.5766146734093,2.63842442979131,0,5
10,0.393967560591913,0.012890798093539,0.0171562449139621,0.00988625534745602,0.016454055493074,0.1683849334503,0.104429069424926,0.403979847544262,0.0107266807781938,0.0161279558651315,0.00881000722661896,0.0210463382686792,0.154087928138443,0.108826123454908,0.399644050185735,0.00883116876405476,0.010382568192496,0.0103968571922949,0.0204178043076603,0.165132066012017,0.11108266933864,45,44.02,350,0.46,2.52478846088151,2.51087169328871,2.58195072290202,0,5
