,0,1,2,3,4,5,6
0,77.28,10.62,7.12,0.0,0.54,2.69,1.75
1,44.33,23.97,4.43,1.64,10.51,10.18,4.93
2,55.31,12.48,5.96,5.21,9.31,9.31,2.42
3,41.71,21.13,3.1,10.56,4.92,10.93,7.65
4,49.72,22.03,5.27,1.88,11.86,7.91,1.32
5,45.83,21.31,3.85,5.93,8.33,10.1,4.65
6,52.76,16.27,1.31,6.82,2.62,9.19,11.02
