idx,scm_COR_R,scm_IDM_R,scm_ENT_R,scm_CSD_R,scm_CSR_R,scm_DKL_R,scm_MDR_R,scm_CAD_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
16,0.478186875789918,0.761185622725958,2.27954289047597,0.228505962860439,0.886914509795885,0,1,1,45,44.14,333,0.39,2.2480368700074,2.24611214303983,2.30868856452657,0,2
17,0.471259044825881,0.753477297729019,2.30297392529949,0.23341509208123,0.899371011955629,0,1,1,45,44.17,329,0.37,2.19189877951206,2.18983617790275,2.24641244062917,0,2
18,0.483196119359858,0.77217692117618,2.22899996088891,0.21779251329794,0.890968048535495,0,1,1,45,44.2,323,0.35,2.10631179328734,2.10051510743231,2.15270369021927,0,2
19,0.485860163542337,0.772164996216392,2.23563825624414,0.216230029228561,0.896731822977446,0,1,1,45,44.23,316,0.33,2.02683292760475,2.02418950013487,2.06585462762877,0,2
20,0.483195904408621,0.761893152104349,2.28592876392002,0.226010858608641,0.877267591411499,0,1,1,45,44.26,311,0.31,1.96448570739838,1.96272529784183,1.99999508262116,0,2
21,0.469452466572149,0.749164681380261,2.31190763196576,0.238570340216991,0.887622350121724,0,1,1,45,44.29,303,0.29,1.8803201343814,1.87901851200483,1.91291368253185,0,2
22,0.476082657634317,0.759462907831582,2.2629814736594,0.225900860918468,0.893645770300475,0,1,1,45,44.32,294,0.27,1.79036173095473,1.78826777241565,1.81684243914981,0,2
23,0.473634421028983,0.772570651586088,2.18273135418371,0.214093106443911,0.91456177382376,0,1,1,45,44.35,283,0.24,1.68750861369002,1.68912972725731,1.70970761759703,0,2
24,0.48133223818583,0.77242743044291,2.17234058273883,0.208692030176096,0.933587594737851,0,1,1,45,44.38,270,0.22,1.58915701581682,1.59575795962458,1.61033797953611,0,2
25,0.471099905096274,0.773466988428934,2.1221698303233,0.209454899709289,0.946792990357793,0,1,1,45,44.41,254,0.19,1.47332533620472,1.4827260508044,1.49171787007813,0,2
26,0.472447662332306,0.791778175426372,2.03296152386806,0.194737261130096,0.897253066340258,0,1,1,45,44.44,233,0.17,1.33742630000395,1.346336350983,1.35335142342819,0,2
27,0.457508409736546,0.791527489749719,1.98046839065999,0.187903276416207,0.969889973996702,0,1,1,45,44.47,210,0.12,1.18398103499212,1.1958681833032,1.19918379074125,0,2
28,0.474358051369156,0.738934456513708,2.42784582904325,0.258331117486996,0.842308765488956,0,1,1,47.5,46.22,374,0.59,3.04392522054663,3.04604649969361,3.104251663764,0,2
29,0.468002126893007,0.740422633239053,2.40211402162212,0.250802990800301,0.863392904231141,0,1,1,47.5,46.25,373,0.58,3.00656088421987,3.00995527033553,3.06597977873744,0,2
30,0.472378759956516,0.735618655289098,2.42219363133643,0.260110333292304,0.833655805286312,0,1,1,47.5,46.28,372,0.57,2.95603779015915,2.95466795765418,3.01565570687535,0,2
31,0.471962218635066,0.741938834562478,2.40063751609129,0.250753936484747,0.85776072579984,0,1,1,47.5,46.31,368,0.56,2.90620342228133,2.9056654283882,2.96756823476066,0,2
32,0.458320818986686,0.748828084048464,2.37674896802044,0.24527678868032,0.854347684132806,0,1,1,47.5,46.34,366,0.54,2.84751838509749,2.84604064648914,2.9105070216359,0,2
33,0.473393439834508,0.744080836942126,2.37998997517008,0.253303840742602,0.845168464216999,0,1,1,47.5,46.37,364,0.52,2.79816533797005,2.79819502962451,2.86316725794566,0,2
34,0.482133632447609,0.759140046155715,2.31206379423733,0.236917283522142,0.85531293361227,0,1,1,47.5,46.41,361,0.51,2.74385774128057,2.74216226890262,2.80853931236335,0,2
35,0.47570793251298,0.752875986267542,2.33596025269576,0.241890089714091,0.85714663036897,0,1,1,47.5,46.43,359,0.49,2.68148157551259,2.6803216820649,2.74760687153402,0,2
36,0.467452086955152,0.73827980804725,2.40310520985939,0.257032988554428,0.838698087370933,0,1,1,47.5,46.46,356,0.48,2.62401170557911,2.62367821559686,2.68987280624155,0,2
37,0.476931928558111,0.759105470114018,2.28074214294973,0.239759857407771,0.868918073448625,0,1,1,47.5,46.49,354,0.47,2.5747624389351,2.57321098695639,2.6424301664431,0,2
38,0.485752854558559,0.757438041568199,2.32220809199024,0.235161313720383,0.874638912912219,0,1,1,47.5,46.52,350,0.45,2.5132081793067,2.51178717759097,2.58183431317897,0,2
39,0.473742088315358,0.749119784253502,2.32491916512599,0.248423294142188,0.872606817062526,0,1,1,47.5,46.55,347,0.44,2.44679970963309,2.44360906340604,2.51563604228157,0,2
40,0.466515227133186,0.753102783467888,2.32441208232966,0.238002490272887,0.882804067249603,0,1,1,47.5,46.58,343,0.42,2.39908596154588,2.39605230754201,2.46557675027176,0,2
41,0.470102067701644,0.747618834013666,2.32364018632651,0.246859492328918,0.866559136239689,0,1,1,47.5,46.61,340,0.41,2.33295299322845,2.32909533337322,2.40060267253873,0,2
42,0.482445644703661,0.763382088002687,2.25884222459878,0.231413024590183,0.874614845385488,0,1,1,47.5,46.64,335,0.38,2.26490377409448,2.25566531440169,2.32738704915395,0,2
43,0.473725979872198,0.763661911598498,2.24806358387262,0.2304921737108,0.906305475351459,0,1,1,47.5,46.67,330,0.37,2.19274680637907,2.18167371708815,2.2462137082317,0,2
44,0.479250024759422,0.767872226061583,2.23190392396697,0.227210838149909,0.879745556016032,0,1,1,47.5,46.7,325,0.36,2.13578275714664,2.12287019672521,2.18069354524793,0,2
45,0.474805733008652,0.750976269149895,2.32574925199516,0.23934845272363,0.885035482551721,0,1,1,47.5,46.73,319,0.34,2.05102522001974,2.04584929202525,2.0917581401276,0,2
46,0.464570633611472,0.751789258435075,2.31000470815205,0.23855068374736,0.893906347377,0,1,1,47.5,46.76,312,0.34,1.97105363231648,1.96511815594549,2.00588113917428,0,2
47,0.469180932772927,0.753522718709969,2.29830896125822,0.2340309410236,0.910174235259132,0,1,1,47.5,46.79,305,0.29,1.89957003210622,1.89096421071505,1.92932080204934,0,2
48,0.481183605020649,0.782595085302864,2.12202399730772,0.205899955984551,0.93094394824935,0,1,1,47.5,46.82,296,0.27,1.80616150737364,1.80421389663887,1.83337925885048,0,2
49,0.474242600344882,0.791991383133752,2.04788683124216,0.197594320639315,0.939312992068375,0,1,1,47.5,46.85,286,0.24,1.70694221928604,1.70818026962397,1.72927066340636,0,2
50,0.470208893089663,0.759428302373973,2.22636164159928,0.227289732195445,0.913866707363432,0,1,1,47.5,46.88,272,0.22,1.60328373610548,1.60588372849717,1.62490446539272,0,2
51,0.451834908549267,0.769822940723634,2.11735300870871,0.218063561624656,0.954660009775621,0,1,1,47.5,46.91,259,0.2,1.50805902556771,1.51406212362862,1.52886489782708,0,2
52,0.4592098313692,0.76704763365805,2.14663012361758,0.215371414573004,0.957533843000634,0,1,1,47.5,46.94,239,0.16,1.36905332845777,1.37746203157743,1.38749887833185,0,2
53,0.46494347366858,0.819430332033171,1.79310536374425,0.166072354505449,0.975456476462039,0,1,1,47.5,46.97,210,0.14,1.20288617690009,1.21231232162269,1.21834982498882,0,2
54,0.452579713276864,0.730374828361915,2.42273488925694,0.272940936774712,0.841869634274237,0,1,1,50,48.72,377,0.61,3.10035585146692,3.09743473937333,3.16152275749752,0,2
55,0.473334292969149,0.74510096118024,2.37617862413719,0.254937020442678,0.851801907991202,0,1,1,50,48.75,375,0.6,3.05164574985153,3.0513778793666,3.11457444701211,0,2
56,0.466234968711579,0.729990948112243,2.4301902855681,0.273471513620795,0.840095048394204,0,1,1,50,48.78,373,0.58,3.01221628878162,3.01092716018332,3.07686568306787,0,2
57,0.470257983005695,0.734300652058979,2.4080758402997,0.271902513246113,0.825868507184226,0,1,1,50,48.81,371,0.56,2.95230488486705,2.95254423639568,3.01880737970653,0,2
58,0.462343424782371,0.735835172921266,2.39335871715619,0.267307268478667,0.863756543541391,0,1,1,50,48.84,369,0.55,2.90462769567583,2.90113115745008,2.9712986736788,0,2
59,0.460803527653304,0.72860806714852,2.43403470989636,0.273468599278111,0.846731712193584,0,1,1,50,48.87,367,0.54,2.84839707165329,2.84635885409525,2.91615249514017,0,2
60,0.471290608561568,0.740313004338235,2.39143035940061,0.260852259207238,0.838198001577562,0,1,1,50,48.9,365,0.53,2.81014348858722,2.80723027321844,2.87766996522658,0,2
61,0.459971316163935,0.729948319658968,2.40840896360813,0.269224496662904,0.847090826735907,0,1,1,50,48.93,362,0.51,2.75239470290415,2.74823419498509,2.82190407570053,0,2
62,0.464907362919639,0.741410756387254,2.36381876559384,0.260503989380794,0.853559710990045,0,1,1,50,48.96,360,0.49,2.69197059405096,2.68713516876898,2.76042564727897,0,2
63,0.461589782968875,0.75412506410063,2.32074303942195,0.242525985833661,0.869901175108148,0,1,1,50,48.99,357,0.47,2.6448397032246,2.6386431899507,2.7135755947627,0,2
64,0.457143672636823,0.74032396576742,2.34617249450154,0.257030489373293,0.891783199201831,0,1,1,50,49.02,354,0.46,2.57870684840835,2.57167414404888,2.65486564743653,0,2
65,0.473899392155625,0.757679077449955,2.27898862907197,0.244840087032474,0.882800557037049,0,1,1,50,49.05,351,0.45,2.51423322189098,2.50181888511438,2.58562557529765,0,2
66,0.471048381171678,0.747864845865056,2.34602470014675,0.249779844747465,0.877917965292682,0,1,1,50,49.08,347,0.44,2.451055965549,2.43431342986519,2.51765325580084,0,2
67,0.464295075546835,0.754341233800522,2.30115639404308,0.239624193125716,0.886961326378804,0,1,1,50,49.11,344,0.41,2.40047322032926,2.38033266383661,2.46533480550242,0,2
68,0.467612096438297,0.753204886793305,2.28839240317113,0.24027916533597,0.905226616009525,0,1,1,50,49.14,339,0.39,2.32893473333178,2.3081135521889,2.38767043240804,0,2
69,0.458016301657697,0.749883768015958,2.29143563350946,0.249422171794357,0.890564078773686,0,1,1,50,49.17,334,0.38,2.25598299906428,2.23723262118214,2.31319706755173,0,2
70,0.465831747863044,0.752570026640979,2.29221852665948,0.240801308218273,0.902844126728116,0,1,1,50,49.2,329,0.36,2.17968577989219,2.16439353099783,2.22600663937635,0,2
71,0.459204899127353,0.745879018423212,2.2946971489244,0.249607809802401,0.921555732453109,0,1,1,50,49.23,324,0.34,2.11802281335845,2.10124295450952,2.15950584420607,0,2
72,0.453666998171036,0.735878491743444,2.34867179183551,0.262430220611161,0.880954738699831,0,1,1,50,49.26,318,0.32,2.03260689059208,2.01986962837642,2.06904369875084,0,2
73,0.472813594095867,0.76819075712881,2.20691881599146,0.224156055983625,0.908063004916038,0,1,1,50,49.29,311,0.3,1.952943231163,1.94021019303286,1.98293263153546,0,2
74,0.463360916180917,0.758828975125586,2.2184786144289,0.235645014926767,0.920877912317075,0,1,1,50,49.32,303,0.29,1.88129770406921,1.87180941735204,1.91032282480109,0,2
75,0.45772724299893,0.748996344897837,2.25123529219967,0.245582161409217,0.922529924803143,0,1,1,50,49.35,294,0.27,1.78380153410155,1.77651539462536,1.8083150344298,0,2
76,0.450540779782985,0.745034346083354,2.25839160396434,0.245962711691675,0.911919814400594,0,1,1,50,49.38,282,0.24,1.67837514651506,1.67760560076447,1.70063985432902,0,2
77,0.458858324397051,0.791652812742443,1.97634510298276,0.206922234969356,0.950243188544549,0,1,1,50,49.41,267,0.21,1.56440133330218,1.56937350324079,1.58404425393737,0,2
78,0.457086712855968,0.768911375274886,2.11842278975568,0.215899102606232,0.958389972662393,0,1,1,50,49.44,253,0.18,1.46140142280988,1.46741523920731,1.47745646077174,0,2
79,0.449956064443921,0.772869199616657,2.07768921777755,0.212087895482892,0.956915152895499,0,1,1,50,49.47,231,0.15,1.31340867889846,1.3233053868953,1.32791099618273,0,2
80,0.453951824445452,0.784707617941555,2.0222071443153,0.200599622922721,0.929596759590186,0,1,1,50,49.5,210,0.12,1.20352427830746,1.21828014656047,1.22023881891229,0,2
81,0.451301702892482,0.718607625864126,2.45053286629816,0.290359565952174,0.834129945360985,0,1,1,52.5,51.44,365,0.5,2.76647554111077,2.74890105547752,2.83240784631987,0,2
82,0.468626121585175,0.748951467944877,2.34213633618412,0.252933405628995,0.852450504993993,0,1,1,52.5,51.46,361,0.5,2.72991135968183,2.71400889691842,2.79653380008388,0,2
83,0.460397709719424,0.736062653653079,2.36951735394211,0.266500221150708,0.853737880641163,0,1,1,52.5,51.48,360,0.48,2.68784149410052,2.66989567973747,2.75652441159085,0,2
84,0.457955910904651,0.743627115619144,2.32036829561933,0.263690753411816,0.864920602054258,0,1,1,52.5,51.5,358,0.47,2.64847988689787,2.632747813118,2.71822826147682,0,2
85,0.451067011471225,0.732407570164645,2.38420630375032,0.275035380830537,0.858934127629823,0,1,1,52.5,51.52,356,0.46,2.61424063489771,2.59753603192196,2.68244911447315,0,2
86,0.454988725200625,0.741410756387253,2.34117175246681,0.263777536467694,0.873447488129114,0,1,1,52.5,51.54,353,0.44,2.56338651908482,2.54422730376649,2.63333125468698,0,2
87,0.453239744789241,0.726670251573241,2.42663625198737,0.277090129573694,0.84598806422423,0,1,1,52.5,51.56,351,0.44,2.52506373580594,2.50181612458208,2.58842682694945,0,2
88,0.455565396992251,0.744890054227996,2.33679210319882,0.256332284629383,0.874970367293581,0,1,1,52.5,51.58,349,0.43,2.48818161193488,2.46310178723228,2.54876710428754,0,2
89,0.456161961514043,0.747372983961376,2.31503889889239,0.253945913291481,0.88062198670564,0,1,1,52.5,51.6,347,0.42,2.45030421835633,2.42073420686569,2.50570322156938,0,2
90,0.44681023856589,0.739360600952297,2.32240502889753,0.266186358941851,0.891381798621532,0,1,1,52.5,51.62,345,0.41,2.40969396346889,2.38027764618239,2.46750068684356,0,2
91,0.458091752124618,0.743781982625253,2.33319321905378,0.258038362691011,0.884201300454128,0,1,1,52.5,51.64,342,0.4,2.3674054168177,2.34024916693089,2.42498947281164,0,2
92,0.450746076521082,0.742688234332991,2.32557574102576,0.256457639174782,0.893227827531037,0,1,1,52.5,51.66,339,0.39,2.32714031400402,2.30031073992785,2.38187011037645,0,2
93,0.453929030653521,0.740587137482596,2.33392409735728,0.26003461393634,0.89226657743138,0,1,1,52.5,51.7,332,0.37,2.21404025135125,2.19289515603277,2.26109585177894,0,2
94,0.454362457021068,0.752728641324803,2.28629007177412,0.246026118584257,0.908582228374069,0,1,1,52.5,51.72,329,0.35,2.17558340146932,2.15453286469903,2.21704112760366,0,2
95,0.450428775342875,0.746558365933048,2.27991950469455,0.257516842071623,0.892776536143132,0,1,1,52.5,51.74,326,0.34,2.12486912074478,2.10392088913736,2.16530268745055,0,2
96,0.464723992726781,0.750018750468762,2.32660342825644,0.24354064357885,0.88691838717929,0,1,1,52.5,51.76,321,0.32,2.08001922627832,2.05900032839609,2.11439429395065,0,2
97,0.458949801638159,0.764023654172334,2.21269188172308,0.233960069964366,0.911092434063575,0,1,1,52.5,51.78,317,0.31,2.0236099896992,2.0044914688246,2.05409382647543,0,2
98,0.442117917631333,0.732600732600733,2.33490822575413,0.271327486640149,0.888595043621577,0,1,1,52.5,51.8,313,0.3,1.97145194773825,1.95497838738365,1.99987144772399,0,2
99,0.454401584113136,0.764701384109506,2.18435145336683,0.234733099073301,0.918632188627201,0,1,1,52.5,51.82,306,0.29,1.89624252245458,1.87913628912022,1.92107050202065,0,2
100,0.447538673637897,0.739721568801503,2.30646007873205,0.25916377864565,0.891991096150742,0,1,1,52.5,51.84,301,0.27,1.84432676374034,1.82838711876425,1.86616657546659,0,2
101,0.470421353039377,0.768674958107215,2.19351553978343,0.228552200744973,0.900616285978145,0,1,1,52.5,51.86,294,0.26,1.77637883400518,1.76623519831774,1.79900273035444,0,2
102,0.459698018556949,0.768946850393701,2.13294112487549,0.228432503731142,0.925280561767194,0,1,1,52.5,51.88,286,0.24,1.70674677565678,1.69959544679735,1.72928413020396,0,2
103,0.447817435608854,0.742368452310251,2.27377955036802,0.259344745654473,0.904046074816795,0,1,1,52.5,51.9,279,0.22,1.6454190798924,1.64117120709592,1.66282488741045,0,2
104,0.451085686911965,0.761405859779497,2.17407562193266,0.23730127455736,0.926353840820751,0,1,1,52.5,51.94,259,0.19,1.50349725753165,1.50347998980423,1.51941308182302,0,2
105,0.449495715780855,0.779496133699177,2.02645585252849,0.210664940856696,0.950430523429124,0,1,1,52.5,51.96,245,0.17,1.38904041831087,1.39286787298947,1.40307565459441,0,2
106,0.43679660295869,0.756979349603343,2.14493838302967,0.234778118477256,0.924656630731395,0,1,1,52.5,51.98,232,0.15,1.30855714530247,1.31274095142952,1.32123941409186,0,2
107,0.434311134093913,0.764677994096686,2.08946452520107,0.22333555732012,0.93448859614107,0,1,1,52.5,52,221,0.13,1.18173588893776,1.18652062542001,1.19451527442634,0,2
108,0.451122062989672,0.729767204261839,2.39421116450249,0.282049864330546,0.841700246343487,0,1,1,55,53.88,371,0.53,2.92903315680233,2.9125662069609,3.00181046154582,0,2
109,0.452153306914407,0.730129524977731,2.37368134277597,0.285360650019713,0.867159391552036,0,1,1,55,53.9,369,0.53,2.89531938404211,2.87852220154216,2.9691898037518,0,2
110,0.450295144215074,0.73526167963178,2.37643371171933,0.271042696947054,0.87054534675085,0,1,1,55,53.92,368,0.51,2.8627203110261,2.84644412241291,2.93381186497251,0,2
111,0.436126244218219,0.715062067387449,2.41766419507897,0.298498099307426,0.867364952673346,0,1,1,55,53.94,366,0.5,2.82398781250785,2.80535466619,2.89574599456893,0,2
112,0.44443252825529,0.726205864838564,2.37595388643211,0.289344926235868,0.863085713422341,0,1,1,55,53.96,364,0.49,2.7856556831691,2.76324347192415,2.85446721061041,0,2
113,0.447312410697,0.729330766089037,2.380203362943,0.280995390777561,0.865870663127674,0,1,1,55,53.98,362,0.48,2.7470715887555,2.72479740058171,2.81704640387169,0,2
114,0.441153351071232,0.730705715580107,2.36454107410503,0.280394696773251,0.866580419834405,0,1,1,55,54,360,0.47,2.6989586634226,2.67716873809855,2.7674090768801,0,2
115,0.453285383398318,0.742699266213125,2.32806805516912,0.264044282667896,0.891184251294593,0,1,1,55,54.02,358,0.46,2.65356455325359,2.63537213614836,2.72656835393585,0,2
116,0.450809269478959,0.73871611139839,2.34238572923053,0.265799158815891,0.896781284094502,0,1,1,55,54.04,359,0.45,2.6212860802485,2.60119874204553,2.69414373055449,0,2
117,0.445830296285802,0.729586178719431,2.36722952634354,0.280567220547673,0.868918957625217,0,1,1,55,54.06,354,0.44,2.57521264450849,2.5544451880983,2.64632397234229,0,2
118,0.447130341879347,0.731218649000425,2.36421173709967,0.278763061998038,0.862818309019006,0,1,1,55,54.08,354,0.44,2.53689568934874,2.51483476405578,2.60454186308627,0,2
119,0.45157701117565,0.747842474461179,2.28926922855121,0.258488186127131,0.889784049856901,0,1,1,55,54.1,350,0.41,2.49618709845186,2.47567725451064,2.56312300586467,0,2
120,0.438693160583895,0.733546550864118,2.35331283635537,0.278138657433008,0.882980789812646,0,1,1,55,54.12,348,0.4,2.46478475189199,2.43709408076891,2.52607455044537,0,2
121,0.435965504281196,0.722000808640905,2.36200407184992,0.294731877628361,0.848069112799314,0,1,1,55,54.14,344,0.4,2.39731304817758,2.36861464647976,2.45052044039772,0,2
122,0.427636334601858,0.712199985756,2.41195298798358,0.305163751443326,0.872226138745581,0,1,1,55,54.16,341,0.38,2.35096188644814,2.32274573565717,2.39951056729778,0,2
123,0.436029722467978,0.721292556260819,2.40735844172088,0.286512111849338,0.856770830970103,0,1,1,55,54.18,337,0.37,2.30098389117097,2.27405060745938,2.34582746971679,0,2
124,0.440160469738386,0.730684358970612,2.34054902864148,0.278346571311831,0.893989997479661,0,1,1,55,54.2,334,0.36,2.25415523486968,2.22880826929788,2.29735414260301,0,2
125,0.443882774474111,0.7425999910888,2.27080712159602,0.264308543577557,0.908866747490689,0,1,1,55,54.22,331,0.35,2.20687569505734,2.18183883768233,2.24890722410351,0,2
126,0.425637826560692,0.724448694543453,2.34544629173021,0.287716327910443,0.877148196361547,0,1,1,55,54.24,327,0.33,2.15412208817552,2.12884058500783,2.19287259633198,0,2
127,0.433905948665562,0.730321487518805,2.34030979230777,0.277838766240406,0.888985758153229,0,1,1,55,54.26,323,0.32,2.10063472449894,2.07959283239205,2.13336035900684,0,2
128,0.427567732761198,0.728916101756688,2.35274383992082,0.27619840352281,0.88185108346987,0,1,1,55,54.28,318,0.3,2.0322739123679,2.01139703307326,2.06160433799982,0,2
129,0.434614156540402,0.736181866368268,2.26659204056566,0.273181057270783,0.904769631663861,0,1,1,55,54.3,313,0.29,1.97516988192926,1.9573191676662,2.00323093209701,0,2
130,0.435568162780329,0.755560928433269,2.16240824619595,0.255542951113448,0.88804867764359,0,1,1,55,54.32,308,0.28,1.92051470889953,1.90291775454683,1.94518640388447,0,2
131,0.432648929183028,0.733848005401121,2.31101295632839,0.276174394853133,0.91488176404189,0,1,1,55,54.34,303,0.27,1.86617462026961,1.84755057119773,1.88697918770235,0,2
132,0.440258536654579,0.759670606824881,2.15836289491369,0.242257559362223,0.92829812093601,0,1,1,55,54.36,297,0.26,1.80421280993272,1.78937508131756,1.82456550201602,0,2
133,0.427133110173808,0.746346633230337,2.18399139694942,0.260616698948444,0.94647755865176,0,1,1,55,54.38,290,0.24,1.73950083361818,1.73035918648646,1.75875617100904,0,2
134,0.431629469882213,0.760271264787276,2.11732402467569,0.244860292813822,0.916662606266173,0,1,1,55,54.4,282,0.23,1.67412739402135,1.6667002820779,1.69181020109393,0,2
135,0.428923664365714,0.750592968445072,2.17208145510519,0.247571036506829,0.938667955091579,0,1,1,55,54.42,271,0.2,1.58373589777441,1.58031258675974,1.60001664149861,0,2
136,0.432181318870825,0.769017810452491,2.03381266559609,0.234191792884428,0.939353261693818,0,1,1,55,54.44,260,0.19,1.50872404852786,1.50793683723,1.52233460988194,0,2
137,0.40322427833117,0.733202334516233,2.18374032760907,0.271793825739765,0.920736929191287,0,1,1,55,54.46,250,0.17,1.4286374192322,1.43391459963533,1.44446378940004,0,2
138,0.396713755786252,0.743240230107175,2.13545079736329,0.254269765507228,0.94336199909025,0,1,1,55,54.48,237,0.16,1.33825254237225,1.34431757056308,1.35186816881738,0,2
139,0.428085112855239,0.811965117978531,1.79101727390504,0.180556183931358,0.969988409861126,0,1,1,55,54.5,215,0.13,1.23175613849249,1.23534405027523,1.2449960786856,0,2
140,0.432791011590073,0.732600732600732,2.31972137247415,0.2908845663489,0.863637072762494,0,1,1,57.5,56.43,372,0.51,2.94861145728454,2.93013046852842,3.02431697566889,0,2
141,0.416024418729741,0.710873521383075,2.4014149666957,0.3119459083216,0.878072228550113,0,1,1,57.5,56.45,370,0.51,2.91360398158934,2.89249206164579,2.98772264516954,0,2
142,0.436399452193367,0.727092937019209,2.3669146915328,0.293464683687286,0.867961908133031,0,1,1,57.5,56.47,368,0.51,2.87265841160633,2.85025872825526,2.94683269125489,0,2
143,0.423129552591036,0.71921749136939,2.38234059095591,0.300817727463883,0.868983494520114,0,1,1,57.5,56.49,366,0.49,2.83201165167769,2.81122841194815,2.90439085806036,0,2
144,0.428904860152521,0.71974549799191,2.37146904375902,0.302749464794794,0.869888119882181,0,1,1,57.5,56.51,365,0.49,2.7957304187665,2.77543700548549,2.87192748852169,0,2
145,0.443840811709274,0.736333647502356,2.32050030339658,0.282705248904431,0.883250876771638,0,1,1,57.5,56.53,363,0.48,2.76028409278457,2.73794146161864,2.83433237327738,0,2
146,0.432503680382772,0.733374402299863,2.29553060592109,0.29163215090601,0.856614419267724,0,1,1,57.5,56.55,361,0.47,2.71284328283422,2.69502839336079,2.78970503782147,0,2
147,0.43636656907955,0.726184770452994,2.34331107614949,0.295111176576976,0.858996961670715,0,1,1,57.5,56.57,359,0.45,2.66883255763162,2.64803258327177,2.7396024057098,0,2
148,0.428789762164519,0.72400810889082,2.32622431594166,0.300745006358118,0.865479975272989,0,1,1,57.5,56.59,357,0.43,2.62800414159788,2.60806042672528,2.69849779153612,0,2
149,0.439936486941608,0.741487720963341,2.27903065170761,0.276454885052132,0.88729486969698,0,1,1,57.5,56.61,355,0.43,2.59324001135658,2.57592812209855,2.65929237502915,0,2
150,0.418271157421335,0.735099532476697,2.29879735090212,0.28140388249185,0.896361556902295,0,1,1,57.5,56.63,353,0.43,2.54670535525153,2.52860204549935,2.60933822601827,0,2
151,0.426265973212548,0.730257488790548,2.32716155520295,0.28721059418577,0.8873980469163,0,1,1,57.5,56.65,353,0.41,2.50823193346691,2.48978794112813,2.56619902738211,0,2
152,0.432024238942682,0.734926654319899,2.28624870524337,0.286429617074294,0.892620053746307,0,1,1,57.5,56.67,347,0.4,2.45378334165936,2.43308431286611,2.50692980103462,0,2
153,0.431746253333132,0.733761850253882,2.30072018282988,0.2815808161832,0.879198572992515,0,1,1,57.5,56.69,344,0.39,2.40755332989648,2.38495829062931,2.45488147390351,0,2
154,0.431491145644332,0.740170535291331,2.26609499015474,0.278747989855764,0.869529531552316,0,1,1,57.5,56.71,341,0.38,2.36172314711767,2.3383119053441,2.40632987533975,0,2
