idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,fx1_S,fx0d5_S,fx1d5_S,fx2d5_S,fx3_S,fx5_S,fx7_S,fx1_T,fx0d5_T,fx1d5_T,fx2d5_T,fx3_T,fx5_T,fx7_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
396,3.66722389014622,0.00719146791085298,0.00343577309559872,0.00262680876010103,0.0818840858421215,0.0689302375459992,0.0203409691384178,3.64021592531586,0.0119932187871985,0.00359311436582226,0.0032504545928861,0.0161742672929309,0.063374864892305,0.0180445198941586,3.75870066260746,0.00846644831341289,0.00478748813475528,0.00369781298976974,0.0782689452108557,0.0686098591005101,0.0239754138405751,57.5,56.59,357,0.43,2.62800414159788,2.60806042672528,2.69849779153612,0,2
397,3.53853419886919,0.00820600807292522,0.00565448046469847,0.00297863309080319,0.06672985360593,0.0659559195660861,0.0245091440481354,3.50953840052836,0.00903922938092665,0.00685452089180623,0.00349699403332097,0.0146826520533859,0.0626383315297248,0.0256505654948772,3.63359054517992,0.00894701294270722,0.00366019587849135,0.00365049611925373,0.0654090382789416,0.0664270220317298,0.0263748315081379,57.5,56.61,355,0.43,2.59324001135658,2.57592812209855,2.65929237502915,0,2
398,3.01647403575847,0.00877506463551328,0.00533727402783405,0.00298126790083139,0.0855296348965841,0.0564770523451517,0.0246969602901954,3.00424251146415,0.0095185829502368,0.00580096402437876,0.00377642372291154,0.0147922590658599,0.0591146278705202,0.0195963393293267,3.10936665591772,0.00752432231819443,0.00538850573315398,0.00260339737656155,0.084817885629428,0.0634945077591593,0.0255619582312282,57.5,56.63,353,0.43,2.54670535525153,2.52860204549935,2.60933822601827,0,2
399,2.25617070707112,0.00953078928826021,0.00650752265024088,0.00326081557566548,0.0540052347700769,0.0500838997104776,0.0179323373106071,2.22897640853719,0.0114597475132471,0.00683111815591488,0.00338272567135529,0.00860442872164214,0.0495017754761044,0.0185852039501731,2.29101763178881,0.00943000867442716,0.00723622077772868,0.00397847599104754,0.0533620999977251,0.0649401553208468,0.0194592246351706,57.5,56.65,353,0.41,2.50823193346691,2.48978794112813,2.56619902738211,0,2
400,3.1171709374431,0.0096187548928268,0.00581083140052528,0.0032064294919013,0.0730650202213508,0.0611837180003953,0.022483832360678,3.09889812267474,0.00901932125073051,0.00504818486694173,0.00308024024341148,0.0112425494616328,0.0674358179652435,0.0180951707119324,3.20311414747213,0.00635090650170569,0.00517242840306087,0.00277488036891159,0.0733559719941493,0.0660454049819195,0.0197120182674685,57.5,56.67,347,0.4,2.45378334165936,2.43308431286611,2.50692980103462,0,2
401,3.36827200163689,0.00896609661496011,0.0048658781522931,0.00359884721658088,0.0791299628960916,0.0620048806037153,0.0218146571346399,3.33320343133484,0.00852179237809908,0.0056551530120393,0.00407391803738708,0.0144233103135979,0.0649833417937984,0.0192603539661907,3.42669107817376,0.0092216903644666,0.00536118024163926,0.00327985651631753,0.0790582119782121,0.0625966453358342,0.0190390524394986,57.5,56.69,344,0.39,2.40755332989648,2.38495829062931,2.45488147390351,0,2
402,3.21674638642431,0.00624400455133286,0.00480160914673262,0.00398073332508958,0.0595951109888034,0.0650766072995804,0.0212737208240468,3.18391551884939,0.00997443598906373,0.00684029580804557,0.00319170918783009,0.0109087016478382,0.0520373378291932,0.0203160404040156,3.27229849427915,0.00586816523863121,0.00420000955921332,0.00550068451580852,0.0585982974139695,0.0618953529492738,0.0228651896311717,57.5,56.71,341,0.38,2.36172314711767,2.3383119053441,2.40632987533975,0,2
403,2.69683864287107,0.00699200096977482,0.0067814917265394,0.00366895608627315,0.0781367303156424,0.0548039523447954,0.0200172015015952,2.68081747361486,0.00757237252595896,0.0083746215286242,0.00312644448053658,0.0141293619049106,0.0545564101974083,0.0179966901186032,2.76439616390529,0.00606021173191037,0.00648346951951533,0.00428644961899673,0.0766030556978979,0.0628940087195506,0.0215938885096082,57.5,56.73,339,0.37,2.31818901977453,2.29815893429737,2.36449265902729,0,2
404,2.11184758169701,0.00858601042398209,0.00946686980566837,0.00271374961959275,0.0529321818656198,0.0502039235837823,0.017805569605761,2.08446087045404,0.00501366247769325,0.0103219154349509,0.00326280410400488,0.00877962782055492,0.0484847173431551,0.0183445989099162,2.13484900185887,0.00699969371169823,0.0102710703802709,0.00324103512807338,0.0528554800320999,0.0623470546288266,0.0197813355493932,57.5,56.75,335,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0,2
405,2.70632152457568,0.00462194626685084,0.00964241755495732,0.00428074383111279,0.0716408251708062,0.0451480814431023,0.0209268971692517,2.67340132365118,0.00464079796850878,0.0114572636245853,0.00300373489655626,0.0118281997950366,0.0423993864246401,0.0191811033267563,2.74323472659736,0.00702851035649831,0.00966899941288309,0.00358625634521617,0.0735534405769624,0.056490124719504,0.0216900152208758,57.5,56.77,323,0.35,2.21827065803691,2.19859845065591,2.26011809520043,0,2
406,2.98938708377514,0.00278591070448428,0.00960357042022488,0.00319483005072261,0.061799195284956,0.0450950366129619,0.0204471371361232,2.96159966015985,0.00277171497712037,0.0103898129328326,0.00368932580887336,0.00984637664541831,0.0482058212251446,0.0195731785710827,3.03889906544799,0.00360808781639222,0.0110696608148753,0.00354508860459291,0.0627515608247489,0.0501597935494448,0.0201082010251359,57.5,56.79,329,0.33,2.1646187265044,2.14673431385161,2.2038927916747,0,2
407,2.81831428358576,0.00467943177959053,0.00902046983178471,0.00241063193770066,0.0450511709149087,0.05362902790303,0.0205587386427978,2.79633653808172,0.00477636888574441,0.00930200561150826,0.00321730031673406,0.00830425472191565,0.0548250157256831,0.0187916622760405,2.86937956755482,0.00368543066837009,0.0108595375476486,0.00234699411042521,0.0440483860776129,0.0510644813539638,0.0199289416082896,57.5,56.81,324,0.29,2.09291240766398,2.07472299644347,2.12719247708052,0,2
408,2.33043989020597,0.00387128459496978,0.0084205916139155,0.00291227685889187,0.063299317193497,0.0511021044585381,0.017184993039945,2.30117140902208,0.00532657135426006,0.00990978192646063,0.00265008038818287,0.011922601478676,0.0556386088487139,0.0140962390816766,2.34483314534836,0.00588270655027606,0.00810713227125103,0.00267491135952934,0.0623463923722263,0.0553703178900166,0.0148815775056207,57.5,56.83,319,0.31,2.0368374203711,2.01847815347046,2.06771055242745,0,2
409,1.91130119221079,0.00584180606723036,0.00940730670710056,0.00292930933870921,0.0461791456414843,0.0497466208723636,0.0165895886466145,1.90823656993864,0.0041026889002263,0.0109400731506762,0.0031363409708621,0.00847878030804704,0.0490507742205776,0.0173141497285445,1.95943623324298,0.00443564988417943,0.00895453522311956,0.00303900247375941,0.0439709439898803,0.0516118925284368,0.0215163920160461,57.5,56.85,314,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0,2
410,2.37511540229934,0.00503161340185398,0.0103390494995451,0.00272014971269836,0.0504013698744523,0.0396126782635513,0.0179622724277786,2.35055377999131,0.00498876840680884,0.0108706348280099,0.00256670438835892,0.0111908835170122,0.0412412383653549,0.0182356088239686,2.40183612696982,0.00401215954571734,0.00984471947194367,0.00296711866691751,0.0489216873350246,0.0437705618508237,0.0178052789961736,57.5,56.87,309,0.29,1.91660721111988,1.90247937848347,1.94426788036911,0,2
411,2.57440516425631,0.00529180287847444,0.00917285705798791,0.00205893757727783,0.0423069014179792,0.0380774402960216,0.0156705296327593,2.55580493242118,0.00477595649079427,0.00979038055763218,0.00316176304414451,0.00915961266802069,0.0403693631259836,0.0124403222481831,2.60480841753558,0.00581970047360473,0.00923344347681477,0.00290865551951464,0.0410911357648409,0.0358781463822909,0.0168684125886201,57.5,56.89,303,0.26,1.85149087227365,1.84086798462372,1.87818337716159,0,2
412,2.46676012918701,0.00366159772531861,0.0117352235828195,0.00228321354543421,0.0350494005149818,0.0325047899291323,0.0167369317239527,2.45414648208425,0.00417312086844401,0.0130291804364522,0.00297329915704638,0.00854947220638777,0.0327165980890568,0.0143336526354122,2.49624851662661,0.00315830189458387,0.0127259843663184,0.00282538561098347,0.034391486396345,0.0347856151648135,0.0158895980959505,57.5,56.91,296,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0,2
413,2.05335506973797,0.00594994894080079,0.0101382050325025,0.00258737522640728,0.0334384105134242,0.0321242372118386,0.0164701809919144,2.04320122378183,0.00599038507798664,0.00986964209966777,0.00411080376500538,0.00887339118134409,0.0307873401680402,0.0155223630932428,2.08935875985385,0.00482021317143501,0.00919195836359258,0.00314720251827028,0.0344512555591447,0.0308734742531942,0.0145772224038179,57.5,56.93,288,0.24,1.72111178208366,1.71537980235671,1.74195013830202,0,2
414,1.61985569164401,0.00667986653102953,0.00690913334668172,0.00272475814484776,0.0204509144582281,0.0408351596286413,0.0146796298234263,1.62964900149358,0.00760074522093283,0.00786361184096022,0.00322813607304391,0.00663571154632804,0.0391963676808069,0.0143656139680321,1.65132466485434,0.00559777260965555,0.00771331217411606,0.0024155070686827,0.0204356995086948,0.0405128104748463,0.0160435146028405,57.5,56.95,276,0.2,1.621996177961,1.62176871354493,1.64279771464765,0,2
415,1.94005902327232,0.00931926711889401,0.00897525773163922,0.00228616762191174,0.0174613916709502,0.0341552618701453,0.0146454278147412,1.93977464058991,0.0103316968370122,0.0082988887947508,0.00264864402658741,0.00523239511193861,0.0351922800847783,0.013109965158571,1.96232652555482,0.0115305382235763,0.00777702870187371,0.0038173188263959,0.0172462221469687,0.0375583889059244,0.0144998006316061,57.5,56.97,265,0.19,1.54179641730913,1.54383597331163,1.56076404540879,0,2
416,2.0278466271207,0.00769033137393958,0.0130549381038518,0.0019180800221477,0.0126752605478346,0.0303575051276236,0.01153017275618,2.03132014399025,0.00952426328447688,0.0115185148146557,0.00245759913076634,0.0044357097190829,0.035585032292447,0.0102900970755615,2.05019360464228,0.00777627514332729,0.0112924765377675,0.00282661475967083,0.0135174744705217,0.0347339842428837,0.0120808839688478,57.5,56.99,254,0.17,1.45295086947207,1.45672650301065,1.47020984561825,0,2
417,1.84886734529522,0.00817940198289541,0.0111648719497637,0.0023012923726919,0.00757931361069977,0.0270024220909638,0.0127389101620978,1.86172204136568,0.00929836575549994,0.0114147455664705,0.00226274531056799,0.0039129702466149,0.0296033075661722,0.0120705535789142,1.87888456847699,0.00700888071651919,0.010709740280227,0.00324665985748375,0.00808410262929426,0.028549755251324,0.0107134253521789,57.5,57.01,239,0.16,1.35669258945725,1.36400909088403,1.37465871443963,0,2
418,1.46168440737317,0.0102007546047559,0.0153574221653012,0.00173930524720797,0.00438084238580795,0.0263492386534737,0.010306682364349,1.46207942783761,0.00994215361939179,0.0155854822282994,0.00203711637677386,0.00290071979667967,0.0244370241787331,0.0105125334688551,1.46614321489706,0.00906943041315749,0.0143988660884705,0.00245972388691857,0.0078698273190554,0.021080251198523,0.00867893456853332,57.5,57.03,220,0.14,1.23898502578299,1.24543741453611,1.25395610712396,0,2
419,4.23237970776148,0.0151454298592887,0.0104864599931019,0.00264681831123421,0.10002327435466,0.0878894355512138,0.0321992030459666,4.20660770968177,0.0166339185547752,0.0104484124159784,0.00287870217785209,0.0155864278885967,0.0874836466664251,0.0261613772149987,4.33972499624705,0.0103891439069327,0.00773754069674106,0.00401642754370778,0.0951859569435127,0.0971379504205875,0.0269370291345512,60,58.9,374,0.52,3.01694671534246,3.00051896305704,3.09546729601561,0,2
420,3.91638861963024,0.0179265428284395,0.00846532655720528,0.00390886897723234,0.0751442151966707,0.0790712796049895,0.0297477295030701,3.8922363803329,0.0107763017953256,0.0100660335724236,0.00463146587317871,0.0144862441517507,0.089035673063965,0.0220234855685503,4.01802695991675,0.0124747386884765,0.0084607076799368,0.0030423342906451,0.0753208462195589,0.0955746555985518,0.0266863596821204,60,58.92,373,0.51,2.98232148546905,2.96201885263703,3.05916806402187,0,2
421,2.85718725652999,0.0183991900267757,0.0095388366762178,0.00390822081451104,0.0755533171211177,0.0836747682891756,0.0356133977906465,2.83723804861807,0.0152666287277785,0.00870619118804453,0.00530044909795398,0.0133550799699386,0.0901099371375,0.0261175530880218,2.92407910290695,0.0183861959843616,0.0068191957142604,0.00453718927909364,0.0738653260005408,0.082007839036026,0.0263418321087459,60,58.94,371,0.5,2.93461114060636,2.91241931162324,3.01040572085854,0,2
422,3.27189844021773,0.0126834870798608,0.00969937516217224,0.00216001491188109,0.0984771691105521,0.0748893941673055,0.0223307666266327,3.24391593177941,0.0158425678547488,0.00803989817971307,0.00381534260712225,0.0163580862157311,0.084124187283725,0.0200697044896139,3.35138193519816,0.0108465140762686,0.00911065524401507,0.00463740120601524,0.0932350868939176,0.0852573950539451,0.0223796828527637,60,58.96,369,0.5,2.89777811515876,2.87694939938686,2.97140136308451,0,2
423,3.8635727511235,0.0129118495335198,0.0108344531835772,0.00308771648419834,0.0626720399040882,0.0827173586782727,0.0313627024522807,3.83098352061496,0.0123657970507328,0.00819656779748651,0.00343502936241282,0.0106416860956608,0.0759295463157501,0.0275610785203763,3.94583548249649,0.00903043443875507,0.00839135286683397,0.00251245254798054,0.0599999453946688,0.0806359729565409,0.0279659577571555,60,58.98,368,0.47,2.86176155480697,2.84168191544078,2.93623042107701,0,2
424,3.96053684618665,0.0119557331150858,0.00616460417519528,0.00297076729957989,0.0939496473523195,0.076490981209242,0.0290031041368594,3.93143546267237,0.011874005602677,0.00749255980129505,0.00287449695734666,0.0144957822986535,0.0870218614877279,0.0232502115534648,4.06385704257673,0.00988939970066454,0.00676404318485541,0.00249404512444967,0.0905404259299796,0.088593989760606,0.0262179286203675,60,59,366,0.46,2.8257659868033,2.80515380044575,2.90075198534661,0,2
425,3.61313290382507,0.011396967550432,0.00441801898584774,0.00182405271954088,0.0769596025460916,0.0759983220317495,0.0259048923698613,3.58550801829138,0.0120724659331931,0.0058679857836682,0.00307956785373729,0.0123005514173337,0.083703361099884,0.0204564993668526,3.7087418975145,0.00860165326851118,0.00473304342905785,0.00403849113043343,0.0757827817779781,0.0829682418929061,0.0207026945706602,60,59.02,364,0.47,2.78364569143218,2.76326418989873,2.86063743997515,0,2
426,2.87568885460754,0.0118084669287088,0.00582990668367297,0.00313385219319903,0.0839918323131136,0.0745381619705297,0.0280278417271601,2.85689018442252,0.0129813890518301,0.00674372873590125,0.00330155548472689,0.0136394413530563,0.0825234561063866,0.0228701957588935,2.95470211274297,0.00879102416022045,0.00619223449299197,0.00402926797622955,0.0837476905113462,0.0838569083737993,0.0251342744099719,60,59.04,362,0.46,2.7494535604269,2.72621381958343,2.81544560007716,0,2
427,2.87402196301104,0.0092624553152185,0.00769592661457613,0.00281151476535929,0.0853200672417675,0.0750205878853278,0.0303194739931221,2.85496222999612,0.0109549283263814,0.00639116247362249,0.0037298921677324,0.0132986045682688,0.0808270461615534,0.0243175761010002,2.96739272883132,0.00890917290827093,0.00879165106339114,0.0046755012523456,0.0834110511348284,0.0808058042298966,0.0255445664823153,60,59.06,360,0.46,2.71360000187393,2.69138064029504,2.78240716660314,0,2
428,3.59829145981151,0.0114968675185336,0.00482660653289949,0.00191793261332183,0.0641644126506581,0.0640824716604903,0.0264583470345947,3.57162342563435,0.0109926521792504,0.00505332513295612,0.00318559722701248,0.00977683752139937,0.070037046083078,0.0216085947675354,3.69611992560777,0.0100986322880375,0.00572970212767162,0.00304767071460203,0.0638200994851199,0.0802931615129005,0.0248894398884133,60,59.08,358,0.45,2.6555528771738,2.63248859766688,2.72021343180795,0,2
429,3.65167167531545,0.01350469254712,0.00457777434331269,0.00359034849192757,0.0839226086592105,0.0747837560860882,0.0223072682235399,3.61465975808207,0.0137402083616697,0.00623433828165877,0.00297353638145708,0.0129412311526771,0.0667975862505101,0.021062366252324,3.74027469885221,0.00847701157291367,0.00383807375824993,0.00313782452531599,0.0836554950966799,0.069978078193833,0.0219859230199193,60,59.1,356,0.43,2.61408761940116,2.58854083556153,2.67711395075018,0,2
430,3.27685494371597,0.0139899916097123,0.00774923003361271,0.00223362195430225,0.0738331198502441,0.0666129933563153,0.0225295180479807,3.24776999550463,0.0117178639978749,0.00561451633822254,0.00262611061151973,0.0121777978032929,0.0720288753249745,0.0180294482906628,3.36662107320244,0.00852854792527193,0.00632796553980249,0.00254317648808641,0.0755780723814626,0.0805962563897132,0.0220843431929794,60,59.12,353,0.41,2.56586056880852,2.53922604754308,2.63136421278251,0,2
431,2.56770394452502,0.011417850768198,0.0056262946771142,0.00305701892576856,0.0731051407982359,0.0683181073987167,0.0226924699912872,2.52508959268607,0.0132390594966487,0.00534073615360722,0.00328149549075622,0.0104038954664231,0.0723959880751693,0.021561496392108,2.6056920599141,0.00731473838891253,0.00638813651088747,0.00382724558328386,0.0737256453921337,0.0731563430920469,0.0258229011383772,60,59.14,351,0.41,2.53466771703432,2.50836120593478,2.59245032722363,0,2
432,2.74723339283873,0.00905373964264352,0.00737753524872375,0.00278607728576456,0.0797911942324904,0.0687794363741392,0.0229996370295101,2.70875355869092,0.00893552054431415,0.0103869972337466,0.00297784671312698,0.0132583922568123,0.0713059989193788,0.0181007760822555,2.77678243617385,0.00754575908558974,0.00636588834095311,0.00327251440635343,0.0796399902258564,0.0667798061218521,0.0205938506032092,60,59.16,349,0.4,2.49289523239507,2.4632516998799,2.54428920533324,0,2
433,3.24529144051111,0.0114929285200494,0.00602234689524356,0.00256082563691476,0.0583624378335461,0.0653101384596479,0.0209899024875977,3.20963186511164,0.0122158385515848,0.00729393812863992,0.00275354041674576,0.00847464573854302,0.070459927063265,0.0216268772795569,3.30603401962636,0.00872936252614941,0.00673545939043852,0.00292971649792327,0.0597132300135096,0.0716471413764319,0.0234109352693115,60,59.18,346,0.38,2.44782176929692,2.41849427093799,2.50019315755983,0,2
434,3.36694409984427,0.00672798448416029,0.00420965559548354,0.00136265433934155,0.0799710848685704,0.0651586015320185,0.0226937474076307,3.32445398346516,0.00881624602185206,0.00409573985548508,0.00244211093800688,0.0112209476827952,0.0695572852111916,0.020905612489552,3.43348072171159,0.00598688103806365,0.00576010316433427,0.00237382582064675,0.0809385240519864,0.071279834187206,0.0243328126207359,60,59.2,344,0.37,2.39875786720269,2.36991658392735,2.44831154390549,0,2
435,2.94169125414273,0.0054508506009741,0.00582237124898913,0.00265763389249656,0.0720858937371316,0.0569717827596931,0.0189235330454264,2.89202443741089,0.0051663696288758,0.00705781475577924,0.00206820174054134,0.00788686030957361,0.0584988726330768,0.0211350641763319,2.96837349255827,0.00527608156647823,0.00928994313485915,0.00377895559865333,0.0699559185195017,0.067833373901559,0.0206695696374813,60,59.22,340,0.35,2.33681163200345,2.30528484859293,2.37443289078251,0,2
436,2.2751139823951,0.00653621522252386,0.0111149532585946,0.00297957425468637,0.0630580774159275,0.06703214051461,0.0208518366541278,2.24615195630637,0.00643219063723278,0.0115479251665732,0.00385396942549149,0.00925517366796758,0.0675376825776579,0.020339823695577,2.3072496813769,0.00914079144081489,0.0103012470456117,0.00226927576409549,0.0618761740588783,0.0638912860159367,0.0225924185504437,60,59.24,337,0.35,2.29012128956512,2.26010974260477,2.32594507051237,0,2
437,2.52177176456466,0.00740534441014869,0.00898843531494435,0.00279143159343458,0.0752289078207161,0.0582789748797203,0.0170868005377401,2.49038896021452,0.00788905365098132,0.0109331215993816,0.00275565935836858,0.0115199125508797,0.0635872220709718,0.0172319958871671,2.5478245677743,0.00553051736551093,0.00911392016470623,0.00263980951727201,0.0744703214511108,0.0592635309128931,0.019155123090077,60,59.26,333,0.34,2.24336085259993,2.21019955416635,2.27579298888911,0,2
438,2.94009842746242,0.00335378866524772,0.00643403671985551,0.00128689642730228,0.047182033467737,0.0571535289100359,0.0217598630762401,2.88581461149071,0.00420665626110797,0.00714451791013014,0.00265779377050033,0.00932571252364146,0.0596317425810539,0.0205408195785878,2.95946473521807,0.00442233029696512,0.00657139161320745,0.00259439680645356,0.0468701804707573,0.0580823827811204,0.0208309111542373,60,59.28,330,0.33,2.19097294430759,2.15884826216157,2.21917809146605,0,2
439,2.99029379931358,0.00364140987756604,0.0119149740668889,0.00343497006197067,0.0685221823998688,0.0566542316032787,0.0194813382904068,2.94482033609291,0.00352184852146035,0.0097664551011265,0.00229484459466106,0.00922949256653439,0.0622084554273331,0.0177603877069847,3.02348864843981,0.00351796559758118,0.0124432730133089,0.00227206188319961,0.0672729862978006,0.0648287738497131,0.020496929692931,60,59.3,326,0.32,2.13111629974456,2.10014820156057,2.15654979219311,0,2
440,2.69910997845458,0.0049302916559853,0.0118537015627874,0.00197875393608352,0.0505423833271463,0.0566255947102155,0.0189748340425505,2.66856984878765,0.00391850088571705,0.0144993318873435,0.00252080301619478,0.00861880310064569,0.059739531897388,0.0145423468750281,2.74045008443241,0.00502545313088431,0.0141683540892634,0.00278770370400338,0.0507162777062224,0.061993533054857,0.0149929958688402,60,59.32,322,0.3,2.07668125790683,2.04680693471489,2.09912819754393,0,2
441,2.14839474992115,0.00372109046117732,0.0134148227234987,0.00316647523603938,0.0568530397991319,0.0552176959810037,0.0165941584548291,2.11275441232077,0.00483929084933329,0.0149812817635299,0.00244142667671555,0.00865737124390201,0.059923013305712,0.0190970169701116,2.15454590146672,0.00586644302984586,0.0124134714203906,0.00297015300354833,0.0553046399265106,0.0610473523402222,0.0181415221268878,60,59.34,322,0.31,2.02363117881233,1.99809402699928,2.0449348239138,0,2
442,2.21266033200567,0.0051845887419901,0.00903221265353964,0.00282994291383054,0.0536945437200218,0.0522263534745668,0.0149748364804422,2.18918699791211,0.00430656061412421,0.00986673558100075,0.00267626134171402,0.00782143418377118,0.049765894210493,0.0132460054592061,2.24526679207843,0.00504805994956935,0.00873028720205839,0.00209493760387497,0.0532807213072406,0.0483591098455193,0.0156098807091084,60,59.36,310,0.27,1.94477899219776,1.92227358356355,1.96782457384581,0,2
443,2.54121087923223,0.00331285385973286,0.013131952829398,0.00134192842689223,0.0347342821024059,0.0491763065130292,0.0176089087546849,2.50949405615207,0.00314668402960688,0.0159496495905263,0.00213888958442751,0.00755813264215203,0.0460687647489274,0.0168989100142035,2.57024017662718,0.00265326996803668,0.0124773673033627,0.00193915088882166,0.0338019869185264,0.0496379880874333,0.0178453161989944,60,59.38,304,0.26,1.88481391704347,1.86144294591579,1.90250020414258,0,2
444,2.54166853995279,0.00306371751595532,0.00994759781011139,0.00167819867484287,0.0422551519753006,0.0459101984510172,0.0164554888647479,2.52056171358188,0.00418930111605498,0.0129578294901194,0.00140868467526052,0.00720061914147854,0.0502644461113358,0.0147240276830615,2.56888391625029,0.00486140945852577,0.0110053629100601,0.00172356589694963,0.0416609966235624,0.0531783422966371,0.0160859055031551,60,59.4,298,0.24,1.81316355857583,1.79932420775344,1.83430688461378,0,2
445,2.26478020856087,0.0081427379513791,0.00763236532398379,0.0016299275329158,0.0312751428245121,0.0471407420213137,0.0135102033532437,2.24385287408585,0.00904731713520179,0.00877098912136973,0.00159518951768605,0.00661745283767182,0.0463463220905419,0.0117990151907798,2.27405840919511,0.00815012826170102,0.00836999721197615,0.0024583108922502,0.0302619301010541,0.0447450710213231,0.0108296731302747,60,59.42,291,0.23,1.75210050073652,1.7391209673779,1.7659792184087,0,2
446,1.75651467881119,0.00450877478630731,0.00786826773316059,0.0016433675740613,0.0272963359126099,0.0449952433573485,0.0151037898721288,1.73578170226236,0.00630658632903312,0.00645084307860586,0.00325037478493818,0.00518575073789659,0.0464825855974686,0.0139833352543763,1.75723995042093,0.0060059145222057,0.0084486469027074,0.00207979174676722,0.0261889040279972,0.0436399929894849,0.0152635587234119,60,59.44,283,0.21,1.68479066540482,1.67258844296087,1.6980239827715,0,2
447,1.72298089021975,0.00662189458548459,0.0103105790802123,0.00206549116311067,0.0228153480444173,0.042730366950057,0.0146692779957298,1.71390526561396,0.00868111914429943,0.00957201063614184,0.00264346116218365,0.00526267875515416,0.045401791487322,0.0141439917983934,1.73528797921651,0.00908872751811325,0.00965563367899058,0.00239798522017313,0.0227575592248652,0.0443096152078964,0.0154616398643421,60,59.46,275,0.2,1.6089554587576,1.60267057307876,1.6232795180112,0,2
448,2.03707279763055,0.00845519645568992,0.00645044097471403,0.00127797870337086,0.0112296922457035,0.032592161888924,0.0132610043959454,2.03665355619094,0.00768613844381233,0.00738587766998064,0.00138988877487296,0.00392244646530966,0.0348124048732888,0.0152076241674315,2.05840801770538,0.00609281997075321,0.00678218278916224,0.00126074075240001,0.0100025109543978,0.0350515255891943,0.0142467949748431,60,59.48,258,0.18,1.49756146852723,1.49831332321041,1.51278794239894,0,2
449,1.9693232322715,0.00651218155365773,0.0114055392678232,0.00116148943027604,0.00889631639930173,0.0315025385991286,0.0108039162609479,1.96952174008029,0.00780259357370901,0.00833869544323466,0.00196857273118146,0.00371091306829036,0.0338909893709152,0.0123736313982459,1.98183902023069,0.00822274213947282,0.0111203876551038,0.00145518440607106,0.00799217208474448,0.0314752715836954,0.0106659511924023,60,59.5,245,0.15,1.40651716610088,1.40893116405201,1.41787441821051,0,2
450,1.65260055661084,0.00567029429114739,0.0142760698444532,0.00124672346750621,0.00407185818682707,0.0333013387427449,0.0129418290388532,1.66104668941504,0.00669055598255984,0.0157330335433996,0.00142042627421291,0.0031782209115892,0.0313118807387198,0.0125345095371454,1.67234244036745,0.00514815855526863,0.0130626930148768,0.00226278242103656,0.00572195986191299,0.0314623259517541,0.0108939039851668,60,59.52,229,0.13,1.3046780581591,1.30846938349071,1.31520051175475,0,2
451,1.19519824845003,0.00866979686193038,0.0144731317509356,0.00188201200088242,0.00190486307243123,0.0287158622579744,0.00950460923013336,1.203090569894,0.00879148763620644,0.0127004825626413,0.00180050909715398,0.00248391238889769,0.0286188993435785,0.0106794185131359,1.20475514242963,0.00870913467165068,0.0140956098469704,0.00222677948714886,0.00238894211454397,0.0278634222911719,0.01102403094231,60,59.54,211,0.12,1.18168330192104,1.18857132355828,1.19091268687456,0,2
452,3.96441185684448,0.015289349393801,0.01461345184094,0.00249177523411204,0.0900557035255156,0.0528133832897056,0.0185747974994548,3.79947630155762,0.0153259918871619,0.0145683361740509,0.0032400230620604,0.0092624394301369,0.048262704762361,0.0180701305000705,3.9794228740485,0.0168753222816934,0.0135214862514718,0.00300677610042991,0.0842792511372995,0.0637783062573866,0.018255169865719,45,43.79,361,0.51,2.84492573118618,2.72398937220626,2.84575246369428,0,3
453,3.81381652027378,0.018294624416151,0.0124325427711587,0.00478970406633956,0.0713578581340024,0.0499617534521076,0.0229892038065365,3.6284061602052,0.0173231905451582,0.0106496508593603,0.00420634463585874,0.00702447732392544,0.0518169849191753,0.021990259993608,3.80855367637088,0.0173433043739362,0.00760354352395119,0.00493534186983169,0.0645452267353833,0.055214275002945,0.0220705598391461,45,43.81,360,0.51,2.81577401745139,2.69249146738658,2.81782288116469,0,3
454,3.31113162752232,0.0117208176031844,0.0125685080932741,0.00295495217518089,0.0913420187600814,0.0554384682083759,0.0211600559010719,3.15996295344606,0.0156909912134835,0.0102795354030897,0.00436100680525035,0.0111955231320986,0.0477034399467894,0.016810390485856,3.29089916169417,0.0118565780660254,0.0121958708059052,0.00419272209638703,0.0907435071376252,0.0620215449054792,0.0189515582752767,45,43.83,358,0.5,2.78449759761626,2.65845993417911,2.78492511723715,0,3
455,2.59950279147646,0.0217931853688184,0.0205599788690988,0.00490545146833997,0.0648531558202884,0.047159110705561,0.0202488227908883,2.42551773637055,0.0253248888993388,0.0194769836614431,0.00242993492308982,0.00730765989284366,0.0529073561722664,0.0173536493073487,2.5065146860428,0.0205530546683059,0.0194459707276163,0.0048250045801521,0.0586977447599116,0.052154715912751,0.0170279700218655,45,43.85,357,0.48,2.7507607300395,2.62831461394681,2.75498614240083,0,3
