idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
79,0.379685428400751,8.24720897026624,16.3978065523745,4.05469009449759,52.5,51.21,377,0.59,3.10188245684052,3.07946462346629,3.14599305891376,0,5
80,0.441346863853187,8.06157017544151,16.9059278345959,4.11170590966032,52.5,51.24,375,0.58,3.06725220169188,3.04220256492176,3.11091977031302,0,5
81,0.404861567729051,7.95329971010898,16.8837975873803,4.11000927360253,52.5,51.27,373,0.56,3.01377981221762,2.98753010323744,3.05768630171034,0,5
82,0.480919671455208,8.27760194461408,16.2676830473263,4.03339625887459,52.5,51.3,371,0.55,2.95813354797408,2.93305677144475,3.00552492419377,0,5
83,0.402611591797002,8.16237556544693,16.0199338910988,4.00249694541436,52.5,51.33,369,0.54,2.90749775097603,2.8793889460232,2.95416543712601,0,5
84,0.351697865253484,8.20540403071509,15.4522903519633,3.93181535049842,52.5,51.39,365,0.51,2.81457328980561,2.78174355987699,2.86005751586695,0,5
85,0.397076975761973,8.25864986021337,15.6682346975334,3.95837218351754,52.5,51.42,362,0.5,2.76101805720645,2.72980175887586,2.80573056760693,0,5
86,0.50157613970946,8.31989454549396,15.6329195297152,3.95389885688772,52.5,51.45,360,0.48,2.71562894567667,2.68751574299704,2.76228491847698,0,5
87,0.308834625254567,8.232497264634,15.4696153067738,3.93554226695591,52.5,51.48,357,0.47,2.65165057591841,2.62684806618188,2.70345186827988,0,5
88,0.306145072558942,8.36273853455712,15.2123764852223,3.90221012322526,52.5,51.51,354,0.46,2.5888807587014,2.56571334849286,2.6440163800796,0,5
89,0.49741560851196,8.33177207060219,15.138669853404,3.89082290110594,52.5,51.54,351,0.44,2.52675406982753,2.50255669620863,2.57735769776551,0,5
90,0.466274465292792,8.38386865479329,14.9269957289279,3.86358863728394,52.5,51.57,348,0.43,2.48088033893388,2.44966105735032,2.52373861909604,0,5
91,0.36604028538826,8.39531511312093,14.6721600634601,3.83054207329827,52.5,51.6,344,0.4,2.4193359495232,2.38304870718339,2.45807850104092,0,5
92,0.257281665819906,8.34265862915001,14.3915215668987,3.79451803296154,52.5,51.63,340,0.39,2.34162463836015,2.30676552381617,2.37920019885979,0,5
93,0.395444596680159,8.38649469893894,14.2400103233119,3.77362839632762,52.5,51.66,337,0.38,2.30741401292904,2.27592341681485,2.34338763567847,0,5
94,0.346934469822228,8.51484516366516,13.9704136333211,3.73809204346632,52.5,51.69,332,0.37,2.22553826893912,2.19872904275741,2.25772884916039,0,5
95,0.178473639241944,8.49922785700099,13.5036043234915,3.67927383703098,52.5,51.72,327,0.35,2.151127943465,2.12531517629161,2.1969577838405,0,5
96,0.195272617505025,8.45895620056802,13.2744350113011,3.6453999554707,52.5,51.75,320,0.32,2.07311162532734,2.04683992126958,2.09683875227295,0,5
97,0.00480590817790136,8.47125042820901,13.2122428526443,3.63534839378656,52.5,51.77,317,0.31,2.04751575216065,2.02178558786917,2.06788318837201,0,5
98,0.561614855369427,8.79988813068543,12.8134750893397,3.58050450238403,52.5,51.78,312,0.3,1.97286083397104,1.94944494896405,1.9868813873536,0,5
99,-0.0185487854650256,8.45291488335538,12.3673310846416,3.51685957022823,52.5,51.81,305,0.28,1.88373917556147,1.8612277738108,1.89347266085169,0,5
100,0.214779717139482,8.6724211501609,11.7114269380877,3.42398640862235,52.5,51.84,295,0.26,1.79157217153245,1.77347471783502,1.79809069870506,0,5
101,0.0844826457770875,8.36127360426139,11.6948871579761,3.42184227448143,52.5,51.87,285,0.24,1.71003998751273,1.69326722779726,1.71261713711157,0,5
102,0.0388034431009082,8.94464383887231,10.2177780600385,3.1972476313182,52.5,51.9,278,0.22,1.60138874761064,1.59012541739252,1.60386613012346,0,5
103,0.168901921205709,8.83273620001961,9.3320752398438,3.05637030469129,52.5,51.93,255,0.19,1.47816881303622,1.47317962340886,1.48101789242907,0,5
