idx,fx1_X,fx0d5_X,fx1d5_X,fx2d5_X,fx3_X,fx5_X,fx7_X,fx1_Y,fx0d5_Y,fx1d5_Y,fx2d5_Y,fx3_Y,fx5_Y,fx7_Y,fx1_Z,fx0d5_Z,fx1d5_Z,fx2d5_Z,fx3_Z,fx5_Z,fx7_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
1,0.421021306597886,0.0129321887694543,0.0142109889319464,0.00835555072080058,0.0333464211977031,0.166191889300766,0.117382869739171,0.428924126057445,0.0111169569168388,0.0167849838766696,0.00748766609457901,0.02688731186654,0.171885323238014,0.120105883911525,0.421846043601936,0.00963352026546685,0.0172584820927008,0.00931355164514229,0.024016283809409,0.168449226578589,0.115534513367337,45,43.79,361,0.51,2.84492573118618,2.72398937220626,2.84575246369428,0,3
2,0.401347535952676,0.0131277957151837,0.0137775382000025,0.00683619702127278,0.0357518319471845,0.141213429114704,0.134755780428307,0.422205832450678,0.0128423774569823,0.0129523159860207,0.00786381568430222,0.0291419014151346,0.156134252921977,0.140200627101277,0.425190094525581,0.0140550297385889,0.014634371093615,0.00953788496239006,0.024960904944485,0.169025535818429,0.143084734812405,45,43.81,360,0.51,2.81577401745139,2.69249146738658,2.81782288116469,0,3
3,0.392460694764981,0.0118669213254389,0.0168123610524737,0.0125074134562868,0.0266774704059117,0.16018429465674,0.117152234380844,0.404100426324483,0.0104687608133181,0.0133432884550516,0.0127230680107583,0.0268032071006711,0.143732813838128,0.140133166714782,0.399410729272322,0.0128723983218062,0.0143990347103613,0.00979899146083837,0.0247230516578149,0.161451727623454,0.11744856833028,45,43.83,358,0.5,2.78449759761626,2.65845993417911,2.78492511723715,0,3
4,0.319093500878956,0.00695937591182996,0.0131474938840089,0.0102485366349587,0.0216381002508491,0.14102035154249,0.110069135989873,0.318783224368515,0.0101182913708552,0.0113316624231944,0.0134106204127499,0.0319579053916011,0.143492323090521,0.106166457817036,0.315940855353334,0.011652633288871,0.011930738857738,0.0102899449596551,0.0158389767114623,0.14831120634343,0.107673170696113,45,43.85,357,0.48,2.7507607300395,2.62831461394681,2.75498614240083,0,3
5,0.376685924054587,0.00974764724076791,0.0120703319813912,0.0103904236245942,0.0235150648199298,0.146211435456496,0.135129262828597,0.39102591362382,0.0108173024598387,0.0147664322529209,0.0112097043401615,0.0283993589001832,0.149106079929663,0.135765168450802,0.384341358654231,0.0106916719639836,0.0145738748005878,0.0080397819630197,0.0275757014073385,0.140266255479621,0.139992658686124,45,43.87,355,0.48,2.71528666788981,2.59621524810626,2.72327601570583,0,3
6,0.396473981032999,0.0127208785061878,0.0147007998776255,0.0110605132602318,0.0219309250252091,0.141631773476243,0.115209596157716,0.398519124082218,0.0132920460469993,0.0160863241609547,0.00841929560686919,0.0228912289288647,0.143863583801103,0.108781575580171,0.390036004428046,0.00976608303244227,0.0112353168155909,0.0109710261560643,0.0432530980544772,0.134499735513095,0.115779082073151,45,43.89,353,0.48,2.68187710377233,2.56223502533858,2.69079297785367,0,3
7,0.399836707741854,0.0119118329750228,0.0181309047088741,0.0103859173965746,0.0236415697607211,0.126268783782619,0.120471502591589,0.397940538992338,0.0115257826854149,0.0127129073799507,0.0105808501329808,0.0344668051313193,0.146225874508319,0.103168959606291,0.417088987049189,0.010534809310869,0.0156248710655659,0.0106474133760201,0.0265342603176617,0.113830849573181,0.116220675581556,45,43.91,351,0.46,2.64800770091931,2.5287449278422,2.6542426138428,0,3
8,0.393642115959707,0.0100412248008071,0.0205775533914662,0.0153580723293889,0.0340169146369755,0.159783923853596,0.112195233458516,0.366582725092571,0.0106519823703289,0.0173676711373294,0.0209012984886114,0.0309933097152438,0.160151357183286,0.117239287172991,0.38328939281817,0.0139266561877925,0.0194584593998045,0.0122757231736188,0.0233959961327615,0.156645055838375,0.117783935120658,45,43.93,349,0.45,2.60064625514862,2.48100752676471,2.608257717608,0,3
9,0.322873159642472,0.0170002508054154,0.0152894568100523,0.00854535845336466,0.0282040157719374,0.142297102602064,0.117678882936385,0.340208192961865,0.00844741061822016,0.0115258369854097,0.0123457163922002,0.0274592048978016,0.150464497679028,0.128071046029748,0.309341945055688,0.0122157837642086,0.013476733249563,0.0100784914083547,0.0358553590100591,0.141220736644248,0.117582495847424,45,43.95,347,0.44,2.55722356708292,2.44261076324736,2.56981043942614,0,3
10,0.361594365399436,0.00743921227645224,0.0170639000662409,0.0114071877374509,0.0334952036177469,0.147554032842428,0.134242018264311,0.381730851051627,0.00994649070544293,0.0120363999095206,0.0117399781583541,0.0229193435953558,0.134835687035112,0.124976036734414,0.375719679643068,0.00969423592393768,0.0110709114162472,0.00903385393129092,0.0300837540651798,0.153980380586071,0.12927471093106,45,43.97,343,0.42,2.50338095804278,2.37180725432493,2.50180123112587,0,3
