idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
99,-0.0185487854650256,8.45291488335538,12.3673310846416,3.5168595702282297,52.5,51.81,305,0.28,1.88373917556147,1.8612277738108,1.8934726608516899,0,5
100,0.214779717139482,8.6724211501609,11.7114269380877,3.42398640862235,52.5,51.84,295,0.26,1.79157217153245,1.77347471783502,1.7980906987050602,0,5
101,0.0844826457770875,8.36127360426139,11.694887157976101,3.42184227448143,52.5,51.87,285,0.24,1.7100399875127301,1.69326722779726,1.71261713711157,0,5
102,0.0388034431009082,8.944643838872311,10.2177780600385,3.1972476313182003,52.5,51.9,278,0.22,1.6013887476106399,1.5901254173925201,1.60386613012346,0,5
103,0.16890192120570902,8.83273620001961,9.332075239843801,3.0563703046912902,52.5,51.93,255,0.19,1.47816881303622,1.4731796234088599,1.4810178924290702,0,5
104,0.27594079530371,9.196878646682471,8.0554004746784,2.83818174546517,52.5,51.96,233,0.15,1.33282665320955,1.33133305791053,1.33550649399281,0,5
105,0.0213247113009226,9.34653538565776,6.789198409023349,2.60877401826652,52.5,51.99,208,0.12,1.17651919816077,1.17846879896643,1.17952191552855,0,5
106,0.38940370825907,8.11906222264567,16.3294610011854,4.040999962302,55.0,53.75,378,0.57,3.1173358521264904,3.0882082197373397,3.16142288594648,0,5
107,0.41264097254543697,8.16893278319014,16.320629379751598,4.04446570023239,55.0,53.78,376,0.56,3.0669400279346504,3.0407263474975004,3.1127115370014797,0,5
108,0.36755571747446997,8.127262623327491,16.296644074617,4.037038978738069,55.0,53.81,373,0.55,3.01095073813737,2.97958876630309,3.05803599812033,0,5
109,0.49312240194675294,8.26213855526873,16.167713244512598,4.02131176379677,55.0,53.84,372,0.54,2.9660757125190496,2.93739467691933,3.01459859258914,0,5
110,0.44792056462223,8.36760460668585,16.066370887452198,4.01304772341377,55.0,53.87,369,0.52,2.9136793041908104,2.88273758552361,2.9648339267168,0,5
111,0.44110656523781205,8.32326194965863,15.8696672530759,3.98454993943722,55.0,53.9,367,0.51,2.8677914257872303,2.83593731493671,2.91564978558829,0,5
112,0.409141816004245,8.17310125196275,15.7354514799227,3.96756762171577,55.0,53.93,364,0.49,2.80775979943156,2.77616734550403,2.85518456864411,0,5
113,0.400755672069087,8.2547824900949,15.663626981770198,3.9577115230207003,55.0,53.96,362,0.49,2.7594646658586206,2.72742842701659,2.8063019404237997,0,5
114,0.348335043570275,8.16965925394818,15.3715997840506,3.9234599633119904,55.0,53.99,359,0.47,2.7002412051966,2.6681003113137503,2.7463849283676,0,5
115,0.285344722234414,8.410675037095551,14.9882545543904,3.8733602406389505,55.0,54.02,356,0.45,2.6284148969373997,2.6000996517704102,2.67831812263227,0,5
116,0.439166961541872,8.61139287995428,14.765516087305699,3.8455950168947597,55.0,54.05,353,0.44,2.5718463952438904,2.54310961439688,2.6253100883487703,0,5
117,0.228088675174716,8.3999242094082,14.6424679482098,3.83110238771321,55.0,54.08,350,0.42,2.5049905893012796,2.4696697610374905,2.549837081284,0,5
118,0.176534261313552,8.30599765841386,14.5077147874487,3.80917839003771,55.0,54.11,345,0.41,2.43319019096858,2.39663198227033,2.47296376939363,0,5
119,0.325622329967581,8.41707342525774,14.1603189258673,3.7630965106841803,55.0,54.14,341,0.38,2.35500791562067,2.31688689842673,2.3862732567855,0,5
