,0,1,2,3,4,5,6
0,83.87,0.0,0.0,3.23,0.0,8.47,4.44
1,8.37,27.09,19.21,3.94,8.87,32.51,0.0
2,12.85,19.55,15.64,13.41,7.26,30.73,0.56
3,23.5,8.2,0.0,32.79,0.0,25.68,9.84
4,20.34,19.77,16.38,2.82,9.04,31.64,0.0
5,1.92,26.44,22.12,0.96,3.37,45.19,0.0
6,20.47,7.87,0.0,26.77,0.0,33.86,11.02
