,0,1,2,3,4,5,6
0,47.98,8.47,6.05,14.92,6.45,10.08,6.05
1,16.26,32.51,11.33,3.94,16.26,16.26,3.45
2,16.76,23.46,10.61,2.23,9.5,36.31,1.12
3,19.13,4.92,1.09,50.27,1.09,4.37,19.13
4,18.08,31.64,5.65,2.82,14.69,24.86,2.26
5,9.13,12.98,9.62,1.44,5.29,60.1,1.44
6,11.02,2.36,0.0,35.43,2.36,6.3,42.52
