idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
66,0.238136932047865,14.8422205691233,0.832142297902363,1.66838034988434,0.0254061727907477,16.6099875546483,0.806970794860288,1.6245212670464,0.107224994068943,15.6314116449766,0.822325320457341,1.64959148783352,47.5,46.99,218,0.13,1.23524601059154,1.25146999697679,1.25537897329993,0,1
67,-0.200854532300885,17.1274682038299,2.00106224444626,1.99345031855125,-0.0961854577946695,17.4986309573178,2.05489717228581,1.98728534899957,0.0412406045138652,17.1562122323735,2.07647525975781,2.00376422776018,50,48.85,375,0.58,3.01955014207837,3.03208870032038,3.09612681906418,0,1
68,-0.195131008640338,17.0700727158057,2.02782651876379,2.02402745853472,-0.410148757332128,17.7123251693938,2.11546583326591,2.01119599585928,-0.245207188131271,16.8785352543218,2.03715633498675,1.99985096153745,50,48.87,373,0.57,2.97340051130861,2.98515352712083,3.05080553219601,0,1
69,-0.207720654938069,17.6976490623394,2.0184690525614,1.99067020110956,-0.377593534942491,17.353964022045,2.04879515908368,2.01590650661462,-0.299940178337505,17.4231855113417,2.02155567808019,1.9950658075159,50,48.89,371,0.55,2.93800528075235,2.94707980638462,3.01841610765236,0,1
70,-0.0417951151170274,17.9078124917195,1.92563222380411,1.99427847229477,-0.0546027494969827,17.3853986890252,1.89623839145382,1.95482737186053,-0.150725773797793,17.1831587692144,1.8914539226712,1.96249552959999,50,48.91,370,0.55,2.90487925862949,2.91499664271737,2.98269902819721,0,1
71,0.128077669069128,17.0349082610598,1.97257300511109,1.94943576018246,-0.00651128961545807,16.6419115528926,1.99676510915585,1.98326179257814,-0.290581157274299,18.1644416356164,1.99814592780282,1.95550363699525,50,48.93,368,0.53,2.866085608744,2.87588446858659,2.94450622827146,0,1
72,-0.256881826516741,17.6520954188132,1.95223214414457,1.96163891686669,-0.391177605557139,17.2433793922311,1.96207491633355,1.98605055814246,-0.3349760860415,17.5162452858647,2.00126941192739,1.98576415197981,50,48.95,367,0.52,2.82299294552443,2.83299420458256,2.90270308163383,0,1
73,-0.177328781658845,17.1864920426829,2.02253600032979,2.02491836046113,-0.298446041953048,17.7645593829435,1.91101271142947,1.96011150152633,-0.168010022913145,16.6965106063836,1.92220573855619,1.97465904618684,50,48.97,366,0.51,2.79753147092436,2.80654937863724,2.87849568143567,0,1
74,-0.248528381847954,17.0394896777149,1.93438849729635,1.97690395389047,-0.291174445676062,18.1815677682324,1.9839530587686,1.97128268983053,-0.277563747849327,17.1828257933156,1.95648744885829,1.97151773896353,50,48.99,363,0.5,2.75428073117617,2.76331445913588,2.83409153237208,0,1
75,-0.0297846995458213,17.4064227714045,1.90521160637238,1.96312196693278,-0.244603257329597,17.5888574550071,1.90978443492329,1.93185392775911,-0.227066342770628,17.6813975230932,1.97728209039567,1.96946329744454,50,49.01,361,0.49,2.70116251054092,2.71082598634059,2.78037978250333,0,1
