idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
18,-0.404382538617363,17.7129326832142,2.88103023953867,2.17475098231179,-0.328485490190685,17.2734855768556,2.90135104169938,2.20683341085509,-0.169233140740308,17.2703691310231,2.94417324703606,2.20677638798439,50,48.83,322,0.4,2.82472776071762,2.16600217945024,2.1118547012779,0,7
19,-0.249644780056728,17.5889729972622,2.85467207798284,2.23139975768048,-0.0915731494990458,16.9753311231408,2.93743640559483,2.21524428199772,-0.293015302986844,17.6416855856533,2.86745235306088,2.2234734748699,50,48.85,320,0.4,2.78517150884315,2.13809311216008,2.07977088555389,0,7
20,-0.033691018074261,17.2878438920347,2.84617625373376,2.18265417720242,-0.521132769207047,18.0592102427917,2.80965438924392,2.14693970164999,-0.430573529154768,18.1004469977278,2.81505909465074,2.14317888504896,50,48.87,315,0.39,2.72135301278039,2.0916379720224,2.02787518135155,0,7
21,-0.403026950085389,17.9010302747727,2.75485040007507,2.21082112479337,-0.351390551459811,17.682521502085,2.79941019758283,2.18419091064797,-0.379147147997197,17.3559271387587,2.85606873361803,2.21822994674173,50,48.89,313,0.37,2.67053660759788,2.05553149057591,1.98283180919889,0,7
22,-0.147781383072162,17.7212958119083,2.77011140855224,2.2168655321579,-0.346701887490248,17.5471872714623,2.80725720296763,2.18289975085096,-0.181001083994414,17.342830306635,2.71220953469809,2.18696731731,50,48.91,310,0.35,2.61858924310456,2.02262964981273,1.94070559927974,0,7
23,-0.2145316872489,17.8006135755583,2.6897344720588,2.11008079044436,-0.133769665615913,17.4899797115625,2.73313527368169,2.15936243015447,-0.19224583326089,17.5530401678605,2.72534006349226,2.13676970954252,50,48.93,307,0.34,2.56964163720652,1.98715077397166,1.90016870873456,0,7
24,-0.24802000213576,17.3847498201654,2.67796722832547,2.14715701601782,-0.2587522853022,17.7474024732219,2.67552007291643,2.1864544272787,-0.119896646033955,17.6946764452017,2.6676598278806,2.15820430371042,50,48.95,303,0.34,2.51533049411622,1.94835124493199,1.85317227150842,0,7
25,-0.328749720433412,16.9046268113862,2.6090885209363,2.12894503815345,-0.296725343577321,18.3099504878642,2.5989675095881,2.08208505696626,-0.336875852823604,17.9247308926657,2.53285208258194,2.10029532069448,50,48.97,301,0.33,2.44350861259714,1.89839956251654,1.79683037985287,0,7
26,-0.0701463610595304,17.2149758541049,2.58234110191504,2.11962130059373,-0.183247943464357,17.4847214918279,2.60772207943287,2.14081666104042,-0.00281202785007753,17.5165086401195,2.62423963596034,2.13508196046213,50,48.99,299,0.33,2.42509814135004,1.89010265096437,1.7805574463876,0,7
27,-0.420060147795133,17.2376675096669,2.49999570446403,2.11195143044972,-0.222659437562761,17.8243778716335,2.44879586899235,2.13632323171557,-0.341952935788188,17.7118195954791,2.48637089218226,2.11796613968747,50,49.01,294,0.31,2.33717960602509,1.82928566177601,1.70825388101274,0,7
28,-0.0610732696346937,17.3713315362795,2.49486236301259,2.07295473552706,-0.319247367845706,17.3102353646581,2.52021442125935,2.10413769531811,-0.131383201706575,17.6106913568767,2.49465216303375,2.07405386321927,50,49.03,289,0.3,2.32368497514667,1.82137152628317,1.69933472556975,0,7
29,0.00609379286222398,17.157033455437,2.37130589717619,2.07117098222722,-0.248180267822798,17.567832025819,2.40770650034819,2.0981178408628,0.0400391242396568,17.5304469347606,2.33551654665852,2.07097450193872,50,49.05,283,0.29,2.24039359399609,1.76532294646539,1.63481286750498,0,7
30,-0.399808977545222,18.1426740901641,2.22169541105922,2.07705779616627,-0.48833973680492,17.9247122337684,2.38699498730559,2.07306575770979,-0.287329124471002,17.5984770290066,2.34716480877732,2.08325717374258,50,49.07,273,0.27,2.18050260578488,1.72562908773668,1.59045514870277,0,7
31,-0.260749820218055,17.4828925542632,2.16874361033585,2.02432998491611,-0.219708556233637,17.3871281070624,2.22528606951237,2.05863814332085,-0.231591200425086,17.7645182840801,2.1722062542192,2.02864534623578,50,49.09,269,0.26,2.08413672946361,1.65547419468251,1.5201529379247,0,7
32,0.0732646383326573,17.433868417579,2.06378291060664,1.96432348014119,-0.224634556832543,17.3215172515814,2.12676552504682,2.02055775194034,-0.158698704481815,17.6136339402294,2.13864439547402,2.00995579489391,50,49.11,262,0.24,2.01440045008185,1.60768609244959,1.46853651975913,0,7
33,-0.0773827239989504,17.0058869479363,1.94864434762221,1.92581391149849,-0.0344317444202647,17.1976899586591,1.96536777870073,1.97433564084061,-0.000567577847086078,17.2031333810452,1.95872888407896,1.95822106736616,50,49.13,249,0.22,1.89902768252897,1.52123390819138,1.38291556810872,0,7
34,-0.141640648721335,17.2482589259136,1.85377950568439,1.96652047493689,-0.410835706795762,17.5526147694245,1.8552890780614,1.94077326067579,-0.401074914291543,17.4443076960389,1.89096571226744,1.96240681950981,50,49.15,248,0.21,1.81909909756808,1.46680959983766,1.32480838425523,0,7
35,0.147920241687036,17.2500284219861,1.79397832930855,1.93812526577679,-0.291776714394453,17.3007640822435,1.718860240127,1.87589788759876,-0.255410033274717,17.4248068463616,1.82522778267275,1.93194680334953,50,49.17,241,0.2,1.76381007830969,1.42448198626379,1.28374435590243,0,7
36,-0.0380494530024967,16.8366986952781,1.67534411714628,1.8982210216816,0.160677154354397,17.4924153599588,1.67324045795294,1.92000777939419,-0.167271730682458,17.1261849204337,1.68231741462403,1.9057191221321,50,49.19,225,0.17,1.6826313828401,1.36557837837871,1.22549816388706,0,7
37,0.171452969106375,16.9732219299458,1.52145526922854,1.90341874673997,-0.424462134656334,16.6981160585924,1.58757442464996,1.87300396877457,0.0260819628013006,17.2081923348811,1.58606724546329,1.88789753717584,50,49.21,218,0.18,1.60012525194196,1.30421116169136,1.17411968452673,0,7
38,-0.203989625076485,17.422787712422,3.06940374232169,2.27574154465685,-0.626534110682677,17.5514389383747,3.1337677311563,2.25493492468957,-0.359766904067102,17.033221444841,3.11859514524759,2.26246611008317,52.5,51.29,332,0.45,3.02741446378371,2.32171112800933,2.25779016484669,0,7
39,-0.393695824709245,17.1684954296242,3.09919045124098,2.24032306646416,-0.0934545574761575,17.4902453619598,3.09398502299867,2.21204722020508,-0.386274452194618,17.3336772621865,3.08689631886916,2.22368200398134,52.5,51.31,329,0.44,2.97668928431216,2.28526626927745,2.21524347680906,0,7
40,-0.137946811260311,17.0060274444799,3.04044589748481,2.22778851609032,-0.302751713673701,17.3915279192112,2.98947094572617,2.18648524018667,-0.159001150649571,17.1125349471262,3.04225147603424,2.210743480768,52.5,51.33,326,0.42,2.90610459797128,2.23496799066861,2.15857149458091,0,7
41,-0.336976698173448,17.6560097666561,2.93847251173915,2.24485007307413,-0.147473144859892,17.1613598622087,3.00872701112122,2.22003144604252,-0.387459741961292,17.4797627895789,3.01420172990693,2.23117060749965,52.5,51.35,326,0.42,2.86067147339834,2.19864060209715,2.11778900886367,0,7
42,-0.417133961694497,17.1578332574811,3.02907813741363,2.22766747868195,-0.544309700451576,17.9273697663183,2.9466881736206,2.24388884613452,-0.485018937819996,17.5955437941819,2.94393328227364,2.22157999486421,52.5,51.37,321,0.41,2.81640130329801,2.16563071000527,2.08144284162844,0,7
43,-0.011471821552257,17.2631526593962,2.84269477412107,2.22659636496446,-0.147849691195604,17.3274854186696,2.94162247876843,2.21420856814181,0.073257181976425,17.8248595332315,2.90640405454381,2.21978885776748,52.5,51.39,319,0.39,2.76331817362222,2.13043554085016,2.04074120213967,0,7
44,-0.346090064585859,17.2589165922463,2.86267590625563,2.20054122965576,-0.170227851506504,17.2784082282604,2.82924442127419,2.17060540461022,-0.443745128667683,17.755551326147,2.8711446238601,2.19135228712266,52.5,51.41,316,0.38,2.71925303286516,2.09855151203458,2.00299796889946,0,7
45,-0.190108592937572,17.2046442506901,2.85091204085976,2.18651016381678,-0.272884367759214,17.6043916268563,2.84710075271909,2.15288598419659,-0.144371191064941,17.3332881494747,2.84266672821816,2.17274354254618,52.5,51.43,314,0.37,2.67923256944828,2.07085247256533,1.96671692490054,0,7
46,0.106056800182439,17.4495006219945,2.7873597077909,2.17829034536454,-0.265989886416233,17.3093354976869,2.82757935342304,2.16952086249148,-0.163055632490906,17.1278259103777,2.79046497285861,2.16967685770807,52.5,51.45,311,0.37,2.6315922091768,2.03876939457702,1.92589422830667,0,7
47,-0.0520246186879192,17.4433874507422,2.6956376553473,2.15625236469614,-0.358260707888978,18.0448466599567,2.67416909586656,2.11522491161253,-0.162106593411291,17.4803892381641,2.67492170786411,2.1414683715875,52.5,51.47,303,0.34,2.52252192455153,1.96128971185108,1.84172224694039,0,7
48,-0.150276954389209,17.589301448397,2.64784496631941,2.14869537980887,-0.146172376485732,17.7097156783629,2.62742602471298,2.17615521619117,-0.287236637479784,17.550975140128,2.65335039694347,2.16514398747568,52.5,51.49,300,0.33,2.47047380769811,1.92918165200025,1.79608691115457,0,7
49,-0.212103119824985,17.0754595524314,2.61177545835544,2.15760022991281,-0.479091111101742,17.7150195198129,2.61345762515159,2.14536812666542,-0.362520733804388,17.958159127507,2.56396899924292,2.15906490242783,52.5,51.51,296,0.33,2.41998073074248,1.89335725215644,1.76066985102995,0,7
50,-0.434648503346455,17.6432652392966,2.53229659324706,2.12177527768147,-0.217967848336525,17.3555742787703,2.51051132710401,2.14856109349943,-0.565697535630345,17.9821527316135,2.5531848518033,2.13236646546005,52.5,51.53,292,0.31,2.36505769983773,1.85611627099662,1.71560669854508,0,7
51,-0.188337617167437,17.3012850838193,2.40818506944392,2.10078256707325,0.0245562767901976,18.001231771622,2.36301858980073,2.11179659224341,-0.118749200868881,17.4836131104777,2.40795873282428,2.12335082343096,52.5,51.55,285,0.29,2.26860007428908,1.79236960229639,1.64430931637667,0,7
52,-0.040237942974485,17.1297709498886,2.35128827589077,2.07699039174886,-0.0504445086669257,18.1073808453339,2.38385557794907,2.11899588582851,0.189034794099689,17.6745658089481,2.34685989478221,2.09391241646924,52.5,51.57,280,0.28,2.21398645169694,1.75605448158822,1.60566681254292,0,7
53,0.0561336493839347,17.58754302102,2.18725861671486,2.07891488969824,-0.152252066258082,17.7851444822032,2.23747940817419,2.05463938418948,-0.0713452558812805,17.6949291323108,2.25232457849407,2.06800345146126,52.5,51.59,271,0.26,2.11211451251808,1.68230416076985,1.52955410018579,0,7
54,0.196481807790321,17.3071117846723,2.15147786152587,2.02637541140477,-0.252778623979185,18.0965228170548,2.11411087433155,2.05188803049897,0.0208687139549324,17.3147698711499,2.16334851633336,2.03993942815428,52.5,51.61,264,0.24,2.03356201143891,1.62960579365127,1.47075531703514,0,7
55,0.211745073221051,17.6426587674399,1.86779206903501,1.94288338983971,-0.103810700408516,18.0713051564211,1.82751015293881,1.91393543846382,0.170520249473811,17.9455512797802,1.80245675602236,1.89909164039186,52.5,51.65,240,0.2,1.81290772215241,1.46419545027,1.30880347670201,0,7
56,0.0472143299467246,17.2393572953409,1.72052397473584,1.95822704322838,-0.114591897918257,17.1156075596263,1.77041130815466,1.9337584967285,0.110326323060859,17.5926184052094,1.75928000544799,1.95484364168214,52.5,51.67,233,0.18,1.75570688242605,1.42320933953317,1.26191512524726,0,7
57,-0.177673664718348,16.5960419990525,1.66999302780186,1.89186392047974,-0.0233647184977272,17.0843970951354,1.66332639664445,1.91129087067587,-0.241283209966076,17.0179549300981,1.66489212205893,1.90032456852097,52.5,51.69,223,0.17,1.68252516339772,1.37275733698072,1.20818615403152,0,7
58,-0.107133350832971,16.8869805540005,1.54391449755931,1.88196939987704,-0.059932980497909,16.6913122142201,1.51392684231868,1.85000764206433,0.197660891441377,17.239329995295,1.55760453676945,1.87295642140619,52.5,51.71,214,0.15,1.59854484298192,1.31234860827363,1.15361575888898,0,7
59,-0.233217524021499,17.3793333048891,3.03077007318429,2.19889479348369,-0.227430836478989,17.2309809081415,3.07649631475734,2.23578658406371,-0.137797005049393,17.5630055760423,3.06635003635484,2.20313528193007,55,53.82,333,0.45,3.01967566254998,2.3110847655998,2.24118034596421,0,7
60,-0.332657043138883,17.8463241600625,2.94109286147881,2.24592105740426,-0.304145701027325,17.8479367667007,3.02798367233187,2.23460070693581,-0.235259954251979,18.1688812943769,2.93156444013081,2.23589777701589,55,53.84,330,0.44,2.9879974083318,2.28714708507438,2.21354162673467,0,7
61,-0.0231366017652701,17.2520577213406,2.91533688897592,2.20322351331684,-0.441151618240188,17.8616873615478,2.97742235126232,2.24461654464407,-0.131423501028729,17.3947148737561,2.98930429288507,2.22535675258087,55,53.86,327,0.43,2.91994989425474,2.23883701148329,2.15831530605246,0,7
62,-0.296719109306589,17.3205993081325,2.93664125402126,2.20760737073461,-0.201742824229514,17.2397856396584,2.89679156389043,2.16748615069024,-0.164876609722435,17.606319901795,2.91544014053691,2.19476774165221,55,53.88,325,0.41,2.87069935589294,2.20303434042091,2.11815204988618,0,7
63,-0.321559813544917,17.1702705318264,2.9677808677794,2.22365618048275,-0.392222973460646,17.6966696448998,2.93891130077864,2.23978038732582,-0.429592122885276,17.7914772291868,2.92162651129171,2.23935888831487,55,53.9,322,0.41,2.82108821032158,2.16971078182668,2.07665387143091,0,7
64,-0.332537746830641,18.1100741956734,2.75656841158237,2.13459766904505,-0.0638328360857723,17.3662157677241,2.87930850841403,2.19216891679202,-0.315741108233128,17.8690226479019,2.75014812749881,2.13814970913546,55,53.92,319,0.4,2.76332692949857,2.1259720801955,2.02857105218144,0,7
65,-0.410979437538556,17.3832104542125,2.81306259341042,2.17600692298296,-0.231158244619687,17.9354128691467,2.8120596654922,2.19385214571983,-0.224831248604821,17.4636425673825,2.79103867162862,2.17898187479806,55,53.94,316,0.39,2.7241277666699,2.10205814417435,1.99601958234128,0,7
66,-0.147552135648836,17.2307827968364,2.83434588827174,2.17889573209484,-0.389674817191391,17.9707288099205,2.77679273346371,2.14362258839068,-0.153623210287722,17.4400186860116,2.84020113787447,2.16848208693455,55,53.96,314,0.37,2.676835694979,2.0704927170704,1.95604022394217,0,7
67,-0.241236728057119,18.1000802261597,2.72343142329386,2.1966821153359,-0.400059472882984,17.575654563592,2.74530357156459,2.16613066666612,-0.201631017800772,17.5955354516306,2.76735282348265,2.17879810763021,55,53.98,311,0.37,2.6157622114456,2.03141819484289,1.90727540073066,0,7
68,-0.113559487296181,17.4143419847715,2.72451205237985,2.1495137266603,-0.0607383606460171,17.6794144289241,2.65840087400849,2.12866061636824,-0.119806927418132,17.5969009024981,2.67683341050901,2.1196002440865,55,54,305,0.35,2.54786254314153,1.9843903398452,1.85051482026908,0,7
69,-0.201093142517562,17.3072905600944,2.7184759415826,2.16274489564177,-0.265711031830385,17.6988614100981,2.65367042685838,2.18381464264822,-0.126718202301654,17.0829923834547,2.73264684241601,2.17619307688026,55,54,305,0.35,2.5454218285183,1.98419033232173,1.84817633080413,0,7
70,-0.259423123959913,17.3416465797346,2.58864433469302,2.12733466065718,-0.313421737977249,17.9368212457284,2.54756937604251,2.08958030039928,-0.0873101792359704,17.3797688223365,2.5774369616951,2.11208188167793,55,54.04,300,0.33,2.45651921955525,1.92453075492345,1.78014011249653,0,7
71,-0.511882892059287,17.6396572774044,2.72931706087966,2.13987446924274,-0.456003309705816,17.4829464445719,2.69663121794343,2.14320507655149,-0.328899772683116,17.6707917716187,2.70440849844694,2.12258432335408,55,54.06,298,0.33,2.42750938627986,1.90557623042483,1.75241647869201,0,7
72,-0.0671234989086067,17.2597515965916,2.24358081664768,2.05757133316866,-0.141133984585625,17.2896919949069,2.23177559520275,2.03775150412318,-0.0517411501712465,17.4616164170186,2.25899007383882,2.04887650096155,55,54.08,290,0.25,2.04825857837089,1.62315126008796,1.47375185886415,0,7
73,-0.0822667122915924,17.2148285236305,2.13523427238823,1.9880683405263,0.0771951731632632,17.231720227662,2.18918946456659,2.03811109192486,0.0522614731132497,17.6153162709136,2.17790931505443,2.02071587642466,55,54.1,285,0.24,1.98250178980895,1.58075299821408,1.42601985441093,0,7
74,0.0675808328516206,17.8433786887933,2.05382426445679,2.01347942678782,-0.092900366912713,17.4571942015438,1.98862300830162,2.02133733458697,-0.150297444364524,17.586823263818,2.07524738984477,2.02965994320224,55,54.12,281,0.21,1.91792464756893,1.53621943898748,1.37863297354211,0,7
75,0.0639097623958546,17.6170706874348,1.92408485463661,1.96631142916501,0.0154375453863455,17.4981626668018,1.94040301380766,1.98978221268967,-0.144512752186123,17.8569281466054,1.9199702758,1.97479130231553,55,54.14,273,0.2,1.84624606581746,1.48758854834859,1.3267696555684,0,7
76,-0.354376259591805,17.4769880742171,1.85626175336597,1.94709643990081,-0.111628634572015,18.0660281002416,1.83033272065391,1.90824789645484,-0.0817679393370752,17.0046388545431,1.85052101350287,1.93509958288613,55,54.16,266,0.19,1.77928000903627,1.43944808616297,1.27880884276441,0,7
77,-0.126070194792929,17.2504944621963,1.72967309603567,1.95124256188541,0.0495436353449033,16.7895628624977,1.78384714309108,1.9292440256,0.0515210150373369,16.6457033914787,1.73008256074548,1.92604112792693,55,54.18,258,0.18,1.70802865984516,1.38653472690214,1.22867889201733,0,7
78,-0.315614018386328,17.0251882158012,1.72120742013549,1.90412028341593,0.0327249134916278,17.9741586534948,1.71914165145712,1.88969632922219,-0.0506869528222609,17.7465892578014,1.71252585524689,1.87466943747951,55,54.2,255,0.17,1.67798559208738,1.36974047525587,1.20951933356507,0,7
79,-0.00711293798885143,17.4989545475625,1.6040643987291,1.87932831272542,-0.220052042701295,17.1938978735211,1.55692964165011,1.88405291635119,0.146117811245126,17.5483278682739,1.59423169981321,1.88654557330594,55,54.22,246,0.16,1.59593644413254,1.30885991157209,1.15432806018078,0,7
80,-0.267599468059972,17.1244333505019,3.2372429620159,2.28793857949058,-0.580274740708387,17.5013095466141,3.27400985318616,2.26934069330236,-0.186337672547785,17.1447557995767,3.2287502620852,2.27522849473571,57.5,56.3,337,0.46,3.14073623624861,2.40131498786564,2.31350766980813,0,7
81,-0.389734290516078,17.2287471203669,3.2397878311866,2.28370747392672,-0.352156526333241,17.5223611013436,3.17671820805172,2.28959656185119,-0.281264412010011,17.0665308979481,3.19540575866754,2.27775230723489,57.5,56.32,335,0.46,3.09401151456039,2.36596512115249,2.27489849612754,0,7
82,-0.188924987778148,16.9099425925418,3.20028393893654,2.26367780339073,-0.325901318049509,17.363117776991,3.19377053975695,2.23539300027003,-0.156044731181042,16.8561174727818,3.17949960219225,2.24996163193782,57.5,56.34,333,0.45,3.03750593561469,2.32711412020071,2.22818094743968,0,7
83,-0.26431856232204,17.5312119887198,3.08232919084733,2.26688725724136,-0.439624025723495,17.311458508544,3.22006284321323,2.27062758591947,-0.220917641875276,17.1652973967403,3.10615982254476,2.2567315391821,57.5,56.36,330,0.44,2.98674135719442,2.2886544916905,2.18506723332937,0,7
84,-0.244837098215122,17.3682176570501,3.07506816542915,2.25494223119001,-0.359426318602004,17.1823330115649,3.14301003254291,2.26469308306651,-0.235119787311425,17.4674886455732,3.10295219676445,2.27073352441344,57.5,56.38,327,0.42,2.93547721262357,2.2500814685628,2.14377623182185,0,7
85,-0.437813793385424,17.4748371412612,3.08203460855575,2.24911840455517,-0.532553003932692,17.6810948606527,3.09887145655382,2.23850145778125,-0.282844323594102,17.4672438959477,3.04962691467805,2.23378907188638,57.5,56.4,326,0.42,2.89494502752005,2.22126063905705,2.10735239911064,0,7
86,-0.0466631567687113,17.235183578293,3.03703474836006,2.24719512598718,-0.206052083374046,17.1155753732978,3.04856701092586,2.22455428756117,-0.167537300072522,17.1863516249117,3.06658490582868,2.23955846301859,57.5,56.42,323,0.41,2.85350121371933,2.19222543013334,2.07303899289556,0,7
87,-0.10095688447368,17.4767685596823,2.90742045895026,2.17409837412564,-0.254121085997394,17.2072961850565,2.97303403046984,2.21077490325513,-0.247859098834844,17.4466910044716,2.93385224039325,2.18134832676236,57.5,56.44,323,0.41,2.79391413782504,2.15072451414813,2.02400876170995,0,7
88,-0.363070787459666,17.0786081724599,2.9515577676418,2.21283138138619,-0.504242149190837,17.6906473186579,2.98794182825089,2.20665049170618,-0.569389181217231,18.088725606781,2.97583975921466,2.21002146246429,57.5,56.46,317,0.38,2.75345335802583,2.12229602705846,1.99058632721603,0,7
89,-0.288220750244177,17.512199435692,2.9351231969629,2.19985766955351,-0.312205572945358,17.7608065587284,2.972966649157,2.22408215434621,-0.262805805677358,17.2252947234787,2.96409299174123,2.21514135556375,57.5,56.48,314,0.37,2.6879514874593,2.07556608424501,1.93618053737522,0,7
90,-0.212024030091843,17.002142640254,2.85083821251587,2.1828127166301,-0.344561350509521,17.5707796308986,2.85999151764259,2.20202805222872,-0.382789248386726,17.4178082157056,2.88123997945154,2.19549875275088,57.5,56.5,310,0.37,2.63113390354288,2.03841943247077,1.88939432996212,0,7
91,-0.177962240423572,17.9602692957661,2.78198231515656,2.15966890999744,-0.125693197382323,17.8456308428607,2.73433107979649,2.15685803947637,-0.335301641929206,17.894793864741,2.71034102041025,2.12338772840134,57.5,56.52,307,0.36,2.573894908805,1.99951867639915,1.84362663113791,0,7
92,-0.438689999613006,17.5664053242563,2.71180920867921,2.15958895954285,-0.321112279641766,18.4360263743065,2.71136268803663,2.18159149598605,-0.235796740092426,17.5910921243249,2.70097719484591,2.16842959430077,57.5,56.54,303,0.35,2.52138106676624,1.96432269484071,1.80268352241863,0,7
93,-0.281411228570682,17.9366036172892,2.60214349001771,2.12557803551627,-0.178803956984739,17.9203364340378,2.64412287943497,2.11993114591031,-0.271263759711597,17.7238597347962,2.60684211463428,2.11742918888783,57.5,56.56,294,0.31,2.38509408191453,1.8670916833799,1.70337001561217,0,7
94,0.0177520880978961,17.696726391573,2.45238359546997,2.10143937611976,-0.246247872328356,18.5686909996522,2.44781086329436,2.12607741690666,-0.0239207749722449,17.9087737860699,2.45043086795063,2.10886722097591,57.5,56.58,289,0.3,2.32291732553076,1.82702798950092,1.66105971556938,0,7
95,-0.075032371773852,17.5181754459449,2.50349422809802,2.11607031319684,-0.128105352781353,18.1286633640268,2.47129795040953,2.12637386584491,0.0254913330920997,17.5300193606463,2.54821458540276,2.13720355924209,57.5,56.6,285,0.29,2.26154975283995,1.78576989542637,1.61436182039055,0,7
96,-0.395901343708447,17.9624988713048,2.41969964343035,2.0889823109612,-0.423568448173606,18.3317275120012,2.46576178990208,2.0719358501139,-0.327781171627321,17.7158014044412,2.38894517893117,2.07029051055541,57.5,56.62,279,0.28,2.18495492869158,1.73766582687362,1.55996250352989,0,7
