idx,Skewness_X,Kurtosis_X,Variance_X,RMS_X,Skewness_Y,Kurtosis_Y,Variance_Y,RMS_Y,Skewness_Z,Kurtosis_Z,Variance_Z,RMS_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
48,-0.379902403517689,19.1861861455822,2.83712114704665,2.20757412399731,-0.384873600055849,19.3686818924555,2.84413089068894,2.18534674656161,-0.254717091716203,19.1530653093652,2.85966747448786,2.19558347273505,47.5,46.55,329,0.38,2.47937394586623,2.20389613336644,2.22353474685249,0,6
49,-0.350156785052772,19.4486142878674,2.70658857798014,2.18715042497065,-0.342034307840806,19.1947837639332,2.81650312523494,2.18385458191518,-0.309056039102538,19.5176326352682,2.77439180346352,2.19579385108757,47.5,46.57,326,0.38,2.43303234206482,2.16621008222577,2.17931238455673,0,6
50,-0.440903002332082,19.2372960746804,2.80613333753265,2.18555760084521,-0.40725268483711,19.5117515106337,2.78124170390625,2.16039990040565,-0.292349152412643,19.0931599791685,2.73972210889974,2.16149441705384,47.5,46.59,323,0.37,2.38385584297908,2.12375634723288,2.13411153964119,0,6
51,-0.17368185695322,18.9899137171192,2.7450759717652,2.20875667344133,-0.213244087689864,18.232837928416,2.91748579420969,2.20709986386699,-0.32602421826043,19.4202336225572,2.7297725476765,2.17237562987535,47.5,46.61,320,0.35,2.33511652310132,2.08172319522934,2.08906359991217,0,6
52,-0.445890037270419,20.3524677520307,2.53007958440463,2.14327140687866,-0.477833905750497,18.9438298700737,2.75873183247572,2.16585728847044,-0.331942470190065,19.9630364786764,2.50768751512084,2.11637345345083,47.5,46.63,317,0.33,2.29138246976837,2.04480254285915,2.04934169205913,0,6
53,-0.23334848041479,19.8498311793342,2.57700974181763,2.13579707032272,-0.238907967068766,20.1609919162621,2.51787253699805,2.13445270072238,-0.261836656329076,19.5011734613734,2.57431032335268,2.16183395728484,47.5,46.65,313,0.32,2.23539392999085,1.99660893265081,1.9999812515841,0,6
54,-0.124978834511042,19.7159091596098,2.50695531813241,2.12735894904225,-0.251287485703211,20.4131254246809,2.39484346572809,2.10181961055055,-0.336220535067548,20.2464104538469,2.41121482213511,2.12549910247354,47.5,46.67,308,0.31,2.17336717637957,1.93984640172997,1.94333018489701,0,6
55,-0.229538330814748,19.5134335319495,2.41253851597818,2.12040359589259,-0.236762826593987,18.4274617364026,2.72460821950445,2.16847114159869,-0.334485447908472,20.0395398503527,2.42881798666904,2.11963162768367,47.5,46.69,300,0.29,2.09064283650466,1.8638987717631,1.8661533339892,0,6
56,-0.314171000035735,18.041027001253,2.5631543463547,2.12688586760243,-0.35671333029623,19.9977098667722,2.34406307634643,2.10728549989505,-0.281126451602123,19.640379340479,2.3983665566359,2.09618619000318,47.5,46.71,295,0.28,2.04181830695064,1.82397820996844,1.82015534382547,0,6
57,-0.277545759187882,18.7263811677231,2.42629710445386,2.1165000185472,-0.147362999199378,20.2135150998803,2.31493172448426,2.06177065759639,-0.414903532413443,20.2416602831165,2.33329387568661,2.07351918217392,47.5,46.73,290,0.25,1.9887227024133,1.77883655303935,1.76952058460175,0,6
