,0,1,2,3,4,5,6
0,49.06,28.9,12.37,0.0,1.34,5.65,2.69
1,18.56,40.89,2.79,7.72,3.61,17.08,9.36
2,21.42,32.77,3.35,13.22,0.74,21.79,6.7
3,14.39,18.76,1.46,22.77,0.0,26.96,15.66
4,25.05,41.62,1.51,7.91,3.2,13.75,6.97
5,13.3,28.53,2.56,17.15,0.48,26.76,11.22
6,18.37,14.17,0.52,24.93,0.0,16.54,25.46
