,0,1,2,3,4,5,6
0,98.39,0.0,1.21,0.0,0.4,0.0,0.0
1,0.49,66.01,5.42,0.99,20.2,6.9,0.0
2,3.91,12.85,54.75,1.68,6.7,20.11,0.0
3,1.09,0.55,2.19,59.02,1.09,15.3,20.77
4,7.91,35.03,10.73,0.56,44.07,1.69,0.0
5,0.48,11.54,17.31,4.81,2.88,60.1,2.88
6,0.0,0.0,0.0,28.35,0.79,5.51,65.35
